r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.409,-0.000771962251,-0.0112959983,0.0101558751,0.00534219301,-0.000457858988,0.0060479064,-0.00364245312,0.000924504212
0.41,-0.000764952905,-0.0111577889,0.0100361936,0.00527684705,-0.00045393154,0.00602158197,-0.00358578885,0.000908285608
0.411,-0.000757932744,-0.0110209532,0.00991823533,0.00521235942,-0.000450006933,0.00599513689,-0.00352993068,0.000892396788
0.412,-0.000750903612,-0.0108854831,0.0098019785,0.00514872141,-0.000446085579,0.00596857982,-0.00347486685,0.000876832227
0.413,-0.000743874005,-0.0107514703,0.00968749223,0.00508597168,-0.000442171998,0.0059419737,-0.00342061738,0.000861594498
0.414,-0.000736855447,-0.0106190533,0.0095748884,0.00502417148,-0.000438272619,0.00591540945,-0.00336721802,0.000846689774
0.415,-0.000729852302,-0.0104882705,0.00946418856,0.00496333459,-0.00043438975,0.00588892403,-0.00331467264,0.000832116192
0.416,-0.000722864622,-0.0103591003,0.00935536099,0.00490344643,-0.000430523358,0.00586252126,-0.00326296582,0.000817867212
0.417,-0.000715892281,-0.010231521,0.00924837417,0.00484449215,-0.000426673444,0.00583620424,-0.00321208194,0.000803936366
0.418,-0.000708934742,-0.0101055069,0.00914319337,0.00478645499,-0.000422839754,0.00580997332,-0.00316200411,0.000790317112
0.419,-0.000701987912,-0.00998098218,0.00903973865,0.00472929429,-0.000419019818,0.00578379911,-0.00311269968,0.000776999291
0.42,-0.000695045993,-0.00985784531,0.00893790675,0.00467295721,-0.000415210085,0.0057576362,-0.00306412833,0.000763970722
0.421,-0.000688107102,-0.00973604631,0.00883764041,0.00461741532,-0.000411409246,0.00573146841,-0.0030162663,0.000751223171
0.422,-0.000681171932,-0.00961556688,0.00873890958,0.00456265513,-0.000407617405,0.00570529881,-0.00296910048,0.000738750569
0.423,-0.000674241464,-0.0094963889,0.00864168386,0.00450866349,-0.000403834652,0.00567913097,-0.00292261811,0.000726546903
0.424,-0.000667316626,-0.00937849116,0.00854593007,0.00445542608,-0.000400060879,0.00565296662,-0.00287680569,0.000714606003
0.425,-0.00066039637,-0.00926182364,0.00845158911,0.00440291513,-0.00039629472,0.00562678988,-0.00283164132,0.000702919449
0.426,-0.000653478877,-0.00914632538,0.00835859233,0.00435109761,-0.000392534358,0.00560057703,-0.00278709936,0.000691478345
0.427,-0.000646564378,-0.00903196579,0.00826689915,0.00429995486,-0.000388779245,0.00557432176,-0.00274316352,0.000680276319
0.428,-0.000639654071,-0.00891873046,0.00817648407,0.00424947582,-0.000385029474,0.00554802717,-0.00269982284,0.000669308304
0.429,-0.000632749012,-0.00880660549,0.00808732233,0.00419964962,-0.000381285159,0.00552169631,-0.00265706672,0.00065856939
0.43,-0.000625850454,-0.00869558212,0.0079993942,0.00415046774,-0.000377546641,0.00549533508,-0.00261488622,0.000648055105
0.431,-0.000618961422,-0.00858567838,0.00791270492,0.00410193443,-0.00037381537,0.00546896609,-0.00257328053,0.000637763051
0.432,-0.000612085194,-0.0084769162,0.0078272638,0.00405405596,-0.000370092885,0.00544261452,-0.00253224966,0.000627691433
0.433,-0.00060522315,-0.00836929074,0.00774305586,0.00400682604,-0.000366379538,0.00541628875,-0.0024917857,0.000617836469
0.434,-0.000598376087,-0.00826278797,0.00766005792,0.0039602342,-0.000362675295,0.0053899913,-0.00245187828,0.000608193635
0.435,-0.00059154493,-0.00815739396,0.00757824719,0.00391427019,-0.000358980139,0.00536372469,-0.00241251726,0.000598758451
0.436,-0.000584731053,-0.00805309938,0.00749760537,0.00386892613,-0.000355294278,0.00533749443,-0.00237369386,0.000589526885
0.437,-0.000577936812,-0.00794990776,0.00741812634,0.0038242005,-0.000351618531,0.0053113147,-0.00233540328,0.000580495894
0.438,-0.000571164281,-0.00784782012,0.00733980189,0.00378009073,-0.000347953618,0.00528519852,-0.00229764084,0.000571662026
0.439,-0.000564414465,-0.00774682448,0.00726261192,0.00373658791,-0.000344299701,0.0052591501,-0.00226039796,0.000563021101
0.44,-0.000557688059,-0.00764690692,0.00718653488,0.00369368216,-0.000340656869,0.00523317181,-0.00222366546,0.000554568948
0.441,-0.000550985597,-0.00754805438,0.00711155074,0.00365136394,-0.000337025214,0.00520726587,-0.00218743436,0.000546301607
0.442,-0.000544307987,-0.00745026214,0.0070376482,0.00360962783,-0.0003334051,0.00518143911,-0.00215169776,0.000538216062
0.443,-0.000537656661,-0.00735353471,0.0069648253,0.00356847293,-0.000329797239,0.00515570433,-0.00211645142,0.00053031012
0.444,-0.000531032525,-0.00725786972,0.00689307377,0.00352789514,-0.000326202029,0.0051300696,-0.00208168933,0.00052258113
0.445,-0.000524435883,-0.00716325561,0.00682237685,0.00348788603,-0.000322619489,0.0051045366,-0.00204740306,0.000515025768
0.446,-0.00051786709,-0.00706968032,0.00675271734,0.00344843707,-0.000319049635,0.00507910665,-0.00201358424,0.000507640679
0.447,-0.00051132649,-0.00697713062,0.00668407706,0.0034095393,-0.000315492436,0.00505378032,-0.00198022459,0.000500422401
0.448,-0.000504813785,-0.00688558393,0.00661642903,0.00337117937,-0.000311947423,0.00502855129,-0.00194731352,0.000493366686
0.449,-0.00049832852,-0.00679501496,0.00654974383,0.00333334256,-0.000308413992,0.00500341055,-0.00191483906,0.000486469415
0.45,-0.000491870957,-0.00670540852,0.00648400175,0.00329601907,-0.000304891951,0.00497835596,-0.00188279187,0.00047972731
0.451,-0.000485441653,-0.00661675378,0.00641918688,0.00325920118,-0.00030138132,0.00495338879,-0.00185116414,0.000473137334
0.452,-0.000479041134,-0.00652903926,0.00635528182,0.00322288071,-0.000297882157,0.00492851061,-0.00181994852,0.000466696148
0.453,-0.000472668889,-0.00644223918,0.00629225487,0.00318704235,-0.000294393849,0.00490371222,-0.00178913376,0.000460399468
0.454,-0.000466322394,-0.00635629985,0.00623004685,0.00315165689,-0.000290914471,0.0048789624,-0.00175870082,0.000454241103
0.455,-0.000460000089,-0.00627117959,0.00616861013,0.00311670093,-0.00028744265,0.00485423798,-0.00172863414,0.000448215688
0.456,-0.000453702639,-0.00618686599,0.00610792572,0.00308216561,-0.000283978313,0.00482953771,-0.00169892651,0.000442319983
0.457,-0.000447431033,-0.00610335027,0.00604797834,0.003048044,-0.000280521515,0.00480486296,-0.00166957186,0.000436551081
0.458,-0.000441186508,-0.00602062624,0.0059887555,0.00301433057,-0.000277072444,0.00478021708,-0.00164056488,0.000430906322
0.459,-0.000434971992,-0.00593871052,0.00593026758,0.00298103131,-0.000273632387,0.00475562164,-0.00161190642,0.000425384795
0.46,-0.000428790911,-0.0058576284,0.00587253417,0.00294815682,-0.000270203032,0.00473110597,-0.00158360043,0.000419986042
0.461,-0.000422644818,-0.00577738219,0.00581555261,0.00291570633,-0.000266784981,0.0047066811,-0.00155564477,0.000414708074
0.462,-0.000416534269,-0.00569796297,0.0057593099,0.00288367349,-0.000263378279,0.00468234789,-0.00152803351,0.000409548499
0.463,-0.000410459737,-0.0056193627,0.00570379446,0.00285205232,-0.000259983038,0.00465810725,-0.00150076089,0.000404505047
0.464,-0.000404423589,-0.00554160125,0.00564902334,0.00282085101,-0.000256600707,0.00463398304,-0.0014738287,0.000399577382
0.465,-0.000398431173,-0.00546474123,0.00559505779,0.00279009978,-0.000253234672,0.00461003564,-0.00144724997,0.000394768433
0.466,-0.000392485887,-0.00538881977,0.00554193406,0.00275981633,-0.000249887067,0.00458630551,-0.0014210305,0.000390079594
0.467,-0.000386587871,-0.00531382946,0.00548964339,0.00272999591,-0.000246557986,0.00456279625,-0.0013951644,0.000385508972
0.468,-0.000380737023,-0.00523975896,0.00543817313,0.00270063184,-0.000243247378,0.00453950825,-0.00136964492,0.000381054327
0.469,-0.000374932668,-0.00516658847,0.00538750195,0.00267171317,-0.000239954769,0.00451643454,-0.00134446348,0.00037671281
0.47,-0.000369171456,-0.00509426032,0.00533756893,0.00264320937,-0.00023667792,0.00449353448,-0.00131960193,0.000372478749
0.471,-0.000363450103,-0.00502271614,0.00528831166,0.00261508912,-0.000233414615,0.00447076507,-0.00129504158,0.000368346552
0.472,-0.00035776816,-0.00495193673,0.00523970811,0.00258734117,-0.00023016447,0.004448117,-0.00127077426,0.000364313384
0.473,-0.00035212589,-0.00488191384,0.00519174754,0.00255995997,-0.00022692755,0.0044255904,-0.00124679491,0.000360377244
0.474,-0.000346523112,-0.00481263439,0.00514441389,0.00253293746,-0.000223703594,0.00440318073,-0.00122309726,0.000356535939
0.475,-0.000340955418,-0.00474402651,0.00509762782,0.00250623444,-0.000220489569,0.00438082875,-0.00119966015,0.000352783072
0.476,-0.000335416301,-0.00467598725,0.00505127519,0.00247979463,-0.000217281082,0.00435844401,-0.00117645521,0.000349109588
0.477,-0.000329903794,-0.00460847433,0.00500530578,0.00245359325,-0.000214076624,0.00433598984,-0.00115346995,0.000345510723
0.478,-0.00032441883,-0.00454148458,0.00495971118,0.00242762614,-0.000210876446,0.00431346525,-0.00113070189,0.000341984749
0.479,-0.000318962596,-0.00447501735,0.00491448588,0.00240189053,-0.00020768093,0.00429087159,-0.00110814907,0.000338530128
0.48,-0.000313540808,-0.00440913534,0.00486969432,0.00237641788,-0.000204493478,0.00426827155,-0.00108582485,0.000335150087
0.481,-0.000308164225,-0.00434397486,0.00482548392,0.0023512802,-0.000201320828,0.00424580238,-0.00106376056,0.000331853654
0.482,-0.000302838891,-0.00427960943,0.00478193498,0.00232651685,-0.000198166705,0.00422354509,-0.00104197214,0.000328645289
0.483,-0.000297565138,-0.00421603325,0.00473904073,0.00230212463,-0.00019503123,0.00420150474,-0.0010204556,0.000325523468
0.484,-0.000292342981,-0.00415323587,0.00469678953,0.00227809777,-0.000191914406,0.00417968168,-0.00099920562,0.000322486248
0.485,-0.000287173315,-0.00409121987,0.00465518486,0.00225443768,-0.000188816844,0.0041580893,-0.000978220074,0.000319532644
0.486,-0.000282058756,-0.00403001336,0.00461425983,0.00223116009,-0.000185740269,0.0041367673,-0.000957502785,0.000316663824
0.487,-0.000277001094,-0.00396963362,0.00457403611,0.0022082752,-0.000182685851,0.0041157453,-0.000937054397,0.000313880485
0.488,-0.000272000256,-0.00391007166,0.00453450574,0.00218577902,-0.000179653579,0.00409502652,-0.000916869476,0.000311181204
0.489,-0.00026705595,-0.00385131542,0.00449565721,0.002163666,-0.00017664333,0.00407461102,-0.000896942233,0.000308564295
0.49,-0.000262165633,-0.00379332082,0.0044574413,0.00214191265,-0.000173653487,0.00405446451,-0.000877260036,0.000306025581
0.491,-0.000257320424,-0.00373595146,0.00441969924,0.00212044264,-0.0001706783,0.00403445098,-0.000857789227,0.000303553279
0.492,-0.000252512955,-0.00367909118,0.00438229363,0.00209918944,-0.000167713034,0.0040144496,-0.000838500649,0.000301137127
0.493,-0.000247742375,-0.00362272063,0.00434520051,0.00207814027,-0.000164757218,0.00399444047,-0.000819387818,0.000298774714
0.494,-0.000243008681,-0.00356683799,0.00430841685,0.00205729192,-0.000161810944,0.0039744221,-0.000800448519,0.000296465254
0.495,-0.000238311266,-0.00351143655,0.00427193394,0.00203663799,-0.000158873878,0.00395438718,-0.000781679382,0.00029420775
0.496,-0.000233648317,-0.00345649178,0.00423572133,0.00201616143,-0.000155944701,0.00393430795,-0.000763073257,0.000291999831
0.497,-0.000229018322,-0.00340198084,0.0041997495,0.0019958462,-0.000153022259,0.00391415775,-0.000744624198,0.00028983883
0.498,-0.00022442139,-0.00334789916,0.00416400986,0.00197568734,-0.000150106519,0.00389393032,-0.000726330434,0.000287723423
0.499,-0.000219858459,-0.00329424628,0.00412849796,0.00195568307,-0.000147197895,0.00387362428,-0.000708191131,0.00028565251
0.5,-0.000215333033,-0.00324105276,0.00409324771,0.0019358508,-0.000144298557,0.00385327537,-0.000690211846,0.000283627401
0.501,-0.000210856711,-0.0031884704,0.00405844719,0.00191628189,-0.00014141633,0.00383306718,-0.000672423449,0.000281660038
0.502,-0.000206440183,-0.00313664377,0.00402428044,0.00189706575,-0.00013855846,0.0038131836,-0.000654854789,0.00027976246
0.503,-0.000202085378,-0.00308559094,0.00399077472,0.00187821671,-0.00013572623,0.00379366161,-0.000637507362,0.000277936084
0.504,-0.000197791863,-0.00303529909,0.00395791952,0.00185973,-0.000132919446,0.00377450125,-0.000620375631,0.000276179618
0.505,-0.000193558577,-0.00298575081,0.00392569948,0.00184159739,-0.000130137534,0.00375569646,-0.000603453037,0.00027449142
0.506,-0.000189383154,-0.00293691172,0.0038940776,0.00182379952,-0.000127378974,0.00373721893,-0.000586729695,0.000272868374
0.507,-0.000185263281,-0.00288874917,0.0038630185,0.00180631754,-0.000124642364,0.00371904083,-0.000570195653,0.000271307625
0.508,-0.000181197768,-0.00284124872,0.00383250995,0.00178914384,-0.000121927253,0.00370115627,-0.000553844646,0.000269807827
0.509,-0.000177185661,-0.00279440023,0.00380254462,0.00177227378,-0.000119233393,0.0036835645,-0.000537671609,0.000268368043
0.51,-0.000173223361,-0.00274815153,0.00377305682,0.00175567609,-0.000116558648,0.00366620842,-0.000521663978,0.000266983459
0.511,-0.000169299885,-0.00270232802,0.00374380918,0.00173924005,-0.000113895813,0.00364886256,-0.000505786788,0.000265636936
0.512,-0.000165406547,-0.0026567814,0.00371459348,0.00172286874,-0.000111239117,0.00363132603,-0.000490011454,0.000264312804
0.513,-0.000161543017,-0.00261149144,0.00368537512,0.00170654597,-0.000108588198,0.00361356533,-0.000474334535,0.000263007617
0.514,-0.000157710454,-0.00256646128,0.00365615168,0.00169027057,-0.000105943581,0.00359557828,-0.000458757359,0.000261720373
0.515,-0.000153911981,-0.0025217263,0.00362696717,0.00167406284,-0.00010330719,0.00357740869,-0.000443286767,0.000260453387
0.516,-0.000150154509,-0.0024773878,0.00359796295,0.00165798791,-0.000100683597,0.00355919753,-0.000427940767,0.000259216098
0.517,-0.000146442831,-0.00243351934,0.003569245,0.00164209449,-9.8076031e-05,0.00354105272,-0.000412732013,0.000258015652
0.518,-0.000142777369,-0.00239012508,0.00354082076,0.00162638568,-9.54848743e-05,0.00352298528,-0.000397660417,0.000256852209
0.519,-0.000139158117,-0.00234720193,0.00351268758,0.00161085959,-9.29103569e-05,0.0035049956,-0.000382724169,0.000255725021
0.52,-0.000135588099,-0.00230479908,0.00348492193,0.00159555044,-9.03548163e-05,0.00348716272,-0.000367929559,0.000254638963
0.521,-0.000132073891,-0.00226303137,0.00345770356,0.00158053966,-8.78229365e-05,0.00346967019,-0.000353292261,0.000253606865
0.522,-0.00012861865,-0.0022219619,0.00343113974,0.00156587542,-8.53171356e-05,0.00345263089,-0.000338818198,0.000252636835
0.523,-0.000125221328,-0.00218158269,0.00340523177,0.0015515574,-8.28371054e-05,0.00343605204,-0.000324501606,0.000251729176
0.524,-0.000121880466,-0.00214187696,0.00337996755,0.00153757926,-8.0382253e-05,0.00341992742,-0.000310335587,0.000250883146
0.525,-0.000118591495,-0.0021027706,0.00335524356,0.00152389313,-7.79498568e-05,0.00340415789,-0.000296305574,0.000250091168
0.526,-0.000115348107,-0.00206415235,0.0033308924,0.00151042214,-7.55360356e-05,0.00338857764,-0.000282392575,0.000249340577
0.527,-0.000112147619,-0.00202597104,0.00330683757,0.00149713079,-7.3139282e-05,0.00337311127,-0.000268586998,0.000248625241
0.528,-0.000108989747,-0.00198822089,0.00328307385,0.00148401602,-7.07596207e-05,0.00335775532,-0.000254886042,0.000247944461
0.529,-0.000105873257,-0.00195088363,0.00325957451,0.00147106524,-6.83964126e-05,0.00334248443,-0.000241285616,0.000247296255
0.53,-0.000102792374,-0.00191385599,0.00323616795,0.00145820052,-6.60460241e-05,0.00332712397,-0.000227771828,0.000246667642
0.531,-9.97410923e-05,-0.00187702081,0.0032126511,0.00144532991,-6.37046779e-05,0.00331146467,-0.000214331344,0.000246042409
0.532,-9.67186353e-05,-0.00184035022,0.00318896608,0.00143242708,-6.1371903e-05,0.00329544527,-0.000200963261,0.000245414959
0.533,-9.37261956e-05,-0.00180384994,0.00316511119,0.0014194911,-5.9048415e-05,0.0032790624,-0.000187671051,0.000244784005
0.534,-9.07675193e-05,-0.00176757328,0.00314116947,0.00140655904,-5.67366333e-05,0.00326240078,-0.000174462599,0.000244154661
0.535,-8.78520402e-05,-0.00173169259,0.00311744217,0.00139376575,-5.44426307e-05,0.00324577384,-0.000161355851,0.000243549436
0.536,-8.49864458e-05,-0.00169634344,0.00309417863,0.00138122261,-5.21707209e-05,0.00322944471,-0.00014836217,0.000242987837
0.537,-8.21706663e-05,-0.00166153533,0.00307140852,0.00136894253,-4.99210796e-05,0.00321344921,-0.000135479074,0.000242472523
0.538,-7.9403763e-05,-0.00162725889,0.00304912836,0.00135692326,-4.76934199e-05,0.00319778793,-0.000122701699,0.000242003248
0.539,-7.66856274e-05,-0.00159352113,0.00302736599,0.00134517633,-4.54879224e-05,0.00318249369,-0.000110026168,0.000241582137
0.54,-7.40167699e-05,-0.00156034403,0.00300617985,0.00133372678,-4.33050847e-05,0.00316763166,-9.74488878e-05,0.000241214026
0.541,-7.13967611e-05,-0.00152773268,0.00298559878,0.00132258655,-4.11448461e-05,0.0031532365,-8.49642288e-05,0.000240901664
0.542,-6.88242931e-05,-0.00149567506,0.00296561961,0.0013117535,-3.90066677e-05,0.00313930948,-7.25653782e-05,0.000240645264
0.543,-6.62971622e-05,-0.00146414087,0.00294620238,0.0013012094,-3.68894506e-05,0.0031258132,-6.02452026e-05,0.000240442272
0.544,-6.38087617e-05,-0.00143299646,0.0029270942,0.00129084206,-3.47896066e-05,0.0031124833,-4.79939113e-05,0.00024027253
0.545,-6.1352685e-05,-0.00140209445,0.00290799925,0.00128052051,-3.27038217e-05,0.00309900631,-3.58048509e-05,0.000240111262
0.546,-5.89278695e-05,-0.0013713976,0.00288883563,0.00127020825,-3.06317456e-05,0.0030852939,-2.36779862e-05,0.000239950677
0.547,-5.65348635e-05,-0.00134090858,0.00286960134,0.00125990414,-2.85738301e-05,0.00307134267,-1.16153229e-05,0.000239789776
0.548,-5.41740417e-05,-0.00131063065,0.00285029509,0.00124960744,-2.65304503e-05,0.00305715032,3.81033989e-07,0.000239627796
0.549,-5.18457238e-05,-0.00128056789,0.00283091731,0.0012393182,-2.45019789e-05,0.00304271642,1.23088343e-05,0.000239464112
0.55,-4.95502159e-05,-0.00125072407,0.0028114678,0.00122903616,-2.24887802e-05,0.00302803983,2.41655095e-05,0.000239297928
0.551,-4.72879195e-05,-0.00122110214,0.002791945,0.00121876034,-2.04912553e-05,0.00301311757,3.59485477e-05,0.000239128279
0.552,-4.50598482e-05,-0.00119171503,0.0027723709,0.00120849988,-1.8510134e-05,0.00299797136,4.76563579e-05,0.000238955995
0.553,-4.28702498e-05,-0.00116266483,0.00275298042,0.00119835668,-1.65475006e-05,0.0029828537,5.92926498e-05,0.000238800392
0.554,-4.07236357e-05,-0.0011340842,0.0027340985,0.0011884717,-1.46051957e-05,0.00296811763,7.08673334e-05,0.00023868982
0.555,-3.86203014e-05,-0.00110600966,0.00271583777,0.00117889326,-1.26831659e-05,0.00295388841,8.23897041e-05,0.000238635105
0.556,-3.65587197e-05,-0.00107842841,0.00269819636,0.00116961975,-1.07807005e-05,0.00294016699,9.38676093e-05,0.000238637017
0.557,-3.45371329e-05,-0.00105131773,0.0026811472,0.00116063846,-8.89700032e-06,0.00292692614,0.000105308125,0.000238693959
0.558,-3.25533437e-05,-0.00102463611,0.0026646126,0.00115191473,-7.03116468e-06,0.00291408247,0.000116715822,0.000238799675
0.559,-3.06056832e-05,-0.000998351233,0.00264853337,0.00114342202,-5.18257024e-06,0.00290157201,0.000128095088,0.000238949308
0.56,-2.86931339e-05,-0.000972451405,0.00263290115,0.00113515601,-3.35080253e-06,0.0028893865,0.000139451887,0.000239142568
0.561,-2.68142478e-05,-0.000946917137,0.00261768517,0.00112710305,-1.53530178e-06,0.00287749396,0.000150790157,0.00023937751
0.562,-2.49653666e-05,-0.000921644095,0.0026026126,0.00111914537,2.64482908e-07,0.00286559628,0.00016209753,0.00023962976
0.563,-2.31431868e-05,-0.000896503327,0.00258731644,0.00111112492,2.04818148e-06,0.00285328876,0.000173350265,0.000239864727
0.564,-2.13476795e-05,-0.000871458694,0.00257167095,0.0011029875,3.81481581e-06,0.00284042987,0.00018453482,0.000240068951
0.565,-1.95800488e-05,-0.000846519383,0.00255567539,0.00109473264,5.56348464e-06,0.00282701552,0.000195644442,0.000240240479
0.566,-1.78421107e-05,-0.000821728845,0.00253943453,0.00108640512,7.29356666e-06,0.00281315867,0.000206681027,0.000240387329
0.567,-1.61361515e-05,-0.000797180537,0.00252322107,0.00107812159,9.00534234e-06,0.00279916002,0.000217662982,0.000240534186
0.568,-1.44628887e-05,-0.000772931887,0.00250721764,0.00106996003,1.06995179e-05,0.00278522264,0.000228605714,0.000240698363
0.569,-1.28217764e-05,-0.000748983562,0.00249143708,0.00106192568,1.23763346e-05,0.00277136158,0.00023951221,0.000240881133
0.57,-1.12126018e-05,-0.000725339588,0.00247590571,0.00105402935,1.40359419e-05,0.00275760613,0.000250387575,0.000241084664
0.571,-9.63569075e-06,-0.000702045193,0.00246079738,0.00104634453,1.56794388e-05,0.0027441498,0.000261253406,0.0002413257
0.572,-8.09072817e-06,-0.000679145549,0.00244630484,0.00103895263,1.73086163e-05,0.00273120818,0.000272137131,0.000241623889
0.573,-6.57634698e-06,-0.000656640228,0.00243247386,0.00103187252,1.89246601e-05,0.00271883353,0.000283053394,0.000241985072
0.574,-5.09089418e-06,-0.000634512924,0.00241929523,0.00102509967,2.05284252e-05,0.00270701654,0.000294011378,0.000242409779
0.575,-3.63256704e-06,-0.000612711546,0.00240661821,0.00101856953,2.21195386e-05,0.00269558891,0.000305002121,0.000242884273
0.576,-2.20014231e-06,-0.000591159532,0.00239417441,0.00101216776,2.36960206e-05,0.00268424871,0.00031599805,0.000243381909
0.577,-7.93338029e-07,-0.000569821547,0.0023818332,0.00100583849,2.52565614e-05,0.00267284682,0.000326984824,0.000243888918
0.578,5.88007092e-07,-0.00054869535,0.00236958908,0.000999578985,2.6801016e-05,0.00266137466,0.00033796278,0.000244404336
0.579,1.94423261e-06,-0.000527764947,0.00235737397,0.000993360283,2.83286126e-05,0.002649754,0.000348922421,0.000244921088
0.58,3.27521113e-06,-0.000506985352,0.00234497578,0.000987092824,2.98365617e-05,0.00263774431,0.000359830463,0.000245416602
0.581,4.58010625e-06,-0.000486328171,0.00233223051,0.000980707346,3.13220976e-05,0.00262515778,0.000370656381,0.00024587213
0.582,5.85791643e-06,-0.000465799119,0.00231911863,0.000974195255,3.27841015e-05,0.00261196854,0.000381389373,0.000246283503
0.583,7.10772956e-06,-0.000445418795,0.00230569427,0.000967578883,3.42224294e-05,0.00259823357,0.000392030768,0.000246654109
0.584,8.33003081e-06,-0.000425259994,0.00229230177,0.000961002432,3.56415157e-05,0.00258433779,0.000402634312,0.00024701898
0.585,9.52686782e-06,-0.00040539209,0.00227932567,0.000954626843,3.70474959e-05,0.0025707136,0.000413268823,0.000247419621
0.586,1.06999871e-05,-0.000385823262,0.00226686031,0.000948491324,3.84425857e-05,0.00255746699,0.000423957965,0.000247867381
0.587,1.18505702e-05,-0.000366543616,0.0022549065,0.000942595843,3.98274187e-05,0.00254459758,0.000434710106,0.000248363174
0.588,1.29797282e-05,-0.000347547203,0.00224349009,0.000936950736,4.12030285e-05,0.00253213225,0.00044553886,0.000248910449
0.589,1.40887073e-05,-0.000328829527,0.00223265222,0.000931572722,4.25708117e-05,0.00252011498,0.000456461874,0.000249514585
0.59,1.51787727e-05,-0.000310381422,0.00222240975,0.00092646848,4.39317953e-05,0.00250856243,0.000467492934,0.000250178546
0.591,1.62512863e-05,-0.000292190346,0.00221275768,0.000921635629,4.52866756e-05,0.0024974668,0.000478641425,0.000250903155
0.592,1.73063266e-05,-0.000274221765,0.0022035124,0.000916997294,4.66325117e-05,0.00248661864,0.000489876519,0.00025166901
0.593,1.83412553e-05,-0.000256419981,0.00219425948,0.000912380512,4.79608212e-05,0.00247554707,0.000501110029,0.000252428835
0.594,1.93535044e-05,-0.00023875996,0.00218474687,0.000907680018,4.9265599e-05,0.00246396355,0.000512281503,0.000253151861
0.595,2.03422065e-05,-0.000221248479,0.00217495776,0.000902888434,5.05457347e-05,0.00245184535,0.000523380296,0.000253833953
0.596,2.13070585e-05,-0.00020389647,0.00216491294,0.000898014144,5.18010355e-05,0.00243921311,0.00053440419,0.000254475667
0.597,2.2248495e-05,-0.000186718775,0.00215468452,0.000893086955,5.30325977e-05,0.00242614591,0.000545364201,0.00025508386
0.598,2.31670426e-05,-0.000169727094,0.00214433017,0.000888130556,5.42413694e-05,0.00241270646,0.00055626901,0.000255663944
0.599,2.40626355e-05,-0.00015292775,0.00213385625,0.000883147169,5.54270953e-05,0.00239889933,0.000567115144,0.000256215173
0.6,2.4935623e-05,-0.000136330664,0.00212332734,0.000878163067,5.65909516e-05,0.00238479382,0.000577915563,0.000256743399
0.601,2.57897772e-05,-0.000119958533,0.00211306818,0.00087331215,5.77413385e-05,0.00237075112,0.000588757777,0.00025728661
0.602,2.66299934e-05,-0.000103824162,0.00210340282,0.00086872794,5.88875436e-05,0.00235713109,0.00059973783,0.000257884825
0.603,2.74585233e-05,-8.79199141e-05,0.0020943958,0.000864436831,6.00321486e-05,0.00234400155,0.000610885006,0.000258547493
0.604,2.82764899e-05,-7.22338369e-05,0.00208603297,0.000860432769,6.11754391e-05,0.00233134112,0.000622207136,0.000259274288
0.605,2.90835436e-05,-5.67523791e-05,0.00207820922,0.000856672096,6.23148885e-05,0.00231902595,0.000633684017,0.000260053201
0.606,2.98786608e-05,-4.14649871e-05,0.0020707982,0.000853102422,6.34470298e-05,0.0023069085,0.000645286298,0.000260868873
0.607,3.06620293e-05,-2.6366266e-05,0.00206376446,0.00084970886,6.4571037e-05,0.00229494302,0.00065701027,0.00026171697
0.608,3.14343067e-05,-1.14521347e-05,0.00205707999,0.000846479392,6.56865354e-05,0.00228309256,0.000668853337,0.000262594365
0.609,3.21919971e-05,3.27992728e-06,0.0020504529,0.000843293223,6.67847575e-05,0.00227102792,0.000680724001,0.000263463872
0.61,3.29285717e-05,1.78223971e-05,0.00204347372,0.000839981314,6.78522677e-05,0.00225829154,0.000692482227,0.000264271019
0.611,3.3640611e-05,3.21597697e-05,0.00203599454,0.000836482281,6.88832957e-05,0.00224471806,0.000704066027,0.00026499328
0.612,3.43270077e-05,4.62760545e-05,0.00202802853,0.000832801133,6.98770237e-05,0.00223032222,0.000715465049,0.000265628846
0.613,3.49905732e-05,6.01624598e-05,0.00201980676,0.000829032793,7.0839964e-05,0.00221535973,0.000726747293,0.000266205169
0.614,3.56374924e-05,7.38220826e-05,0.00201169897,0.000825329143,7.17840409e-05,0.0022002372,0.000738038007,0.000266769822
0.615,3.62710178e-05,8.72590755e-05,0.00200386166,0.000821754377,7.27144671e-05,0.00218512469,0.000749393513,0.000267343685
0.616,3.68917143e-05,0.000100474071,0.0019963027,0.000818311687,7.36314564e-05,0.00217002771,0.00076081889,0.00026792764
0.617,3.75019016e-05,0.000113473181,0.00198913053,0.00081504538,7.45391565e-05,0.00215505947,0.000772359275,0.000268535596
0.618,3.8105883e-05,0.000126270533,0.00198253637,0.000812033541,7.54452544e-05,0.00214042107,0.000784096153,0.000269193307
0.619,3.87065716e-05,0.000138878121,0.00197661113,0.000809313213,7.63539219e-05,0.00212620328,0.000796076426,0.000269913881
0.62,3.93051946e-05,0.000151302521,0.001971349,0.000806881983,7.72655898e-05,0.00211239204,0.000808309937,0.00027069771
0.621,3.98992646e-05,0.000163534878,0.00196656778,0.000804665216,7.81735874e-05,0.00209878473,0.000820732287,0.000271520797
