bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.1,4,80,3,0.0159045,6.5284290269400005,2.13617e-07,9.2309e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,4,100,3,0.0158319,7.818567669,2.77696e-07,0.000147625,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,0.5,80,3,0.0158915,8.985324694680001,9.36169e-08,0.000123302,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,2,80,3,0.0153734,16.038410502599998,3.93167e-07,0.000277665,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,2,100,3,0.0152713,18.28183258128,3.40968e-07,0.000294954,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,0.5,100,3,0.015522,17.84396879928,2.17247e-07,0.000294364,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,8,100,3,0.0158025,7.7156996709,4.37351e-07,0.000148977,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,8,80,3,0.0156336,8.95323467778,6.45839e-07,0.000178633,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,6,80,3,0.0157121,8.6628050295,5.31611e-07,0.000172468,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,6,100,3,0.0155326,10.46482442712,4.90472e-07,0.000216952,Estable/Ruido,14,0.833,0
0.001,2500,1,0.1,10,80,3,0.0159391,5.925058733478,2.47091e-07,6.05312e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.1,10,100,3,0.0160845,4.546747521618,5.18374e-09,1.06545e-06,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,0.5,80,3,0.0156933,13.5509843328,1.83052e-07,0.000243306,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,2,80,3,0.0154557,15.284085170760001,3.50003e-07,0.000271783,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,0.5,100,3,0.0158312,10.31787014412,1.1273e-07,0.000159654,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,2,100,3,0.0152829,18.58797734064,2.96222e-07,0.000293781,Estable/Ruido,14,0.832,0
0.001,2500,1,0.2,4,80,3,0.0155339,11.929628731260001,4.01462e-07,0.000210258,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,4,100,3,0.0158268,8.356300382099999,2.57399e-07,0.000159201,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,6,80,3,0.0158385,7.49562813444,3.66112e-07,0.000144686,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,6,100,3,0.0155124,11.968196732880001,4.55602e-07,0.000219699,Estable/Ruido,14,0.831,0
0.001,2500,1,0.2,8,80,3,0.0155278,10.413720325440002,6.48761e-07,0.000209976,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,8,100,3,0.0157366,8.84532824712,4.59617e-07,0.00017804,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,10,80,3,0.0157931,7.49028979518,5.59077e-07,0.000151376,Estable/Ruido,14,0.834,0
0.001,2500,1,0.2,10,100,3,0.015848,7.231830201119999,4.27753e-07,0.000144044,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,0.5,100,3,0.0157008,13.688581526759998,1.72683e-07,0.000244271,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,0.5,80,3,0.0155261,17.514371335979998,2.21475e-07,0.000295734,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,2,80,3,0.0157296,10.918283357520002,2.10143e-07,0.000186596,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,2,100,3,0.0158149,9.70060217418,1.58503e-07,0.000154131,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,4,80,3,0.0154208,15.4376973825,3.73704e-07,0.000271166,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,4,100,3,0.0153429,17.412882908700002,3.32529e-07,0.000290265,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,6,100,3,0.0156875,11.5293132681,2.39388e-07,0.000201472,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,6,80,3,0.0153567,16.71404031636,3.89582e-07,0.000281336,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,8,80,3,0.0153876,16.74253145286,3.27197e-07,0.000283741,Estable/Ruido,14,0.835,0
0.001,2500,1,0.3,8,100,3,0.0152656,19.946434728960003,3.15046e-07,0.000292417,Estable/Ruido,14,0.832,4
0.001,2500,1,0.3,10,80,3,0.0153003,19.77482811522,3.01068e-07,0.00029366,Estable/Ruido,14,0.834,4
0.001,2500,1,0.3,10,100,3,0.0156123,14.23399185138,2.2085e-07,0.000234938,Estable/Ruido,14,0.834,0
