 1.000000E-02	 1.000000E+10	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 5.739913E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 5.440678E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 5.223045E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 5.013674E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.804321E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.594958E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.385615E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 4.291150E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 4.176274E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 4.023760E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.966937E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 3.813190E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.757603E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 3.603548E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.548273E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 3.394220E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.338948E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 3.184881E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 3.129629E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 2.975567E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 0.000000E+00	 0.000000E+00	 2.920318E+03	 0.000000E+00	 0.000000E+00
 1.000000E-02	 0.000000E+00	 2.850199E+03	 0.000000E+00	 0.000000E+00	 0.000000E+00	 0.000000E+00
