bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.4,8,80,4,0.0195627,5.807291370522001,3.47041e-09,7.67155e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,10,100,4,0.0195897,5.77458354582,1.92209e-09,1.3994e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.4,10,80,4,0.0196207,5.785272220608,2.54337e-09,1.85139e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,0.5,100,4,0.0196078,5.8137153720359995,1.02327e-09,1.81791e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,0.5,80,4,0.0194636,5.912636597964,4.667e-09,6.48204e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.6,2,80,4,0.0195727,5.803998394956,1.99746e-09,8.27383e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,2,100,4,0.0195914,5.840047180296001,3.29279e-09,1.003e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,4,80,4,0.0195728,5.808634952538,1.90318e-09,7.29168e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,4,100,4,0.019588,5.793351707106,2.25137e-09,4.82456e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,6,80,4,0.0194597,5.930103164172,1.55032e-08,6.61651e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.6,6,100,4,0.0195739,5.877859417032,2.27369e-09,9.41201e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.6,8,80,4,0.0195292,5.825531696016,4.81846e-09,1.13199e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,8,100,4,0.0196064,5.805174029220001,8.82133e-10,5.36095e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,10,80,4,0.0195614,5.907220282962,4.54328e-09,7.22646e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.6,10,100,4,0.0195434,5.916673342146,5.45064e-09,1.05189e-08,Estable/Ruido,19,0.842,1
0.001,2500,1,0.7,0.5,100,4,0.019433,6.0065313876,1.4189e-08,8.27902e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.7,0.5,80,4,0.0195986,5.839135463928,1.06367e-09,8.29836e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,2,100,4,0.019531,5.945086502904,4.63572e-09,1.04451e-08,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,2,80,4,0.0196087,5.806865503008,1.55437e-09,2.219e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.7,4,80,4,0.0196064,5.793201753756,1.39578e-09,2.19961e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.7,4,100,4,0.0195897,5.915491709748,1.26497e-08,1.45752e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,6,80,4,0.0195252,5.880132709818,1.97323e-09,1.12806e-08,Estable/Ruido,19,0.843,1
0.001,2500,1,0.7,6,100,4,0.0194534,5.921279909058,1.23041e-08,8.70092e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.7,8,80,4,0.0196229,5.831121956904,1.26052e-09,4.12341e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,8,100,4,0.0195902,5.830810053936,1.07895e-09,3.16089e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.7,10,80,4,0.0195714,5.876017989894,2.93271e-09,3.44342e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.7,10,100,4,0.0195783,5.792499972078,2.42386e-09,6.76104e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,0.5,80,4,0.01961,5.843754027108,1.91196e-09,6.69186e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,0.5,100,4,0.0194365,5.9321125390619995,1.84386e-08,9.13289e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.8,4,80,4,0.019516,5.957232724253999,3.89797e-09,7.89286e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.8,4,100,4,0.0195861,5.793651613806,2.13586e-09,4.33395e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,6,80,4,0.0196091,5.80403438376,1.4855e-09,2.02938e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,6,100,4,0.0195928,5.843873989787999,1.08335e-09,7.48599e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.8,8,80,4,0.0195919,5.88668867028,1.70944e-09,7.21324e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,10,80,4,0.0194676,5.9783941410059995,8.39575e-09,5.66371e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.8,8,100,4,0.0196147,5.813883319787999,1.43658e-09,1.92338e-09,Estable/Ruido,19,0.842,0
0.001,2500,1,0.8,10,100,4,0.0194815,5.988938860577999,2.40002e-09,3.82487e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.1,0.5,80,4,0.0196083,5.836748206596,1.55132e-09,1.91138e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,0.5,100,4,0.0196074,5.859553112064,1.2263e-09,4.32283e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.1,2,80,4,0.0195905,5.829784373022,1.49809e-09,7.61048e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.1,2,100,4,0.0195936,5.80613373066,1.90187e-09,3.11043e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,4,80,4,0.0195961,5.836802189802,1.39452e-09,5.8668e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.1,4,100,4,0.0196049,5.786531828748,1.69272e-09,1.7286e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,6,80,4,0.0194981,5.945116493574,1.17449e-08,1.061e-08,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.1,6,100,4,0.0196071,5.790940457237999,1.84438e-09,2.72006e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,8,80,4,0.0194925,5.9786040756959995,2.09843e-09,8.94971e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.1,8,100,4,0.0196047,5.796524719992,2.41735e-09,3.53735e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.1,10,80,4,0.0196182,5.811166165086,1.3911e-09,5.4443e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.1,10,100,4,0.0196239,5.831265912119999,6.20499e-10,4.25026e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,0.5,100,4,0.019485,5.906794415448,1.29074e-08,2.00504e-08,Estable/Ruido,19,0.844,0
0.0049,2500,1,0.2,0.5,80,4,0.0194813,6.0230262561,9.24942e-09,6.59135e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.2,2,80,4,0.0196085,5.810590344222,1.23982e-09,1.95027e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,2,100,4,0.0194683,5.92867560828,9.65797e-09,8.61913e-09,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.2,4,80,4,0.0196027,5.79233802246,1.39855e-09,2.36448e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,4,100,4,0.0195516,5.93191460064,4.5086e-09,8.62703e-09,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.2,6,80,4,0.0196169,5.7938975372999995,1.3808e-09,1.89406e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,6,100,4,0.0195586,5.80292472897,2.89388e-09,1.20701e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.2,8,80,4,0.0195787,5.874698400413999,1.06646e-09,1.12497e-08,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.2,8,100,4,0.0196236,5.796182826353999,1.26454e-09,1.79141e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,10,80,4,0.0196314,5.8034765572980005,1.26466e-09,2.06415e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.2,10,100,4,0.0195499,5.851653569586,5.68015e-09,1.57245e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,0.5,80,4,0.0196104,5.847682804878,1.62345e-09,3.66843e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,0.5,100,4,0.0195988,5.832927395238,1.54491e-09,3.14671e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,2,80,4,0.0196103,5.819095698234,1.2055e-09,2.43824e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,2,100,4,0.019587,5.893130666196001,1.82171e-09,3.9701e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,4,80,4,0.0195887,5.864567552088,1.98812e-09,6.91422e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,4,100,4,0.0196193,5.868598298136001,5.32331e-09,6.00547e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,6,80,4,0.0196209,5.801263245852,1.1061e-09,2.19451e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,6,100,4,0.0194894,5.9347877068259995,3.23384e-09,7.02734e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.3,8,80,4,0.0196087,5.790484599054,2.40649e-09,2.68123e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,8,100,4,0.0196245,5.791966138152,1.79658e-09,1.6378e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,10,80,4,0.0195105,5.878549202442,1.48466e-07,2.81671e-07,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.3,10,100,4,0.0196193,5.790466604652001,1.8035e-09,1.89433e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,0.5,80,4,0.0195449,5.874974314578,6.64685e-09,8.13872e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,0.5,100,4,0.0196167,5.8393394004840005,1.37353e-09,2.02404e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,2,80,4,0.01954,5.842554400308,5.65923e-09,9.47537e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,2,100,4,0.0195278,5.918904647994,3.39224e-09,1.34141e-08,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.4,4,80,4,0.0217654,25.59727677036,3.73069e-05,0.00815294,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,4,100,4,0.0195178,5.845205575536,5.85216e-09,1.03081e-08,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.4,6,80,4,0.0243007,248.54467855800002,1.6765e-06,0.00853597,Estable/Ruido,11,0.504,1
0.0049,2500,1,0.4,6,100,4,0.0202317,15.00295263018,2.08084e-05,0.00361425,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,8,80,4,0.0265413,290.17952609220004,1.48721e-05,0.00511425,Estable/Ruido,13,0.421,2
0.0049,2500,1,0.4,8,100,4,0.0213948,167.9903387514,2.09127e-05,0.0573964,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,10,80,4,0.0326913,302.59206459179995,4.89569e-23,7.59243e-23,EAE,13,0.419,2
0.0049,2500,1,0.4,10,100,4,0.0294952,308.51402228999996,1.04773e-16,3.09097e-16,EAE,13,0.428,2
0.0049,2500,1,0.6,0.5,80,4,0.0195961,5.836046424918,3.42188e-09,3.02565e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.6,0.5,100,4,0.019601,5.845427506494,1.89473e-09,3.1578e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.6,2,80,4,0.0196073,5.819893450056001,1.72994e-09,2.05162e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.6,2,100,4,0.0195898,5.85126968901,1.32438e-09,7.51716e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.6,4,80,4,0.0213557,22.0452417969,0.000160848,0.00394385,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.6,4,100,4,0.0196151,5.8126956892559996,1.25133e-09,1.86905e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.6,6,80,4,0.0328325,263.848917459,4.2084e-22,3.45456e-22,NAE,13,0.612,4
0.0049,2500,1,0.6,6,100,4,0.027328,271.72026870720003,1.31235e-12,7.76942e-12,NAE,13,0.611,4
0.0049,2500,1,0.6,8,80,4,0.0449657,262.6258979364,6.85189e-22,8.26511e-22,NAE,13,0.614,3
0.0049,2500,1,0.6,8,100,4,0.0384164,273.28818093480004,1.46622e-21,6.39572e-21,NAE,13,0.613,4
0.0049,2500,1,0.7,0.5,80,4,0.0194706,5.981375213604,1.15467e-08,4.20562e-09,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.7,0.5,100,4,0.0195797,5.924111028305999,1.90088e-09,9.82649e-09,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.7,2,80,4,0.019596,5.87904104943,1.69178e-09,4.57865e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.7,2,100,4,0.0196008,5.8467650903760005,1.05797e-09,7.46193e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.7,4,80,4,0.0194234,6.03094379298,1.60111e-08,1.47199e-08,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.7,4,100,4,0.0196208,5.844749717351999,1.00662e-09,3.45064e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.7,6,80,4,0.0188634,148.86468867899998,0.000252218,0.0416395,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.7,6,100,4,0.0195361,5.95131856413,3.76098e-09,9.44492e-09,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.7,8,80,4,0.0334683,277.4023010454,8.15609e-23,1.081e-22,NAE,15,0.714,4
0.0049,2500,1,0.7,8,100,4,0.0195595,5.912048780832,1.48352e-09,1.44132e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.7,10,80,4,0.0500267,282.3657569304,2.0902e-22,3.65885e-22,NAE,15,0.714,3
0.0049,2500,1,0.7,10,100,4,0.0238649,205.7971771668,4.41025e-05,0.0539912,Estable/Ruido,16,0.758,4
0.0049,2500,1,0.8,0.5,80,4,0.0196117,5.852121424038001,1.81288e-09,2.56647e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.8,0.5,100,4,0.0194704,5.963992621272,1.42269e-08,1.17958e-08,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.8,2,80,4,0.0196049,5.885435060274,1.12358e-09,3.99244e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.8,2,100,4,0.0196119,5.821057088052,3.05253e-09,2.55083e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.8,4,80,4,0.0194241,5.978933973066,1.62623e-08,1.40925e-08,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.8,4,100,4,0.0196049,5.851683560256,1.44603e-09,2.58413e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.8,6,80,4,0.0196102,5.86260616227,1.43989e-09,2.06082e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.8,6,100,4,0.0196092,5.86392575175,9.80835e-10,2.41822e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.8,8,80,4,0.0356134,315.35669355719995,3.12552e-21,4.01866e-21,NAE,18,0.818,3
0.0049,2500,1,0.8,8,100,4,0.0272265,337.3314572796,4.56027e-06,0.00291887,Estable/Ruido,18,0.821,3
0.0049,2500,1,0.8,10,80,4,0.0571991,314.008313034,4.23862e-22,4.17948e-22,NAE,18,0.817,3
0.0049,2500,1,0.8,10,100,4,0.0490119,344.3846630502,2.50168e-21,4.12378e-21,NAE,18,0.818,3
0.008799999999999999,2500,1,0.1,0.5,80,4,0.0195493,5.962421110164,1.71008e-09,8.92837e-09,Estable/Ruido,19,0.842,1
0.008799999999999999,2500,1,0.1,2,80,4,0.0195747,5.87472239295,1.49621e-09,8.58008e-09,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.1,0.5,100,4,0.0196034,5.889975647712,7.77138e-10,2.20753e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.1,2,100,4,0.0195648,5.890071617856,2.39454e-09,9.95842e-09,Estable/Ruido,19,0.842,1
0.008799999999999999,2500,1,0.1,4,80,4,0.019574,5.913176430024,2.91215e-09,8.8762e-09,Estable/Ruido,19,0.842,1
0.008799999999999999,2500,1,0.1,4,100,4,0.0195905,5.788991063688,2.29162e-09,3.77845e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.1,6,80,4,0.0196173,5.793777574619999,1.38881e-09,2.22977e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.1,6,100,4,0.0195216,5.912522633418,3.61099e-09,1.37348e-08,Estable/Ruido,18,0.816,1
0.008799999999999999,2500,1,0.1,8,80,4,0.0196247,5.802019010736,6.43656e-10,3.54882e-09,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.1,8,100,4,0.0196135,5.795319095058,1.23604e-09,2.42339e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.1,10,80,4,0.0195981,5.842320473082,2.93211e-09,5.2474e-09,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.1,10,100,4,0.0195118,5.837677917366,1.00263e-08,2.72243e-08,Estable/Ruido,19,0.843,1
0.008799999999999999,2500,1,0.2,0.5,80,4,0.0195672,5.887690358658,1.83105e-09,1.25995e-08,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.2,0.5,100,4,0.0195903,5.910423286517999,1.06426e-09,8.78881e-09,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.2,2,80,4,0.0196167,5.843376144666,1.35913e-08,7.84397e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.2,2,100,4,0.019567,5.82823685445,1.7503e-09,9.06461e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.2,4,80,4,0.0195974,5.839717282926,1.49115e-09,5.74579e-09,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.2,6,80,4,0.0196085,5.791552266906001,1.01972e-09,2.9322e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.2,4,100,4,0.0194801,5.899326738618,5.38826e-09,8.24243e-09,Estable/Ruido,18,0.816,1
0.008799999999999999,2500,1,0.2,6,100,4,0.0195619,5.952872080836,2.15838e-09,7.26682e-09,Estable/Ruido,19,0.841,1
0.008799999999999999,2500,1,0.2,8,80,4,0.0194676,13.45303480458,1.46101e-08,0.00215443,Estable/Ruido,18,0.816,0
0.008799999999999999,2500,1,0.2,8,100,4,0.0194694,5.9800136371859995,2.87072e-09,4.08941e-09,Estable/Ruido,18,0.816,0
0.008799999999999999,2500,1,0.2,10,80,4,0.0237265,188.7084934008,1.90844e-10,1.01793e-06,EAE,12,0.213,2
0.008799999999999999,2500,1,0.2,10,100,4,0.0196008,5.795918908458001,1.24697e-09,5.76037e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.3,0.5,80,4,0.0195454,5.909265646656,1.63043e-09,9.10149e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.3,0.5,100,4,0.0195078,5.941355663556,8.54013e-09,1.08921e-08,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.3,2,80,4,0.0221019,112.6221636108,9.52433e-05,0.0363594,Estable/Ruido,19,0.844,1
0.008799999999999999,2500,1,0.3,2,100,4,0.0196087,5.822496640212,1.64009e-09,2.11789e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.3,4,80,4,0.0253558,262.2756069108,4.92877e-08,1.80106e-05,NAE,11,0.504,1
0.008799999999999999,2500,1,0.3,4,100,4,0.0180392,61.0634033736,9.66106e-05,0.0211404,Estable/Ruido,19,0.842,0
0.008799999999999999,2500,1,0.3,6,80,4,0.0312304,303.1318966518,1.62856e-22,2.79218e-23,EAE,11,0.326,2
0.008799999999999999,2500,1,0.3,6,100,4,0.0254641,272.8299234972,3.7807e-06,0.022369,Estable/Ruido,13,0.416,0
0.008799999999999999,2500,1,0.3,8,80,4,0.0370178,303.83787702359996,1.22535e-22,3.47291e-22,EAE,11,0.322,2
0.008799999999999999,2500,1,0.3,8,100,4,0.0302178,311.37093351420003,4.31908e-20,1.20662e-19,EAE,11,0.314,0
0.008799999999999999,2500,1,0.3,10,80,4,0.0417717,305.0764916946,2.56757e-22,8.04114e-22,EAE,11,0.318,2
0.008799999999999999,2500,1,0.3,10,100,4,0.0330693,314.19605462820005,4.17987e-21,5.93571e-21,EAE,11,0.308,0
0.008799999999999999,2500,1,0.4,0.5,80,4,0.0195677,5.96475438429,2.68235e-09,1.01929e-08,Estable/Ruido,19,0.842,1
0.008799999999999999,2500,1,0.4,0.5,100,4,0.0194757,6.02290629342,4.73339e-09,5.99268e-09,Estable/Ruido,18,0.816,0
0.008799999999999999,2500,1,0.4,2,80,4,0.0210712,111.2653857,8.14802e-05,0.0349633,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.4,2,100,4,0.0196083,5.834043048162,1.37928e-09,2.47418e-09,Estable/Ruido,19,0.843,0
0.008799999999999999,2500,1,0.4,4,80,4,0.0365813,261.9439101006,1.14621e-22,1.25992e-22,TAE,11,0.504,1
0.008799999999999999,2500,1,0.4,4,100,4,0.0338008,269.9034339186,2.10155e-22,4.00236e-22,NAE,11,0.502,1
0.008799999999999999,2500,1,0.4,6,80,4,0.0423922,261.3350994996,5.96554e-23,3.96945e-23,TAE,11,0.503,1
0.008799999999999999,2500,1,0.4,6,100,4,0.0397606,269.979010407,1.39045e-21,6.88022e-23,NAE,11,0.502,1
0.008799999999999999,2500,1,0.4,8,80,4,0.0434411,261.422672256,1.09384e-07,3.49653e-08,NAE,11,0.501,1
0.008799999999999999,2500,1,0.4,10,100,4,0.0512671,309.49051850520004,4.59608e-22,1.09076e-22,EAE,13,0.422,2
