r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.835,2.97377597e-06,-4.4797377e-05,-0.00023442423,-0.000478991644,4.8387773e-06,2.0703743e-05,4.87696405e-05,-7.97089759e-05
0.836,3.03326682e-06,-4.38176835e-05,-0.000229318668,-0.000473645432,4.78468558e-06,2.07761735e-05,5.00628109e-05,-7.86092281e-05
0.837,3.08681607e-06,-4.28474679e-05,-0.000224269587,-0.000468331912,4.72600478e-06,2.08027315e-05,5.12245089e-05,-7.73885066e-05
0.838,3.13614285e-06,-4.18856938e-05,-0.000219282554,-0.000463063987,4.66242884e-06,2.07852786e-05,5.22682301e-05,-7.60569352e-05
0.839,3.18010167e-06,-4.09328226e-05,-0.000214357894,-0.000457839525,4.58859139e-06,2.07253757e-05,5.31934915e-05,-7.46126727e-05
0.84,3.21903879e-06,-3.9987856e-05,-0.000209500768,-0.000452670813,4.50102393e-06,2.06284352e-05,5.40119101e-05,-7.30591143e-05
0.841,3.25205236e-06,-3.90528858e-05,-0.000204711217,-0.000447554422,4.39877652e-06,2.04958456e-05,5.47234023e-05,-7.13956511e-05
0.842,3.28182385e-06,-3.81274643e-05,-0.000199991152,-0.000442505016,4.28503733e-06,2.03300272e-05,5.53444649e-05,-6.96291668e-05
0.843,3.30850548e-06,-3.72149058e-05,-0.000195340359,-0.000437518351,4.16225554e-06,2.01302857e-05,5.58756824e-05,-6.77648637e-05
0.844,3.33385696e-06,-3.63139829e-05,-0.000190759511,-0.000432608623,4.03028491e-06,1.98994776e-05,5.63323645e-05,-6.58073133e-05
0.845,3.35531421e-06,-3.54281949e-05,-0.000186251159,-0.000427767949,3.88705864e-06,1.96399426e-05,5.67101857e-05,-6.37589497e-05
0.846,3.3729144e-06,-3.45551453e-05,-0.000181815184,-0.000423009022,3.73043933e-06,1.93557163e-05,5.7023284e-05,-6.16189357e-05
0.847,3.38436918e-06,-3.36992838e-05,-0.000177455798,-0.00041832257,3.56224465e-06,1.90491058e-05,5.72678246e-05,-5.93928415e-05
0.848,3.39098e-06,-3.28578017e-05,-0.000173170039,-0.000413721723,3.38463229e-06,1.87209673e-05,5.74613331e-05,-5.70822959e-05
0.849,3.39158735e-06,-3.20358529e-05,-0.000168963729,-0.000409196401,3.20162756e-06,1.83731461e-05,5.76004031e-05,-5.46985831e-05
0.85,3.38649261e-06,-3.1229555e-05,-0.000164831789,-0.000404758098,3.01272082e-06,1.80055706e-05,5.77012525e-05,-5.22406426e-05
0.851,3.37373462e-06,-3.04439115e-05,-0.000160783328,-0.000400394149,2.81872157e-06,1.76228405e-05,5.77574681e-05,-4.97193005e-05
0.852,3.35277087e-06,-2.96747578e-05,-0.00015681073,-0.000396114054,2.61773749e-06,1.72241713e-05,5.77838718e-05,-4.71290656e-05
0.853,3.32272522e-06,-2.89276145e-05,-0.000152925087,-0.000391905586,2.41219396e-06,1.68150159e-05,5.77749195e-05,-4.44850007e-05
0.854,3.28409573e-06,-2.8198977e-05,-0.000149114361,-0.00038777814,2.20214903e-06,1.63923526e-05,5.77457516e-05,-4.17814675e-05
0.855,3.23630197e-06,-2.7494969e-05,-0.000145391295,-0.000383722042,1.99039737e-06,1.5962917e-05,5.76913729e-05,-3.9037866e-05
0.856,3.17893396e-06,-2.68121485e-05,-0.000141740693,-0.000379743929,1.77470186e-06,1.55239533e-05,5.7623297e-05,-3.62434835e-05
0.857,3.1098143e-06,-2.61569958e-05,-0.000138177897,-0.000375836453,1.55711044e-06,1.50851404e-05,5.75357324e-05,-3.34166103e-05
0.858,3.02739246e-06,-2.55246063e-05,-0.000134685816,-0.000372001154,1.33411869e-06,1.46437075e-05,5.74367637e-05,-3.05417618e-05
0.859,2.92964494e-06,-2.4921828e-05,-0.000131281232,-0.000368235455,1.11175237e-06,1.42117445e-05,5.73222993e-05,-2.7637083e-05
0.86,2.81345341e-06,-2.43405373e-05,-0.000127945803,-0.000364535382,8.86677033e-07,1.37842261e-05,5.71984219e-05,-2.46871441e-05
0.861,2.67947215e-06,-2.37878162e-05,-0.000124697086,-0.000360902288,6.69873123e-07,1.3376546e-05,5.70623917e-05,-2.17068304e-05
0.862,2.52228085e-06,-2.32526732e-05,-0.00012151685,-0.00035732493,4.58412535e-07,1.29773671e-05,5.69194493e-05,-1.86831175e-05
0.863,2.35052572e-06,-2.27419012e-05,-0.000118423384,-0.000353804868,2.66628395e-07,1.26047468e-05,5.67687799e-05,-1.56269698e-05
0.864,2.15651334e-06,-2.2244792e-05,-0.00011539781,-0.000350327168,9.19697277e-08,1.22374547e-05,5.66167902e-05,-1.25331435e-05
0.865,1.95683524e-06,-2.17656049e-05,-0.000112459125,-0.000346892392,-5.67637669e-08,1.18979646e-05,5.6463264e-05,-9.41147977e-06
0.866,1.74044344e-06,-2.13008407e-05,-0.000109585627,-0.000343487675,-1.8224972e-07,1.15592551e-05,5.63133322e-05,-6.26150522e-06
0.867,1.52665686e-06,-2.0853176e-05,-0.000106795551,-0.000340116209,-2.85436334e-07,1.12461489e-05,5.61681971e-05,-3.09514833e-06
0.868,1.3061875e-06,-2.0431902e-05,-0.000104061704,-0.000336771177,-3.65289165e-07,1.09333923e-05,5.60289448e-05,9.02494811e-08
0.869,1.08929215e-06,-2.00391487e-05,-0.000101398799,-0.000333470953,-4.30623169e-07,1.06427331e-05,5.59012833e-05,3.27721737e-06
0.87,8.76329965e-07,-1.96779854e-05,-9.87858573e-05,-0.000330189253,-4.81136874e-07,1.03712881e-05,5.57716577e-05,6.48844243e-06
0.871,6.74550195e-07,-1.93318471e-05,-9.62406964e-05,-0.000326929901,-5.08616704e-07,1.01353358e-05,5.56508396e-05,9.72216235e-06
0.872,4.8173048e-07,-1.90197915e-05,-9.3739468e-05,-0.00032368261,-5.21750482e-07,9.92216329e-06,5.55267177e-05,1.29782444e-05
0.873,2.96592215e-07,-1.87163559e-05,-9.12996568e-05,-0.000320447951,-5.09668699e-07,9.74975157e-06,5.54108487e-05,1.62675455e-05
0.874,1.2171744e-07,-1.84427748e-05,-8.89001169e-05,-0.000317217298,-4.76621383e-07,9.59636301e-06,5.52965052e-05,1.95694503e-05
0.875,-4.63371748e-08,-1.81731618e-05,-8.65539807e-05,-0.000313991104,-4.19193614e-07,9.48000705e-06,5.51948744e-05,2.28987592e-05
0.876,-2.0503194e-07,-1.79246775e-05,-8.42465738e-05,-0.000310759909,-3.3755312e-07,9.38013263e-06,5.50986064e-05,2.62287312e-05
0.877,-3.57052113e-07,-1.76729034e-05,-8.19869904e-05,-0.000307518049,-2.41120186e-07,9.31292872e-06,5.50142902e-05,2.95804143e-05
0.878,-5.03128981e-07,-1.74320805e-05,-7.97655121e-05,-0.000304261836,-1.25575918e-07,9.26596002e-06,5.49323165e-05,3.29295724e-05
0.879,-6.39589441e-07,-1.71796283e-05,-7.75856399e-05,-0.000300977246,-2.33881661e-09,9.24757962e-06,5.48577437e-05,3.62994275e-05
0.88,-7.67487274e-07,-1.69311175e-05,-7.54368316e-05,-0.000297677366,1.39769818e-07,9.25137176e-06,5.47836749e-05,3.96632179e-05
0.881,-8.79883739e-07,-1.66646924e-05,-7.33203125e-05,-0.000294335887,2.89627655e-07,9.27689281e-06,5.47116065e-05,4.30449832e-05
0.882,-9.80569582e-07,-1.6397506e-05,-7.12276146e-05,-0.000290981113,4.56635192e-07,9.32559434e-06,5.46385968e-05,4.64165836e-05
0.883,-1.06576037e-06,-1.61076496e-05,-6.91641829e-05,-0.000287567744,6.27496361e-07,9.39274547e-06,5.45583194e-05,4.98053543e-05
0.884,-1.13855493e-06,-1.58120977e-05,-6.71210384e-05,-0.000284140305,8.11567134e-07,9.48546482e-06,5.44768864e-05,5.31823866e-05
0.885,-1.19683672e-06,-1.54914282e-05,-6.5107015e-05,-0.00028063674,9.98271924e-07,9.59310908e-06,5.4380822e-05,5.65715152e-05
0.886,-1.2387261e-06,-1.51608848e-05,-6.31094143e-05,-0.000277119834,1.19887874e-06,9.72484841e-06,5.42903993e-05,5.99432313e-05
0.887,-1.26544762e-06,-1.48060278e-05,-6.11422504e-05,-0.00027351015,1.40244526e-06,9.86551726e-06,5.41799049e-05,6.33144032e-05
0.888,-1.27244535e-06,-1.44366081e-05,-5.91855417e-05,-0.000269889251,1.61812216e-06,1.00271977e-05,5.4080029e-05,6.66661341e-05
0.889,-1.26510159e-06,-1.40447937e-05,-5.72616365e-05,-0.000266159239,1.83356828e-06,1.01915762e-05,5.39489919e-05,7.00056882e-05
0.89,-1.23498358e-06,-1.36331286e-05,-5.53397796e-05,-0.000262421708,2.05659604e-06,1.03722085e-05,5.38308071e-05,7.33293559e-05
0.891,-1.18958866e-06,-1.32026972e-05,-5.34547431e-05,-0.00025856085,2.27736783e-06,1.05484268e-05,5.36699331e-05,7.66240391e-05
0.892,-1.11659289e-06,-1.27475661e-05,-5.15604253e-05,-0.00025469892,2.50146242e-06,1.07333848e-05,5.35248168e-05,7.99057597e-05
0.893,-1.02703903e-06,-1.22788275e-05,-4.97113102e-05,-0.000250700299,2.72165661e-06,1.09076799e-05,5.33256862e-05,8.31355575e-05
0.894,-9.08650082e-07,-1.17798504e-05,-4.78415329e-05,-0.000246703157,2.93846319e-06,1.10852984e-05,5.31420667e-05,8.63567963e-05
0.895,-7.7718877e-07,-1.12720444e-05,-4.60305929e-05,-0.000242553468,3.15011837e-06,1.12529675e-05,5.28913985e-05,8.94984596e-05
0.896,-6.17883785e-07,-1.07281849e-05,-4.4186457e-05,-0.00023840542,3.35217713e-06,1.14178407e-05,5.26568659e-05,9.26375386e-05
0.897,-4.47327592e-07,-1.01821363e-05,-4.24191026e-05,-0.00023409386,3.55005634e-06,1.15722255e-05,5.23498911e-05,9.56646645e-05
0.898,-2.49948406e-07,-9.59584494e-06,-4.06032305e-05,-0.000229784837,3.73174464e-06,1.17133889e-05,5.2062091e-05,9.86968757e-05
0.899,-4.3377424e-08,-9.01552928e-06,-3.88844572e-05,-0.000225306637,3.9098862e-06,1.18453003e-05,5.16998396e-05,0.000101583222
0.9,1.8823513e-07,-8.39327345e-06,-3.70992504e-05,-0.000220831061,4.06318194e-06,1.1949471e-05,5.13573414e-05,0.000104489005
0.901,4.28335327e-07,-7.78648913e-06,-3.54343346e-05,-0.000216186902,4.21335309e-06,1.20462088e-05,5.09419509e-05,0.00010721567
0.902,6.89006646e-07,-7.1368865e-06,-3.36822381e-05,-0.000211543592,4.33070922e-06,1.21006382e-05,5.05425093e-05,0.000109975821
0.903,9.56108793e-07,-6.50957193e-06,-3.20750358e-05,-0.000206737669,4.44806823e-06,1.21563742e-05,5.00744428e-05,0.000112517179
0.904,1.23720589e-06,-5.83923511e-06,-3.03584238e-05,-0.000201927685,4.52627614e-06,1.2155653e-05,4.96141854e-05,0.000115103932
0.905,1.5251348e-06,-5.19713847e-06,-2.88135416e-05,-0.000196966878,4.60822218e-06,1.21669369e-05,4.90954972e-05,0.000117432248
0.906,1.82009184e-06,-4.51568528e-06,-2.71365729e-05,-0.000191994461,4.64456015e-06,1.21052408e-05,4.85730673e-05,0.000119818651
0.907,2.12370318e-06,-3.86696149e-06,-2.56582104e-05,-0.000186890542,4.68807956e-06,1.20685797e-05,4.80084379e-05,0.000121908025
0.908,2.42501467e-06,-3.18485743e-06,-2.40248144e-05,-0.000181766572,4.68026609e-06,1.19423516e-05,4.7423777e-05,0.000124065591
0.909,2.73762146e-06,-2.53608359e-06,-2.26156546e-05,-0.000176537964,4.6827671e-06,1.1856923e-05,4.68184375e-05,0.00012588927
0.91,3.03744947e-06,-1.86308569e-06,-2.10298821e-05,-0.000171279208,4.62948892e-06,1.16654611e-05,4.61715767e-05,0.000127788739
0.911,3.35348907e-06,-1.22172148e-06,-1.96912488e-05,-0.000165948346,4.58892159e-06,1.15315405e-05,4.55305825e-05,0.000129322583
0.912,3.64526826e-06,-5.69873194e-07,-1.81570202e-05,-0.00016057684,4.48986059e-06,1.12757791e-05,4.48218914e-05,0.000130936878
0.913,3.95844302e-06,5.61731237e-08,-1.68888503e-05,-0.000155170921,4.40460471e-06,1.10948341e-05,4.4149974e-05,0.000132159999
0.914,4.23346082e-06,6.76956703e-07,-1.54107777e-05,-0.000149714752,4.2604045e-06,1.07784992e-05,4.33802843e-05,0.000133464025
0.915,4.53547043e-06,1.2826989e-06,-1.42124661e-05,-0.000144263919,4.12996052e-06,1.05532346e-05,4.26814838e-05,0.000134359264
0.916,4.78594259e-06,1.86359077e-06,-1.2795334e-05,-0.00013875485,3.94376097e-06,1.01811932e-05,4.18526979e-05,0.000135331961
0.917,5.0706051e-06,2.44237716e-06,-1.16643684e-05,-0.000133290407,3.7704598e-06,9.91334927e-06,4.11307621e-05,0.000135887778
0.918,5.29051774e-06,2.97360133e-06,-1.03122077e-05,-0.000127764514,3.54823175e-06,9.49119259e-06,4.02463604e-05,0.000136513632
0.919,5.55030023e-06,3.51995318e-06,-9.24554626e-06,-0.000122319422,3.33598242e-06,9.1830518e-06,3.95039093e-05,0.000136723922
0.92,5.73250348e-06,3.99610898e-06,-7.96341397e-06,-0.000116816091,3.08478567e-06,8.71838361e-06,3.85684842e-05,0.000136992924
0.921,5.96037163e-06,4.50673862e-06,-6.95822731e-06,-0.000111422007,2.8389345e-06,8.37200637e-06,3.78069123e-05,0.000136856533
0.922,6.10230713e-06,4.92282281e-06,-5.75013598e-06,-0.000105981949,2.56801838e-06,7.87231168e-06,3.68272411e-05,0.000136765179
0.923,6.29517639e-06,5.39166625e-06,-4.80230999e-06,-0.000100669696,2.29613609e-06,7.48904375e-06,3.60469224e-05,0.000136286501
0.924,6.39646062e-06,5.74389138e-06,-3.67148073e-06,-9.5336886e-05,2.01504538e-06,6.96347326e-06,3.50312026e-05,0.000135838794
0.925,6.54977885e-06,6.16738068e-06,-2.77891758e-06,-9.01367471e-05,1.72376875e-06,6.54641792e-06,3.42299842e-05,0.000135026704
0.926,6.61033379e-06,6.45733552e-06,-1.72932124e-06,-8.49560124e-05,1.44002777e-06,6.00564279e-06,3.3187426e-05,0.000134233483
0.927,6.72199988e-06,6.83190137e-06,-8.91497537e-07,-7.98954285e-05,1.13554959e-06,5.55786667e-06,3.23614075e-05,0.000133100121
0.928,6.74679115e-06,7.06112667e-06,7.50346794e-08,-7.49114119e-05,8.55899629e-07,5.01210415e-06,3.13030791e-05,0.000131979825
0.929,6.81667023e-06,7.38104746e-06,8.5714718e-07,-7.00157038e-05,5.44426501e-07,4.53755334e-06,3.04466336e-05,0.000130540943
0.93,6.80969433e-06,7.55513914e-06,1.73937303e-06,-6.52720583e-05,2.73270041e-07,3.99793299e-06,2.93843247e-05,0.000129120234
0.931,6.83493088e-06,7.817383e-06,2.46048335e-06,-6.05631346e-05,-4.02414462e-08,3.5020823e-06,2.84900254e-05,0.000127393671
0.932,6.80059435e-06,7.94526835e-06,3.25861434e-06,-5.60998896e-05,-3.00725563e-07,2.97798194e-06,2.74367992e-05,0.000125705968
0.933,6.78150133e-06,8.14353124e-06,3.9113591e-06,-5.15956496e-05,-6.1076308e-07,2.46546095e-06,2.64974718e-05,0.000123709995
0.934,6.72719629e-06,8.2327534e-06,4.62962039e-06,-4.74476509e-05,-8.5929062e-07,1.96330985e-06,2.54678504e-05,0.000121795332
0.935,6.66385397e-06,8.35948443e-06,5.20384874e-06,-4.31618519e-05,-1.15957008e-06,1.44003723e-06,2.44766954e-05,0.000119548835
0.936,6.59389782e-06,8.4211371e-06,5.84905649e-06,-3.9356694e-05,-1.3963977e-06,9.64745264e-07,2.34850295e-05,0.000117453396
0.937,6.48464852e-06,8.47009715e-06,6.33119665e-06,-3.5298631e-05,-1.67966784e-06,4.38353888e-07,2.24362827e-05,0.000114974571
0.938,6.40294034e-06,8.51632357e-06,6.91401972e-06,-3.18553783e-05,-1.90559542e-06,-8.3138801e-09,2.14966649e-05,0.000112748827
0.939,6.24843701e-06,8.48026696e-06,7.2884797e-06,-2.80309604e-05,-2.16315245e-06,-5.29352943e-07,2.03875642e-05,0.00011005432
0.94,6.16013537e-06,8.52212613e-06,7.82385726e-06,-2.49594611e-05,-2.3800096e-06,-9.49689543e-07,1.95137175e-05,0.000107751333
0.941,5.96438115e-06,8.39189114e-06,8.07371917e-06,-2.13720702e-05,-2.60251487e-06,-1.45570657e-06,1.83454359e-05,0.000104856165
0.942,5.87503631e-06,8.43818173e-06,8.58070692e-06,-1.86725888e-05,-2.81327349e-06,-1.85500978e-06,1.75489251e-05,0.000102530484
0.943,5.64314399e-06,8.20608209e-06,8.68783615e-06,-1.53247316e-05,-2.99135802e-06,-2.33321957e-06,1.63263969e-05,9.94487949e-05
0.944,5.55519138e-06,8.26699096e-06,9.18762957e-06,-1.29886628e-05,-3.20093053e-06,-2.71869877e-06,1.56154102e-05,9.71542804e-05
0.945,5.29269748e-06,7.92926001e-06,9.13293881e-06,-9.88322075e-06,-3.32683051e-06,-3.15377318e-06,1.43486997e-05,9.389863e-05
0.946,5.20716732e-06,8.01291319e-06,9.64850084e-06,-7.89289048e-06,-3.54196003e-06,-3.53514247e-06,1.37276525e-05,9.16857823e-05
0.947,4.92224124e-06,7.56763904e-06,9.41432741e-06,-5.03345818e-06,-3.60932271e-06,-3.90945663e-06,1.24321557e-05,8.82689947e-05
0.948,4.83784872e-06,7.67981988e-06,9.968916e-06,-3.36267494e-06,-3.83731368e-06,-4.29753831e-06,1.19002043e-05,8.61837842e-05
0.949,4.53835968e-06,7.13104606e-06,9.53966e-06,-7.54042595e-07,-3.84151509e-06,-4.59149108e-06,1.05964743e-05,8.26199128e-05
0.95,4.44971773e-06,7.27591247e-06,1.01546123e-05,6.30618789e-07,-4.08934979e-06,-4.99790641e-06,1.01473725e-05,8.07002408e-05
0.951,4.14469314e-06,6.63206086e-06,9.51973293e-06,2.9825182e-06,-4.02742049e-06,-5.19169105e-06,8.8611458e-06,7.70054051e-05
0.952,4.04527927e-06,6.80802756e-06,1.02139933e-05,4.11987209e-06,-4.29987375e-06,-5.62795417e-06,8.48316514e-06,7.52794208e-05
0.953,3.74528018e-06,6.08187881e-06,9.37043207e-06,6.20882159e-06,-4.17032047e-06,-5.70270179e-06,7.24395758e-06,7.14738043e-05
0.954,3.62587052e-06,6.2837383e-06,1.01575505e-05,7.14105342e-06,-4.46904266e-06,-6.17876453e-06,6.92010466e-06,6.99570817e-05
0.955,3.34078933e-06,5.49460959e-06,9.11101366e-06,8.96198942e-06,-4.27264384e-06,-6.11849208e-06,5.75963832e-06,6.60648519e-05
0.956,3.19112951e-06,5.71216967e-06,9.99774787e-06,9.73131675e-06,-4.59524736e-06,-6.6415604e-06,5.46893242e-06,6.4758642e-05
0.957,2.93252808e-06,4.88271965e-06,8.76556184e-06,1.12819323e-05,-4.33509734e-06,-6.43478957e-06,4.41876726e-06,6.08100449e-05
0.958,2.7439137e-06,5.10039244e-06,9.75030757e-06,1.19273951e-05,-4.67429434e-06,-7.00710142e-06,4.13755978e-06,5.97019717e-05
0.959,2.52261982e-06,4.25855889e-06,8.36144404e-06,1.32103823e-05,-4.3565156e-06,-6.64865368e-06,3.22627602e-06,5.57342117e-05
0.96,2.28666266e-06,4.45920914e-06,9.4314577e-06,1.37639634e-05,-4.70067045e-06,-7.26628769e-06,2.93082857e-06,5.47975343e-05
0.961,2.11162178e-06,3.6369264e-06,7.92706618e-06,1.4789091e-05,-4.33516298e-06,-6.75971292e-06,2.18135738e-06,5.08541166e-05
0.962,1.82365814e-06,3.80092324e-06,9.05816639e-06,1.52721268e-05,-4.66834417e-06,-7.41132858e-06,1.8508612e-06,5.00489274e-05
0.963,1.7027937e-06,3.03093145e-06,7.49179321e-06,1.60593252e-05,-4.2685039e-06,-6.77027538e-06,1.27695322e-06,4.61801436e-05
0.964,1.36257718e-06,3.13949567e-06,8.64734201e-06,1.64790209e-05,-4.57143428e-06,-7.43593173e-06,8.9677803e-07,4.54553777e-05
0.965,1.29975373e-06,2.45524312e-06,7.08315246e-06,1.70604134e-05,-4.15476253e-06,-6.68567439e-06,4.99570233e-07,4.17165503e-05
0.966,9.11323651e-07,2.49257735e-06,8.21452104e-06,1.74052728e-05,-4.40596852e-06,-7.33679012e-06,6.52139437e-08,4.10121508e-05
0.967,9.06335226e-07,1.92345499e-06,6.72572927e-06,1.78277449e-05,-3.99384903e-06,-6.51464897e-06,-1.70334364e-07,3.74618037e-05
0.968,4.80363479e-07,1.87705934e-06,7.77428737e-06,1.80648213e-05,-4.17002945e-06,-7.11321547e-06,-6.49873408e-07,3.67138894e-05
0.969,5.26932288e-07,1.44651625e-06,6.43934751e-06,1.83922097e-05,-3.78722671e-06,-6.26830957e-06,-7.58236215e-07,3.34110894e-05
0.97,8.02691676e-08,1.31143405e-06,7.33867048e-06,1.84645882e-05,-3.86421393e-06,-6.76672062e-06,-1.25747583e-06,3.25580123e-05
0.971,1.62793576e-07,1.03517543e-06,6.23641281e-06,1.87782826e-05,-3.53755353e-06,-5.96023266e-06,-1.29422839e-06,2.95578758e-05
0.972,-2.79147683e-07,8.15858219e-07,6.91555024e-06,1.86067753e-05,-3.49079524e-06,-6.30164338e-06,-1.76879159e-06,2.85476588e-05
0.973,-1.8604785e-07,6.97255016e-07,6.11989376e-06,1.90066477e-05,-3.2452904e-06,-5.6069458e-06,-1.81049343e-06,2.58969718e-05
0.974,-5.86423604e-07,4.11675355e-07,6.50693048e-06,1.8494692e-05,-3.05273429e-06,-5.72699764e-06,-2.1952611e-06,2.469328e-05
0.975,-5.17725429e-07,4.37949995e-07,6.08252802e-06,1.90959264e-05,-2.90792953e-06,-5.22927486e-06,-2.33783041e-06,2.24252293e-05
0.976,-8.28433168e-07,1.21287022e-07,6.10957952e-06,1.81335656e-05,-2.55604295e-06,-5.06127753e-06,-2.54500333e-06,2.10085082e-05
0.977,-8.24438802e-07,2.55698881e-07,6.10848882e-06,1.90632504e-05,-2.52367111e-06,-4.85314026e-06,-2.90224995e-06,1.91382244e-05
0.978,-9.90095611e-07,-4.10879577e-08,5.71837641e-06,1.75292675e-05,-2.01353472e-06,-4.33497565e-06,-2.82008231e-06,1.75047589e-05
0.979,-1.09102774e-06,1.35911247e-07,6.17571179e-06,1.89227067e-05,-2.10020199e-06,-4.50499902e-06,-3.52448831e-06,1.6027317e-05
0.98,-1.05950123e-06,-7.88122593e-08,5.33247882e-06,1.66777763e-05,-1.44976589e-06,-3.58541485e-06,-3.01910243e-06,1.41928278e-05
0.981,-1.30558812e-06,5.1391138e-08,6.25730861e-06,1.86752025e-05,-1.66502306e-06,-4.20271606e-06,-4.22306566e-06,1.30813527e-05
0.982,-1.03870707e-06,-1.61434075e-08,4.95689837e-06,1.5558141e-05,-8.99582019e-07,-2.84271249e-06,-3.14545225e-06,1.10974884e-05
0.983,-1.480235e-06,-2.98413538e-08,6.31468362e-06,1.83051113e-05,-1.25930443e-06,-3.94715778e-06,-5.01499105e-06,1.02981572e-05
0.984,-9.50606021e-07,1.14997933e-07,4.59124685e-06,1.41498609e-05,-3.93445468e-07,-2.11436846e-06,-3.21490854e-06,8.28081192e-06
0.985,-1.66092206e-06,-1.27221587e-07,6.28887521e-06,1.77896966e-05,-9.07635317e-07,-3.7254044e-06,-5.90765101e-06,7.7041302e-06
0.986,-8.26780187e-07,3.06531073e-07,4.2116466e-06,1.2475815e-05,6.04568381e-08,-1.39050638e-06,-3.25017052e-06,5.84741833e-06
0.987,-1.90008773e-06,-2.3873162e-07,6.10122323e-06,1.71292918e-05,-5.76768515e-07,-3.53527013e-06,-6.87655054e-06,5.36042426e-06
0.988,-6.77057821e-07,5.95053697e-07,3.75725317e-06,1.06560763e-05,4.80979781e-07,-6.87010089e-07,-3.24897493e-06,3.89394097e-06
0.989,-2.1832637e-06,-3.62982708e-07,5.67741634e-06,1.63856762e-05,-1.68207429e-07,-3.41516643e-06,-7.84126411e-06,3.33418167e-06
0.99,-4.58659521e-07,1.02807725e-06,3.15694928e-06,8.89667819e-06,8.78384902e-07,-1.05628487e-07,-3.14312713e-06,2.40813213e-06
0.991,-2.35861488e-06,-5.5478371e-07,4.99869252e-06,1.56750734e-05,3.961583e-07,-3.43874001e-06,-8.67435292e-06,1.63557582e-06
0.992,-9.76412407e-08,1.55855106e-06,2.40353273e-06,7.35646859e-06,1.18740568e-06,1.60607091e-07,-2.79727e-06,1.20063267e-06
0.993,-2.19042635e-06,-9.647119e-07,4.13214714e-06,1.50841691e-05,1.01726849e-06,-3.63600935e-06,-9.26538047e-06,1.7027761e-07
0.994,4.02467101e-07,1.9420042e-06,1.61876977e-06,5.95035842e-06,1.24605622e-06,-3.89861552e-08,-2.09982138e-06,1.57411717e-08
0.995,-1.61145815e-06,-1.76975515e-06,3.17531142e-06,1.45372271e-05,1.34297598e-06,-3.87031898e-06,-9.61338661e-06,-1.1964261e-06
0.996,8.29819935e-07,1.80232608e-06,1.00465875e-06,4.30577658e-06,9.11066235e-07,-5.59259006e-07,-1.13361892e-06,-1.1151759e-06
0.997,-1.0520597e-06,-2.96143286e-06,2.09678392e-06,1.37462007e-05,9.97802324e-07,-3.80692944e-06,-9.84123092e-06,-2.42362609e-06
0.998,7.85588246e-07,9.80624413e-07,6.06213582e-07,2.13791688e-06,3.06710091e-07,-8.00824122e-07,-2.7776904e-07,-1.50809493e-06
0.999,-1.45633919e-06,-4.13556378e-06,5.93846263e-07,1.24118575e-05,1.63657018e-07,-3.1354097e-06,-1.00139002e-05,-3.05976844e-06
1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
