r,R  2/ 1,R  3/ 1,R  4/ 1,R  5/ 1,I  2/ 1,I  3/ 1,I  4/ 1,I  5/ 1
0.536,-1.93852705e-06,-4.920758e-05,4.38914169e-05,1.467643e-05,-2.14448745e-06,5.08582292e-05,1.06168408e-05,7.2601377e-06
0.537,-1.88734557e-06,-4.869831e-05,4.37240931e-05,1.46088235e-05,-2.0685187e-06,5.09886225e-05,1.07531546e-05,7.24762907e-06
0.538,-1.83670621e-06,-4.81917063e-05,4.35585877e-05,1.45420513e-05,-1.9926782e-06,5.11189194e-05,1.08903088e-05,7.23573387e-06
0.539,-1.78660599e-06,-4.76877292e-05,4.33948686e-05,1.44761064e-05,-1.91697131e-06,5.12490952e-05,1.10283255e-05,7.22444609e-06
0.54,-1.73704085e-06,-4.71863376e-05,4.32329014e-05,1.44109815e-05,-1.84140201e-06,5.13791208e-05,1.11672293e-05,7.21376173e-06
0.541,-1.68800469e-06,-4.66874881e-05,4.30726471e-05,1.43466687e-05,-1.765974e-06,5.15089647e-05,1.13070466e-05,7.20367862e-06
0.542,-1.63948963e-06,-4.61911369e-05,4.29140644e-05,1.42831616e-05,-1.69069159e-06,5.16385968e-05,1.1447801e-05,7.19419452e-06
0.543,-1.59148622e-06,-4.56972381e-05,4.27571092e-05,1.4220453e-05,-1.61555584e-06,5.17679886e-05,1.15895076e-05,7.18530945e-06
0.544,-1.5439892e-06,-4.52057462e-05,4.26017425e-05,1.41585356e-05,-1.54056797e-06,5.18971142e-05,1.17321786e-05,7.17702262e-06
0.545,-1.49700434e-06,-4.4716618e-05,4.24479381e-05,1.40974023e-05,-1.46573686e-06,5.20259492e-05,1.18758352e-05,7.16932677e-06
0.546,-1.45054285e-06,-4.42298128e-05,4.2295678e-05,1.40370458e-05,-1.39107156e-06,5.21544686e-05,1.20205002e-05,7.16221231e-06
0.547,-1.40461241e-06,-4.37452904e-05,4.21449419e-05,1.3977457e-05,-1.31657368e-06,5.22826436e-05,1.21661906e-05,7.15567242e-06
0.548,-1.35921605e-06,-4.32630102e-05,4.19957045e-05,1.39186258e-05,-1.24224055e-06,5.24104425e-05,1.23129216e-05,7.14970191e-06
0.549,-1.31435468e-06,-4.27829325e-05,4.18479396e-05,1.3860542e-05,-1.16806826e-06,5.25378322e-05,1.24607061e-05,7.14429556e-06
0.55,-1.27002966e-06,-4.23050206e-05,4.17016264e-05,1.3803197e-05,-1.09405303e-06,5.2664781e-05,1.2609554e-05,7.13944733e-06
0.551,-1.22624595e-06,-4.18292386e-05,4.15567496e-05,1.37465828e-05,-1.02019371e-06,5.27912576e-05,1.27594784e-05,7.13515126e-06
0.552,-1.1830145e-06,-4.13555521e-05,4.14133024e-05,1.3690694e-05,-9.46496483e-07,5.2917229e-05,1.29105045e-05,7.13140001e-06
0.553,-1.14034493e-06,-4.08839271e-05,4.12712785e-05,1.36355279e-05,-8.7297155e-07,5.30426609e-05,1.30626642e-05,7.12818671e-06
0.554,-1.09823454e-06,-4.04143263e-05,4.11306592e-05,1.35810807e-05,-7.99622326e-07,5.31675158e-05,1.32159819e-05,7.12551177e-06
0.555,-1.05667102e-06,-3.99467098e-05,4.0991416e-05,1.35273485e-05,-7.26448647e-07,5.32917511e-05,1.33704803e-05,7.12338002e-06
0.556,-1.01564181e-06,-3.94810386e-05,4.08535227e-05,1.34743287e-05,-6.53454289e-07,5.3415321e-05,1.35261905e-05,7.12179427e-06
0.557,-9.7513695e-07,-3.9017275e-05,4.07169585e-05,1.34220191e-05,-5.8064409e-07,5.35381755e-05,1.36831476e-05,7.12075612e-06
0.558,-9.35149789e-07,-3.85553817e-05,4.05817071e-05,1.33704177e-05,-5.08023091e-07,5.3660261e-05,1.38413904e-05,7.12026644e-06
0.559,-8.95676479e-07,-3.80953204e-05,4.04477524e-05,1.33195224e-05,-4.35598607e-07,5.37815215e-05,1.4000962e-05,7.12032479e-06
0.56,-8.56711139e-07,-3.76370505e-05,4.03150725e-05,1.32693311e-05,-3.63377194e-07,5.39019e-05,1.41619021e-05,7.12093118e-06
0.561,-8.18241858e-07,-3.71805271e-05,4.01836338e-05,1.32198387e-05,-2.91358838e-07,5.40213407e-05,1.43242351e-05,7.12208892e-06
0.562,-7.80258253e-07,-3.6725704e-05,4.00534004e-05,1.31710376e-05,-2.19541011e-07,5.41397923e-05,1.44879715e-05,7.12379912e-06
0.563,-7.42764484e-07,-3.62725382e-05,3.99243497e-05,1.31229218e-05,-1.47929003e-07,5.42572072e-05,1.46531268e-05,7.12605327e-06
0.564,-7.05775829e-07,-3.58209903e-05,3.97964719e-05,1.30754854e-05,-7.65299007e-08,5.43735371e-05,1.48197181e-05,7.1288377e-06
0.565,-6.69308146e-07,-3.53710224e-05,3.96697592e-05,1.30287214e-05,-5.34574697e-09,5.44887305e-05,1.49877586e-05,7.13213947e-06
0.566,-6.33373681e-07,-3.49225966e-05,3.95442e-05,1.29826233e-05,6.56218121e-08,5.46027319e-05,1.51572629e-05,7.13594559e-06
0.567,-5.97974558e-07,-3.44756723e-05,3.94197711e-05,1.29371844e-05,1.36374408e-07,5.4715481e-05,1.53282427e-05,7.14024727e-06
0.568,-5.63102005e-07,-3.40302055e-05,3.92964377e-05,1.2892396e-05,2.06918364e-07,5.48269138e-05,1.55007036e-05,7.14504183e-06
0.569,-5.28748244e-07,-3.35861526e-05,3.91741672e-05,1.28482518e-05,2.77254917e-07,5.49369644e-05,1.56746568e-05,7.15032575e-06
0.57,-4.94913463e-07,-3.3143472e-05,3.90529373e-05,1.28047491e-05,3.47375626e-07,5.50455664e-05,1.58501258e-05,7.15609116e-06
0.571,-4.61598155e-07,-3.27021228e-05,3.89327289e-05,1.27618872e-05,4.17269374e-07,5.515265e-05,1.60271405e-05,7.16233137e-06
0.572,-4.28794242e-07,-3.22620619e-05,3.88135173e-05,1.27196645e-05,4.86929507e-07,5.52581386e-05,1.62057313e-05,7.16904667e-06
0.573,-3.96487034e-07,-3.1823244e-05,3.86952724e-05,1.26780799e-05,5.56350622e-07,5.53619503e-05,1.63859321e-05,7.17624057e-06
0.574,-3.64659307e-07,-3.1385623e-05,3.85779632e-05,1.2637132e-05,6.2552783e-07,5.54639995e-05,1.65677787e-05,7.18391727e-06
0.575,-3.33295514e-07,-3.09491542e-05,3.8461563e-05,1.25968177e-05,6.94458888e-07,5.55641983e-05,1.67513062e-05,7.19208105e-06
0.576,-3.02390396e-07,-3.05137976e-05,3.83460588e-05,1.25571364e-05,7.63137914e-07,5.5662458e-05,1.69365543e-05,7.2007304e-06
0.577,-2.71946906e-07,-3.00795182e-05,3.82314476e-05,1.25180891e-05,8.31555437e-07,5.57586904e-05,1.7123566e-05,7.20985867e-06
0.578,-2.41963985e-07,-2.96462806e-05,3.81177213e-05,1.24796749e-05,8.99707112e-07,5.58528064e-05,1.73123743e-05,7.21946188e-06
0.579,-2.12433792e-07,-2.92140486e-05,3.80048636e-05,1.24418896e-05,9.67595251e-07,5.5944716e-05,1.75030002e-05,7.22954004e-06
0.58,-1.83352225e-07,-2.87827889e-05,3.78928623e-05,1.24047297e-05,1.03522127e-06,5.6034329e-05,1.76954623e-05,7.2400903e-06
0.581,-1.5472596e-07,-2.83524747e-05,3.77817194e-05,1.23681941e-05,1.10258287e-06,5.6121555e-05,1.78897818e-05,7.25110315e-06
0.582,-1.26568244e-07,-2.79230827e-05,3.76714458e-05,1.23322815e-05,1.16967852e-06,5.62063024e-05,1.80859779e-05,7.2625658e-06
0.583,-9.88955983e-08,-2.74945913e-05,3.75620554e-05,1.22969923e-05,1.23650351e-06,5.62884753e-05,1.82840743e-05,7.27446243e-06
0.584,-7.17168225e-08,-2.7066975e-05,3.74535512e-05,1.22623277e-05,1.30305182e-06,5.63679722e-05,1.84840973e-05,7.2867795e-06
0.585,-4.50200013e-08,-2.66401998e-05,3.73459113e-05,1.22282832e-05,1.3693253e-06,5.64446832e-05,1.86860625e-05,7.29951471e-06
0.586,-1.87841274e-08,-2.6214228e-05,3.72391029e-05,1.21948543e-05,1.43532473e-06,5.65184916e-05,1.88899865e-05,7.31267004e-06
0.587,7.00483436e-09,-2.57890248e-05,3.71331003e-05,1.21620414e-05,1.50104158e-06,5.65892751e-05,1.90958988e-05,7.32624319e-06
0.588,3.23546092e-08,-2.53645595e-05,3.70278868e-05,1.21298481e-05,1.56646319e-06,5.66569057e-05,1.93038362e-05,7.34022963e-06
0.589,5.72728768e-08,-2.49407996e-05,3.69234422e-05,1.20982769e-05,1.63157646e-06,5.67212501e-05,1.95138373e-05,7.35462612e-06
0.59,8.17713617e-08,-2.45177098e-05,3.68197393e-05,1.20673293e-05,1.69636873e-06,5.67821711e-05,1.97259401e-05,7.3694309e-06
0.591,1.05869483e-07,-2.40952538e-05,3.67167437e-05,1.20370041e-05,1.76083166e-06,5.68395282e-05,1.99401744e-05,7.38464466e-06
0.592,1.29590277e-07,-2.36733975e-05,3.66144213e-05,1.20072956e-05,1.8249636e-06,5.68931797e-05,2.01565585e-05,7.4002692e-06
0.593,1.52942638e-07,-2.32521166e-05,3.65127569e-05,1.19782011e-05,1.88876005e-06,5.69429838e-05,2.03751133e-05,7.41629759e-06
0.594,1.75917126e-07,-2.28314002e-05,3.64117574e-05,1.19497239e-05,1.9522108e-06,5.69887982e-05,2.05958659e-05,7.43271232e-06
0.595,1.98502782e-07,-2.24112445e-05,3.6311434e-05,1.19218661e-05,2.01530983e-06,5.70304795e-05,2.08188338e-05,7.44949563e-06
0.596,2.20695551e-07,-2.19916475e-05,3.62117892e-05,1.18946271e-05,2.0780549e-06,5.70678826e-05,2.10440231e-05,7.46663288e-06
0.597,2.42497239e-07,-2.15726104e-05,3.61128196e-05,1.18680064e-05,2.14044357e-06,5.71008605e-05,2.12714323e-05,7.48411095e-06
0.598,2.63913066e-07,-2.11541398e-05,3.60145254e-05,1.18420033e-05,2.20247494e-06,5.71292622e-05,2.15010551e-05,7.50191721e-06
0.599,2.84943922e-07,-2.07362446e-05,3.59169117e-05,1.18166176e-05,2.26414581e-06,5.71529317e-05,2.17328897e-05,7.52003661e-06
0.6,3.05581807e-07,-2.03189367e-05,3.58199908e-05,1.1791854e-05,2.32544528e-06,5.7171707e-05,2.19669487e-05,7.53844896e-06
0.601,3.2582364e-07,-1.99022246e-05,3.57237674e-05,1.17677175e-05,2.38636091e-06,5.71854184e-05,2.22032497e-05,7.55713692e-06
0.602,3.45685392e-07,-1.94861084e-05,3.56282234e-05,1.17442057e-05,2.44688553e-06,5.71938873e-05,2.24418036e-05,7.57609477e-06
0.603,3.65191217e-07,-1.90705877e-05,3.55333301e-05,1.17213165e-05,2.50700828e-06,5.71969283e-05,2.2682622e-05,7.59532157e-06
0.604,3.84361345e-07,-1.86556691e-05,3.54390639e-05,1.1699052e-05,2.56671114e-06,5.71943509e-05,2.29257231e-05,7.61481488e-06
0.605,4.03210918e-07,-1.824137e-05,3.53454108e-05,1.1677416e-05,2.62597338e-06,5.71859591e-05,2.31711289e-05,7.63456959e-06
0.606,4.21749103e-07,-1.78277151e-05,3.52523613e-05,1.16564139e-05,2.68477248e-06,5.71715522e-05,2.34188667e-05,7.65457643e-06
0.607,4.39987069e-07,-1.74147357e-05,3.51599044e-05,1.16360498e-05,2.74309155e-06,5.71509243e-05,2.36689623e-05,7.67482406e-06
0.608,4.57948511e-07,-1.70024678e-05,3.50680217e-05,1.16163195e-05,2.80092913e-06,5.71238637e-05,2.39214265e-05,7.69530359e-06
0.609,4.75655961e-07,-1.65909557e-05,3.49766986e-05,1.15972147e-05,2.85829474e-06,5.70901564e-05,2.41762579e-05,7.71600389e-06
0.61,4.9310832e-07,-1.61802638e-05,3.48859472e-05,1.15787365e-05,2.91519201e-06,5.70495907e-05,2.44334564e-05,7.73690105e-06
0.611,5.10285948e-07,-1.57704744e-05,3.47958006e-05,1.15608924e-05,2.97161415e-06,5.70019637e-05,2.46930131e-05,7.75796254e-06
0.612,5.27164451e-07,-1.53616786e-05,3.47062939e-05,1.15436904e-05,3.02754279e-06,5.69470854e-05,2.49548986e-05,7.77915666e-06
0.613,5.43726839e-07,-1.49539678e-05,3.46174463e-05,1.15271385e-05,3.08294508e-06,5.6884776e-05,2.52190655e-05,7.80045698e-06
0.614,5.59977263e-07,-1.45474312e-05,3.45292543e-05,1.15112365e-05,3.13778693e-06,5.68148556e-05,2.5485448e-05,7.82184742e-06
0.615,5.7593156e-07,-1.41421566e-05,3.44416987e-05,1.14959784e-05,3.1920408e-06,5.67371336e-05,2.57539759e-05,7.84331728e-06
0.616,5.9159776e-07,-1.37382384e-05,3.43547616e-05,1.14813626e-05,3.24568128e-06,5.66514037e-05,2.60245988e-05,7.86484847e-06
0.617,6.06976726e-07,-1.33357805e-05,3.4268429e-05,1.14673917e-05,3.29868752e-06,5.65574441e-05,2.62972852e-05,7.88641527e-06
0.618,6.22076799e-07,-1.29348907e-05,3.41826762e-05,1.14540629e-05,3.35104577e-06,5.64550252e-05,2.65720039e-05,7.90799356e-06
0.619,6.36918872e-07,-1.25356814e-05,3.40974642e-05,1.1441369e-05,3.40274156e-06,5.63439184e-05,2.68487157e-05,7.92956382e-06
0.62,6.51530454e-07,-1.21382757e-05,3.40127476e-05,1.14293013e-05,3.45375556e-06,5.62239014e-05,2.71273703e-05,7.95111008e-06
0.621,6.65935676e-07,-1.17428122e-05,3.39284867e-05,1.14178507e-05,3.50406516e-06,5.609476e-05,2.74079057e-05,7.97261665e-06
0.622,6.80140403e-07,-1.13494489e-05,3.38446569e-05,1.14070157e-05,3.55364074e-06,5.59562889e-05,2.7690258e-05,7.99406032e-06
0.623,6.94135158e-07,-1.09583597e-05,3.37612448e-05,1.13968005e-05,3.60244895e-06,5.58082944e-05,2.79743573e-05,8.01541013e-06
0.624,7.07915764e-07,-1.05697274e-05,3.36782332e-05,1.13872014e-05,3.65046285e-06,5.56505959e-05,2.82601112e-05,8.03663613e-06
0.625,7.21487152e-07,-1.01837414e-05,3.35955976e-05,1.1378205e-05,3.6976613e-06,5.54830281e-05,2.85474033e-05,8.05771006e-06
0.626,7.34849955e-07,-9.80060764e-06,3.35133207e-05,1.13697996e-05,3.74402284e-06,5.53054372e-05,2.88361078e-05,8.07859872e-06
0.627,7.4799378e-07,-9.42055357e-06,3.3431398e-05,1.13619788e-05,3.78952521e-06,5.51176773e-05,2.9126097e-05,8.0992623e-06
0.628,7.60898136e-07,-9.04382216e-06,3.33498302e-05,1.1354742e-05,3.83414424e-06,5.4919609e-05,2.94172437e-05,8.11965657e-06
0.629,7.73541103e-07,-8.67066232e-06,3.32686064e-05,1.13480928e-05,3.87785116e-06,5.47111005e-05,2.97094194e-05,8.13973856e-06
0.63,7.85919253e-07,-8.30131549e-06,3.31876878e-05,1.13420251e-05,3.92061847e-06,5.4492029e-05,3.00024806e-05,8.15947665e-06
0.631,7.9804743e-07,-7.93601065e-06,3.31070068e-05,1.13365198e-05,3.96241898e-06,5.42622829e-05,3.029627e-05,8.17884952e-06
0.632,8.09936698e-07,-7.57497088e-06,3.3026483e-05,1.13315602e-05,4.00321684e-06,5.40217629e-05,3.05906329e-05,8.19783588e-06
0.633,8.21588297e-07,-7.218419e-06,3.29460325e-05,1.13271335e-05,4.04296991e-06,5.37703828e-05,3.08854189e-05,8.21641087e-06
0.634,8.33000631e-07,-6.86657733e-06,3.28655649e-05,1.13232255e-05,4.08163513e-06,5.35080723e-05,3.11804717e-05,8.23454901e-06
0.635,8.44174368e-07,-6.51966862e-06,3.2784979e-05,1.13198203e-05,4.11916956e-06,5.32347807e-05,3.14756228e-05,8.25222775e-06
0.636,8.55118118e-07,-6.17791819e-06,3.27041643e-05,1.13168951e-05,4.15553558e-06,5.29504789e-05,3.17706829e-05,8.26942904e-06
0.637,8.65839879e-07,-5.84156051e-06,3.26230135e-05,1.13144234e-05,4.19070173e-06,5.26551609e-05,3.20654457e-05,8.28613377e-06
0.638,8.76326235e-07,-5.51084855e-06,3.25414388e-05,1.13123922e-05,4.22463479e-06,5.23488443e-05,3.23597029e-05,8.30231151e-06
0.639,8.86546416e-07,-5.18604833e-06,3.24593679e-05,1.13107977e-05,4.25730111e-06,5.20315729e-05,3.26532401e-05,8.31792127e-06
0.64,8.96471926e-07,-4.86742294e-06,3.23767259e-05,1.13096306e-05,4.28867099e-06,5.17034207e-05,3.29458227e-05,8.33292151e-06
0.641,9.0608376e-07,-4.55522194e-06,3.22934225e-05,1.13088733e-05,4.31871573e-06,5.13644928e-05,3.32371927e-05,8.34727536e-06
0.642,9.15371801e-07,-4.24967982e-06,3.22093529e-05,1.13085018e-05,4.34740724e-06,5.10149217e-05,3.35270748e-05,8.36095092e-06
0.643,9.24325969e-07,-3.95101694e-06,3.21244023e-05,1.1308492e-05,4.37471708e-06,5.06548611e-05,3.38151867e-05,8.37391852e-06
0.644,9.32925646e-07,-3.65944057e-06,3.20384493e-05,1.13088306e-05,4.40061255e-06,5.02844819e-05,3.41012512e-05,8.38614706e-06
0.645,9.41147678e-07,-3.37513802e-06,3.19513601e-05,1.13095091e-05,4.42505841e-06,4.99039725e-05,3.4384991e-05,8.39760855e-06
0.646,9.4898309e-07,-3.09826672e-06,3.18629808e-05,1.13105083e-05,4.4480225e-06,4.9513541e-05,3.46661166e-05,8.40828469e-06
0.647,9.56433479e-07,-2.82895228e-06,3.17731397e-05,1.13118012e-05,4.46947279e-06,4.91134179e-05,3.49443273e-05,8.41816504e-06
0.648,9.63499493e-07,-2.56729435e-06,3.16816583e-05,1.13133618e-05,4.48937511e-06,4.87038563e-05,3.52193174e-05,8.42724137e-06
0.649,9.70176208e-07,-2.31337318e-06,3.15883613e-05,1.1315168e-05,4.5076958e-06,4.82851315e-05,3.54907788e-05,8.43550353e-06
0.65,9.76451545e-07,-2.06725489e-06,3.14930822e-05,1.13172052e-05,4.52440173e-06,4.78575401e-05,3.57584012e-05,8.44293919e-06
0.651,9.82314659e-07,-1.82898798e-06,3.13956596e-05,1.13194594e-05,4.53946366e-06,4.74214024e-05,3.60218642e-05,8.44953833e-06
0.652,9.87763288e-07,-1.5986009e-06,3.12959378e-05,1.13219077e-05,4.55286097e-06,4.69770629e-05,3.62808321e-05,8.4552948e-06
0.653,9.92791342e-07,-1.37611044e-06,3.11937772e-05,1.13245316e-05,4.56457794e-06,4.65248871e-05,3.65349646e-05,8.46020014e-06
0.654,9.97377842e-07,-1.16152807e-06,3.10890628e-05,1.1327329e-05,4.57459986e-06,4.60652582e-05,3.67839266e-05,8.46423802e-06
0.655,1.00149602e-06,-9.54850903e-07,3.09816966e-05,1.13303055e-05,4.58291522e-06,4.55985763e-05,3.7027384e-05,8.46738787e-06
0.656,1.00512387e-06,-7.56048098e-07,3.08715841e-05,1.13334667e-05,4.58951408e-06,4.51252581e-05,3.72649978e-05,8.46963294e-06
0.657,1.00825327e-06,-5.65049668e-07,3.0758624e-05,1.13368098e-05,4.5943878e-06,4.46457358e-05,3.74964211e-05,8.47096665e-06
0.658,1.01089086e-06,-3.81744132e-07,3.06427089e-05,1.13403216e-05,4.59753039e-06,4.41604522e-05,3.77213021e-05,8.47139285e-06
0.659,1.01304298e-06,-2.05987978e-07,3.05237339e-05,1.13439949e-05,4.59893479e-06,4.36698558e-05,3.79392973e-05,8.47092011e-06
0.66,1.01471011e-06,-3.76131469e-08,3.04016042e-05,1.13478346e-05,4.59859298e-06,4.3174398e-05,3.81500758e-05,8.46955841e-06
0.661,1.01589585e-06,1.23571611e-07,3.02762389e-05,1.1351847e-05,4.59650001e-06,4.26745338e-05,3.83533131e-05,8.46732114e-06
0.662,1.01661193e-06,2.77780057e-07,3.01475718e-05,1.1356035e-05,4.59265437e-06,4.21707244e-05,3.85486861e-05,8.46422722e-06
0.663,1.01687693e-06,4.25246473e-07,3.00155536e-05,1.13603975e-05,4.58705796e-06,4.16634395e-05,3.87358711e-05,8.46030053e-06
0.664,1.01671004e-06,5.66216186e-07,2.9880161e-05,1.13649351e-05,4.57971656e-06,4.1153155e-05,3.89145494e-05,8.45556532e-06
0.665,1.01612259e-06,7.00933478e-07,2.97414048e-05,1.13696626e-05,4.57063822e-06,4.06403499e-05,3.90844161e-05,8.45004224e-06
0.666,1.01512149e-06,8.29642242e-07,2.95993284e-05,1.13746035e-05,4.55983483e-06,4.01255061e-05,3.92451789e-05,8.44374966e-06
0.667,1.01371899e-06,9.52593096e-07,2.94540021e-05,1.13797772e-05,4.54732521e-06,3.96091089e-05,3.93965533e-05,8.43670744e-06
0.668,1.01193209e-06,1.07004308e-06,2.93055209e-05,1.13852002e-05,4.53313339e-06,3.9091645e-05,3.95382654e-05,8.4289378e-06
0.669,1.00977758e-06,1.18225184e-06,2.91540037e-05,1.13908933e-05,4.51728646e-06,3.85735976e-05,3.96700589e-05,8.42046415e-06
0.67,1.007271e-06,1.28947888e-06,2.89995934e-05,1.13968836e-05,4.49981376e-06,3.80554421e-05,3.97917001e-05,8.41131075e-06
0.671,1.00442784e-06,1.39198541e-06,2.88424518e-05,1.14032043e-05,4.48074529e-06,3.75376431e-05,3.99029794e-05,8.40150554e-06
0.672,1.00126997e-06,1.49004053e-06,2.86827536e-05,1.14098848e-05,4.46011263e-06,3.70206536e-05,4.00037089e-05,8.39108376e-06
0.673,9.97828655e-07,1.58392311e-06,2.85206854e-05,1.14169447e-05,4.43795043e-06,3.6504915e-05,4.00937226e-05,8.38008798e-06
0.674,9.94136764e-07,1.67391554e-06,2.83564464e-05,1.1424403e-05,4.41429484e-06,3.59908555e-05,4.01728808e-05,8.36856525e-06
0.675,9.90224e-07,1.76029549e-06,2.81902524e-05,1.14322838e-05,4.38918363e-06,3.54788895e-05,4.02410737e-05,8.35656407e-06
0.676,9.86118989e-07,1.84332955e-06,2.80223392e-05,1.1440613e-05,4.36265751e-06,3.49694168e-05,4.02982209e-05,8.34413325e-06
0.677,9.81851664e-07,1.92327018e-06,2.7852962e-05,1.1449416e-05,4.3347599e-06,3.44628231e-05,4.03442688e-05,8.33132365e-06
0.678,9.77454718e-07,2.00035635e-06,2.76823927e-05,1.14587125e-05,4.30553734e-06,3.39594828e-05,4.03791866e-05,8.31818857e-06
0.679,9.7295953e-07,2.07480781e-06,2.75109205e-05,1.14685225e-05,4.27503915e-06,3.34597573e-05,4.04029697e-05,8.30478122e-06
0.68,9.68389814e-07,2.14681891e-06,2.73388522e-05,1.1478876e-05,4.24331588e-06,3.29639931e-05,4.04156438e-05,8.29115191e-06
0.681,9.6376409e-07,2.21656287e-06,2.71665077e-05,1.14898073e-05,4.21042065e-06,3.24725233e-05,4.04172638e-05,8.27734729e-06
0.682,9.59101548e-07,2.28419987e-06,2.69942132e-05,1.15013449e-05,4.17641012e-06,3.19856685e-05,4.04079087e-05,8.2634125e-06
0.683,9.54423875e-07,2.34988175e-06,2.68222946e-05,1.15135091e-05,4.14134336e-06,3.15037349e-05,4.03876812e-05,8.24939368e-06
0.684,9.49754216e-07,2.41375168e-06,2.66510727e-05,1.15263141e-05,4.10528064e-06,3.10270105e-05,4.03567085e-05,8.2353393e-06
0.685,9.45113484e-07,2.47593829e-06,2.64808624e-05,1.15397761e-05,4.06828128e-06,3.05557603e-05,4.03151459e-05,8.22130023e-06
0.686,9.4051888e-07,2.53655444e-06,2.63119701e-05,1.15539155e-05,4.03040267e-06,3.00902246e-05,4.02631769e-05,8.20732974e-06
0.687,9.35987102e-07,2.59570084e-06,2.61446922e-05,1.15687503e-05,3.99170143e-06,2.96306199e-05,4.02010107e-05,8.19348283e-06
0.688,9.31535686e-07,2.65347041e-06,2.59793125e-05,1.15842917e-05,3.95223454e-06,2.91771412e-05,4.01288792e-05,8.17981456e-06
0.689,9.27180935e-07,2.70994962e-06,2.58161002e-05,1.1600545e-05,3.91205948e-06,2.87299636e-05,4.00470352e-05,8.1663788e-06
0.69,9.22936289e-07,2.76521502e-06,2.56553105e-05,1.16175127e-05,3.87123424e-06,2.82892424e-05,3.99557516e-05,8.15322643e-06
0.691,9.18811589e-07,2.81932699e-06,2.5497186e-05,1.16351986e-05,3.82981647e-06,2.78551101e-05,3.98553224e-05,8.14040518e-06
0.692,9.14813795e-07,2.87232963e-06,2.53419546e-05,1.16536075e-05,3.78786228e-06,2.74276764e-05,3.97460587e-05,8.12796192e-06
0.693,9.10948052e-07,2.92425255e-06,2.51898274e-05,1.16727436e-05,3.74542615e-06,2.70070299e-05,3.96282845e-05,8.11594274e-06
0.694,9.07216194e-07,2.97511157e-06,2.50409972e-05,1.16926133e-05,3.70256041e-06,2.6593239e-05,3.9502335e-05,8.10439245e-06
0.695,9.03615951e-07,3.02491296e-06,2.48956373e-05,1.17132252e-05,3.65931583e-06,2.61863544e-05,3.93685534e-05,8.09335285e-06
0.696,9.00142889e-07,3.07365953e-06,2.47538997e-05,1.17345856e-05,3.61574298e-06,2.57864114e-05,3.9227288e-05,8.08286155e-06
0.697,8.96792023e-07,3.12135519e-06,2.46159143e-05,1.1756695e-05,3.57189195e-06,2.5393431e-05,3.9078889e-05,8.0729533e-06
0.698,8.93558688e-07,3.16800578e-06,2.4481788e-05,1.1779548e-05,3.52781131e-06,2.50074198e-05,3.89237058e-05,8.06366156e-06
0.699,8.90438502e-07,3.21361599e-06,2.43516055e-05,1.18031368e-05,3.48354648e-06,2.46283701e-05,3.87620848e-05,8.05502023e-06
0.7,8.87426915e-07,3.25818609e-06,2.42254316e-05,1.1827454e-05,3.43913902e-06,2.42562616e-05,3.85943674e-05,8.04706304e-06
0.701,8.84520038e-07,3.30171023e-06,2.41033132e-05,1.18524921e-05,3.39462835e-06,2.38910631e-05,3.84208888e-05,8.03982093e-06
0.702,8.81712506e-07,3.34417395e-06,2.39852825e-05,1.18782462e-05,3.35005289e-06,2.3532731e-05,3.82419798e-05,8.03332085e-06
0.703,8.78993083e-07,3.38555489e-06,2.38713575e-05,1.19047166e-05,3.30545062e-06,2.31812075e-05,3.80579666e-05,8.02758698e-06
0.704,8.76341824e-07,3.42582411e-06,2.3761541e-05,1.19319126e-05,3.26085756e-06,2.28364172e-05,3.78691716e-05,8.02264383e-06
0.705,8.73732875e-07,3.46495207e-06,2.36558208e-05,1.19598495e-05,3.21630545e-06,2.24982695e-05,3.76759113e-05,8.01851758e-06
0.706,8.71145491e-07,3.50292039e-06,2.35541685e-05,1.1988535e-05,3.17182254e-06,2.21666677e-05,3.747849e-05,8.01523235e-06
0.707,8.68570746e-07,3.53973059e-06,2.34565393e-05,1.2017959e-05,3.1274334e-06,2.18415162e-05,3.72771945e-05,8.01280878e-06
0.708,8.66011937e-07,3.57540188e-06,2.3362874e-05,1.20480946e-05,3.08316113e-06,2.15227225e-05,3.7072293e-05,8.01126226e-06
0.709,8.63473588e-07,3.60995813e-06,2.32731019e-05,1.20789119e-05,3.03902739e-06,2.12101902e-05,3.68640386e-05,8.01060703e-06
0.71,8.60949492e-07,3.64341217e-06,2.31871459e-05,1.21103957e-05,2.99505187e-06,2.09038114e-05,3.66526745e-05,8.01086052e-06
0.711,8.58422154e-07,3.67576007e-06,2.31049254e-05,1.21425475e-05,2.95125472e-06,2.0603469e-05,3.64384331e-05,8.01204031e-06
0.712,8.55866951e-07,3.70698409e-06,2.30263582e-05,1.21753807e-05,2.90765596e-06,2.03090438e-05,3.62215337e-05,8.01416176e-06
0.713,8.53261584e-07,3.7370631e-06,2.29513592e-05,1.22089096e-05,2.86427586e-06,2.00204223e-05,3.60021791e-05,8.01723472e-06
0.714,8.50590436e-07,3.76598272e-06,2.28798378e-05,1.22431411e-05,2.82113351e-06,1.97374985e-05,3.5780554e-05,8.02126481e-06
0.715,8.47842574e-07,3.79373834e-06,2.28116973e-05,1.22780759e-05,2.77824475e-06,1.94601695e-05,3.55568272e-05,8.02625736e-06
