bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.8,6,60,2,0.0119539,3.055743368166,5.62973e-09,1.77996e-09,Estable/Ruido,9,0.816,0
0.0049,2500,1,0.8,8,60,2,0.0212128,224.1508673934,1.4149e-22,1.04673e-22,EAE,9,0.81,2
0.0049,2500,1,0.8,10,60,2,0.0325482,221.84938337760002,8.49414e-24,1.21591e-23,EAE,9,0.811,2
0.008799999999999999,2500,1,0.1,0.5,60,2,0.0119671,3.0762869771159997,4.6338e-09,1.30754e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.1,2,60,2,0.0192854,134.7534786306,1.54083e-25,8.74971e-26,BAE,6,0.188,0
0.008799999999999999,2500,1,0.1,4,60,2,0.0377883,138.5976827112,2.42469e-26,3.06134e-26,TAE,7,0.228,1
0.008799999999999999,2500,1,0.1,6,60,2,0.043013,140.0408337516,2.71306e-26,1.7996e-25,TAE,6,0.187,1
0.008799999999999999,2500,1,0.1,8,60,2,0.0421232,141.3316321884,1.16186e-25,4.73453e-26,TAE,6,0.172,1
0.008799999999999999,2500,1,0.1,10,60,2,0.0523259,275.0258403546,1.98661e-24,6.84208e-25,EAE,8,0.149,2
0.008799999999999999,2500,1,0.2,0.5,60,2,0.0119668,3.07596307788,4.55594e-09,1.28586e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.2,2,60,2,0.0150029,132.7860906786,1.68853e-06,6.81435e-06,BAE,6,0.178,0
0.008799999999999999,2500,1,0.2,4,60,2,0.0367282,138.5095101414,1.66657e-26,4.283e-26,TAE,7,0.234,1
0.008799999999999999,2500,1,0.2,6,60,2,0.0520893,140.68623297,4.05573e-27,6.83034e-27,TAE,7,0.23,1
0.008799999999999999,2500,1,0.2,8,60,2,0.0651463,142.3339203798,4.59791e-27,2.63148e-27,TAE,7,0.226,1
0.008799999999999999,2500,1,0.2,10,60,2,0.0768894,143.8814389518,1.03352e-26,1.44538e-26,TAE,7,0.222,1
0.008799999999999999,2500,1,0.3,0.5,60,2,0.0119668,3.077330652432,4.42811e-09,1.26839e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.3,2,60,2,0.0134622,60.3370293462,8.1983e-13,2.98723e-11,BAE,6,0.39,0
0.008799999999999999,2500,1,0.3,4,60,2,0.0257387,137.4604365048,4.98582e-07,7.19811e-07,TAE,7,0.242,1
0.008799999999999999,2500,1,0.3,6,60,2,0.0361589,140.47089995940001,4.04049e-26,3.92383e-26,TAE,7,0.245,1
0.008799999999999999,2500,1,0.3,8,60,2,0.0439708,142.8443615832,1.90002e-26,7.32173e-27,BAE,7,0.25,0
0.008799999999999999,2500,1,0.3,10,60,2,0.0502069,144.788956626,1.34198e-26,3.60145e-27,BAE,7,0.256,0
0.008799999999999999,2500,1,0.4,0.5,60,2,0.0119679,3.0814693648920004,4.44287e-09,1.30029e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.4,2,60,2,0.0125752,55.57325134206,2.22673e-08,0.000386447,Estable/Ruido,6,0.396,0
0.008799999999999999,2500,1,0.4,4,60,2,0.02678,63.424268916,8.89596e-27,2.49464e-26,BAE,6,0.399,0
0.008799999999999999,2500,1,0.4,6,60,2,0.0387773,66.3639543894,9.07306e-27,7.15848e-27,BAE,6,0.398,0
0.008799999999999999,2500,1,0.4,8,60,2,0.0491762,69.0247266318,9.8043e-27,8.34896e-27,BAE,6,0.398,0
0.008799999999999999,2500,1,0.4,10,60,2,0.0580876,71.43537668639999,1.89115e-26,2.15328e-26,BAE,6,0.398,0
0.008799999999999999,2500,1,0.6,0.5,60,2,0.0119677,3.079765894836,4.3563e-09,1.15397e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.6,2,60,2,0.0119616,3.0508248982860002,5.06864e-09,1.42519e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.6,4,60,2,0.013653,59.52740121888,3.37664e-14,1.08262e-10,BAE,6,0.443,0
0.008799999999999999,2500,1,0.6,6,60,2,0.0176519,62.224642116,7.62967e-05,5.43142e-05,RSAE,6,0.474,0
0.008799999999999999,2500,1,0.6,8,60,2,0.0241906,218.19352070460002,7.82283e-07,1.02835e-06,TAE,6,0.654,1
0.008799999999999999,2500,1,0.6,10,60,2,0.0303362,159.71171420459999,4.72758e-19,5.43741e-19,TAE,6,0.606,1
0.008799999999999999,2500,1,0.7,0.5,60,2,0.0119675,3.08259101595,4.18125e-09,1.20525e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.7,2,60,2,0.0119628,3.0765329006099997,5.08452e-09,1.63264e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.7,4,60,2,0.0138036,152.457570945,5.04513e-06,0.0323432,Estable/Ruido,8,0.744,3
0.008799999999999999,2500,1,0.7,6,60,2,0.0305582,226.97119000019998,8.33454e-24,3.21802e-23,NAE,8,0.744,3
0.008799999999999999,2500,1,0.7,8,60,2,0.0451754,220.509400242,4.14314e-24,1.76315e-24,NAE,8,0.746,3
0.008799999999999999,2500,1,0.7,10,60,2,0.0565406,214.496270907,1.93851e-24,4.94477e-24,NAE,8,0.745,3
0.008799999999999999,2500,1,0.8,0.5,60,2,0.011969,3.085608077352,4.2406e-09,1.20346e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.8,2,60,2,0.0119609,3.0701448878999997,4.95032e-09,1.40251e-09,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.8,4,60,2,0.01303,134.5105542036,0.000136998,0.0319824,Estable/Ruido,9,0.816,0
0.008799999999999999,2500,1,0.8,6,60,2,0.0355821,220.2412836522,8.83498e-24,1.36224e-23,EAE,9,0.81,2
0.008799999999999999,2500,1,0.8,8,60,2,0.0576768,215.5831327878,2.98352e-24,1.09488e-24,EAE,9,0.812,2
0.008799999999999999,2500,1,0.8,10,60,2,0.0759636,211.97105649300002,2.31128e-24,2.10927e-24,EAE,9,0.813,2
0.0127,2500,1,0.1,0.5,60,2,0.011965,3.108478962294,4.52685e-09,1.27316e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.1,2,60,2,0.0328447,137.369264868,3.23713e-26,3.51512e-27,TAE,7,0.233,1
0.0127,2500,1,0.1,4,60,2,0.055935,141.25365644640002,2.46679e-26,8.15573e-27,TAE,7,0.224,1
0.0127,2500,1,0.1,6,60,2,0.0625211,143.6055247878,8.06824e-27,8.54267e-27,TAE,6,0.193,1
0.0127,2500,1,0.1,8,60,2,0.0652156,157.38863690640002,0.000142782,0.000378421,Estable/Ruido,6,0.171,0
0.0127,2500,1,0.1,10,60,2,0.0826821,277.78798106159996,4.32049e-25,1.80757e-26,EAE,8,0.145,2
0.0127,2500,1,0.2,0.5,60,2,0.0119639,3.101011285464,4.30812e-09,1.13486e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.2,2,60,2,0.0281977,136.5397229358,1.51959e-25,4.62091e-25,TAE,7,0.235,1
0.0127,2500,1,0.2,4,60,2,0.0551635,140.7000286782,5.71938e-27,1.17439e-26,TAE,7,0.23,1
0.0127,2500,1,0.2,6,60,2,0.0747491,142.9229371386,1.49294e-26,6.98939e-27,TAE,7,0.226,1
0.0127,2500,1,0.2,8,60,2,0.0919586,144.94910680380002,4.15422e-27,6.09953e-27,TAE,7,0.222,1
0.0127,2500,1,0.2,10,60,2,0.108021,147.04485482340002,5.3162e-27,1.54864e-27,TAE,7,0.217,1
0.0127,2500,1,0.3,0.5,60,2,0.0119656,3.115736704434,4.4143e-09,1.31787e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.3,2,60,2,0.0215142,62.5941271704,1.8796e-11,1.91166e-11,BAE,6,0.389,0
0.0127,2500,1,0.3,4,60,2,0.0425953,139.57117985940002,6.47654e-26,5.89896e-26,TAE,7,0.238,1
0.0127,2500,1,0.3,6,60,2,0.0565105,141.5835538164,3.83553e-27,7.17654e-27,TAE,7,0.243,1
0.0127,2500,1,0.3,8,60,2,0.0671097,142.602636783,2.52583e-27,3.73046e-27,BAE,7,0.25,0
0.0127,2500,1,0.3,10,60,2,0.0757366,142.66561719,8.13086e-27,1.70238e-26,BAE,7,0.258,0
0.0127,2500,1,0.4,0.5,60,2,0.0119676,3.114333141078,4.67761e-09,1.27212e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.4,2,60,2,0.0204473,62.0201057466,6.31723e-27,2.49445e-26,BAE,6,0.397,0
0.0127,2500,1,0.4,4,60,2,0.0390987,66.76822862099999,5.46228e-27,6.88884e-27,BAE,6,0.4,0
0.0127,2500,1,0.4,6,60,2,0.0555967,70.9567255932,2.66794e-27,5.69289e-27,BAE,6,0.399,0
0.0127,2500,1,0.4,8,60,2,0.0704215,74.7853345254,5.12323e-27,8.8141e-27,BAE,6,0.398,0
0.0127,2500,1,0.4,10,60,2,0.0834882,78.2738492598,1.33472e-26,6.2742e-26,RSAE,6,0.398,0
0.0127,2500,1,0.6,0.5,60,2,0.0119653,3.116912338698,4.21224e-09,1.19588e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.6,2,60,2,0.0140766,59.89988534028,1.95906e-14,2.83022e-13,BAE,6,0.411,0
0.0127,2500,1,0.6,4,60,2,0.0220888,61.8749509038,3.8727e-24,3.24168e-24,RSAE,6,0.456,0
0.0127,2500,1,0.6,6,60,2,0.0311071,217.1726382978,8.72089e-24,3.78548e-24,TAE,6,0.654,1
0.0127,2500,1,0.6,8,60,2,0.0400304,209.6911657596,4.1168e-12,2.73544e-12,TAE,6,0.653,1
0.0127,2500,1,0.6,10,60,2,0.051014,157.7107367022,8.85981e-25,1.18287e-24,TAE,6,0.606,1
0.0127,2500,1,0.7,0.5,60,2,0.0119668,3.120067357182,4.24562e-09,1.18898e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.7,2,60,2,0.0119645,3.08385062409,5.79681e-09,2.89649e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.7,4,60,2,0.0273922,228.01906401,5.73406e-22,1.23621e-21,NAE,8,0.743,3
0.0127,2500,1,0.7,6,60,2,0.0550664,218.3788630452,1.01718e-24,5.8034e-24,EAE,8,0.749,2
0.0127,2500,1,0.7,8,60,2,0.0730908,210.0108663018,1.7817e-24,1.27985e-24,EAE,8,0.746,2
0.0127,2500,1,0.7,10,60,2,0.0893308,201.813216564,3.14039e-25,1.29783e-24,EAE,8,0.737,2
0.0127,2500,1,0.8,0.5,60,2,0.0119675,3.122802506286,4.2309e-09,1.17128e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.8,2,60,2,0.0119601,3.104172302082,4.87364e-09,1.39677e-09,Estable/Ruido,9,0.816,0
0.0127,2500,1,0.8,4,60,2,0.027921,220.9766548806,1.27764e-23,1.18161e-23,EAE,9,0.81,2
0.0127,2500,1,0.8,6,60,2,0.0629554,214.03501440239998,2.03298e-24,3.77533e-24,EAE,9,0.812,2
0.0127,2500,1,0.8,8,60,2,0.0910631,208.2840035232,2.63776e-24,2.52874e-24,EAE,9,0.813,2
0.0127,2500,1,0.8,10,60,2,0.113582,203.669639037,4.9489e-25,5.45007e-25,EAE,9,0.813,2
0.0166,2500,1,0.1,0.5,60,2,0.0119626,3.140574977328,4.38597e-09,1.24293e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.1,2,60,2,0.0449112,138.9905604882,9.63591e-27,7.06451e-27,TAE,7,0.23,1
0.0166,2500,1,0.1,4,60,2,0.0724407,143.3530033464,4.26066e-27,3.95735e-27,TAE,7,0.22,1
0.0166,2500,1,0.1,6,60,2,0.0807614,147.071246613,1.51999e-26,2.22381e-27,TAE,7,0.205,1
0.0166,2500,1,0.1,8,60,2,0.0939588,277.0861993836,1.46459e-08,8.98597e-09,EAE,8,0.147,0
0.0166,2500,1,0.1,10,60,2,0.108649,277.9853196702,1.90939e-25,9.16277e-26,TAE,8,0.141,1
0.0166,2500,1,0.2,0.5,60,2,0.0119637,3.148852402248,4.44963e-09,1.31615e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.2,2,60,2,0.0395583,138.1838114652,1.33167e-26,6.43287e-26,TAE,7,0.232,1
0.0166,2500,1,0.2,4,60,2,0.0717079,142.110789795,3.40445e-27,3.60782e-27,TAE,7,0.228,1
0.0166,2500,1,0.2,6,60,2,0.0957377,144.5862196968,4.90904e-27,4.00688e-27,TAE,7,0.224,1
0.0166,2500,1,0.2,8,60,2,0.117551,147.0994378428,9.47738e-27,8.02602e-27,TAE,7,0.218,1
0.0166,2500,1,0.2,10,60,2,0.138516,149.70502725240001,2.57939e-27,7.89888e-27,TAE,7,0.214,1
0.0166,2500,1,0.3,0.5,60,2,0.0119587,3.1475448090360003,4.28061e-09,1.2609e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.3,2,60,2,0.0320452,137.018374029,1.37179e-08,8.28621e-09,TAE,7,0.235,1
0.0166,2500,1,0.3,4,60,2,0.0572748,140.59626096,1.50829e-26,5.69924e-27,TAE,7,0.237,1
0.0166,2500,1,0.3,6,60,2,0.0744256,141.5763560556,2.14087e-27,3.24301e-27,BAE,7,0.244,0
0.0166,2500,1,0.3,8,60,2,0.0879172,140.78880106140002,2.68302e-27,6.29953e-27,BAE,7,0.254,0
0.0166,2500,1,0.3,10,60,2,0.099342,137.3920577772,3.64507e-27,1.65628e-27,TAE,6,0.264,1
0.0166,2500,1,0.4,0.5,60,2,0.0119635,3.146938997502,4.24921e-09,1.17206e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.4,2,60,2,0.0275685,63.9377091864,1.22823e-26,3.04138e-26,BAE,6,0.398,0
0.0166,2500,1,0.4,4,60,2,0.0509935,69.9574364688,5.49195e-27,5.75861e-27,BAE,6,0.401,0
0.0166,2500,1,0.4,6,60,2,0.0725763,75.3281656524,2.74626e-27,4.30306e-27,BAE,6,0.399,0
0.0166,2500,1,0.4,8,60,2,0.0925391,80.1212745318,3.61906e-27,3.6683e-27,RSAE,6,0.399,0
0.0166,2500,1,0.4,10,60,2,0.110522,84.35355788220001,6.16769e-27,1.2745e-26,RSAE,6,0.399,0
0.0166,2500,1,0.6,0.5,60,2,0.0119637,3.1533929896860005,4.22378e-09,1.16967e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.6,2,60,2,0.019812,61.3621104468,1.32761e-26,7.7209e-27,BAE,6,0.414,0
0.0166,2500,1,0.6,4,60,2,0.0298641,64.2424143936,2.99927e-12,5.11027e-12,RSAE,6,0.465,0
0.0166,2500,1,0.6,6,60,2,0.0457936,210.04925435939998,4.34679e-24,1.32699e-24,TAE,8,0.681,1
0.0166,2500,1,0.6,8,60,2,0.0525292,156.548298333,4.75555e-11,1.93496e-11,TAE,7,0.6,1
0.0166,2500,1,0.6,10,60,2,0.0789904,153.7975540806,1.14041e-25,1.82944e-25,TAE,7,0.604,1
0.0166,2500,1,0.7,0.5,60,2,0.0119654,3.160314836322,4.41228e-09,1.1999e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.7,2,60,2,0.0141314,59.651082741959996,6.31061e-15,9.96189e-13,BAE,6,0.418,0
0.0166,2500,1,0.7,4,60,2,0.0461093,221.0048461104,2.6135e-24,1.16867e-24,EAE,8,0.75,2
0.0166,2500,1,0.7,6,60,2,0.077335,211.22308918320002,2.44972e-24,7.56001e-25,EAE,8,0.75,2
0.0166,2500,1,0.7,8,60,2,0.100111,200.3640673896,3.20221e-25,6.85173e-25,EAE,8,0.742,2
0.0166,2500,1,0.7,10,60,2,0.121273,190.6962750084,4.87587e-26,2.92557e-25,EAE,8,0.726,2
0.0166,2500,1,0.8,0.5,60,2,0.0119636,3.1599129613440002,4.15256e-09,1.17177e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.8,2,60,2,0.0119588,3.139417337466,5.18219e-09,1.46772e-09,Estable/Ruido,9,0.816,0
0.0166,2500,1,0.8,4,60,2,0.0456382,217.36937709300003,3.11152e-24,2.56136e-24,EAE,9,0.811,2
0.0166,2500,1,0.8,6,60,2,0.0881802,208.59110798400002,2.74978e-25,5.62827e-25,EAE,9,0.812,2
0.0166,2500,1,0.8,8,60,2,0.121022,201.72744324779998,3.57327e-25,5.91913e-25,EAE,9,0.814,2
0.0166,2500,1,0.8,10,60,2,0.147373,195.8978568132,4.11197e-25,7.6695e-26,EAE,9,0.814,2
0.0205,2500,1,0.1,0.5,60,2,0.0119598,3.175130227302,4.25085e-09,1.25314e-09,Estable/Ruido,9,0.816,0
0.0205,2500,1,0.1,2,60,2,0.0559466,140.134404642,4.19062e-27,4.28395e-27,TAE,7,0.228,1
0.0205,2500,1,0.1,4,60,2,0.0880604,145.2910004418,5.98299e-27,7.95999e-27,TAE,7,0.216,1
0.0205,2500,1,0.1,6,60,2,0.0984183,150.86506636800002,1.7143e-26,2.81892e-26,TAE,7,0.198,1
0.0205,2500,1,0.1,8,60,2,0.112796,275.8703776218,3.27917e-06,4.1214e-07,EAE,8,0.144,2
