bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.3,2.0,20,4,0.0195732,5.853860882897999,1.52105e-09,1.62588e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,2.0,40,4,0.0195177,5.92954533771,3.63548e-09,9.43964e-09,Estable/Ruido,19,0.843,1
0.001,2500,1,0.3,4.0,0,4,0.0195428,5.892278931168001,2.29874e-09,7.45157e-09,Estable/Ruido,19,0.843,1
0.001,2500,1,0.3,4.0,20,4,0.0194867,5.965108274196,2.77324e-09,6.47079e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.3,4.0,40,4,0.0195894,5.832747451218,1.45162e-09,6.97179e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,6.0,0,4,0.0195839,5.838451676651999,1.56355e-09,1.08589e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.3,6.0,20,4,0.0195668,5.801917042458,2.69675e-09,1.01753e-08,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,6.0,40,4,0.0195799,5.797124533392,1.82251e-09,5.10805e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,8.0,0,4,0.0194964,5.930648994366,9.64805e-09,6.01278e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.3,8.0,20,4,0.0194675,5.958552313734,3.08118e-09,8.73788e-09,Estable/Ruido,18,0.816,0
0.001,2500,1,0.3,8.0,40,4,0.0196083,5.76951512259,1.36134e-09,2.18077e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,10.0,0,4,0.0195486,5.902889630214,3.05533e-09,1.28297e-08,Estable/Ruido,19,0.842,1
0.001,2500,1,0.3,10.0,20,4,0.0196212,5.806319672814,1.18426e-09,3.64526e-09,Estable/Ruido,19,0.843,0
0.001,2500,1,0.3,10.0,40,4,0.0196005,5.838901536702,1.66928e-09,1.15849e-08,Estable/Ruido,19,0.842,0
0.001,2500,1,0.4,0.5,0,4,0.0194616,5.94975904929,2.18057e-08,2.12567e-08,Estable/Ruido,18,0.816,1
0.001,2500,1,0.4,0.5,20,4,0.0195042,5.965156259268,3.13301e-09,4.10252e-09,Estable/Ruido,18,0.816,1
0.001,2500,1,0.4,0.5,40,4,0.0195529,5.924320962996,5.00459e-09,1.34035e-08,Estable/Ruido,19,0.842,1
0.001,2500,1,0.4,2.0,0,4,0.0194693,5.941763536668,1.21883e-08,1.01467e-08,Estable/Ruido,18,0.816,1
