,0,1,2,3,4,5,6
505,0.14115526911879697,0.0,0.0,141.9094,0.0,0.0,0.0
506,0.14115526911879697,0.0,123.8262,0.0,0.0,0.0,0.0
507,0.14115526911879697,0.0,95.52896,0.0,0.0,0.0,0.0
508,0.14115526911879697,0.0,0.0,77.75343,0.0,0.0,0.0
509,0.14115526911879697,0.0,0.0,0.0,46.74566,46.74566,0.0
510,0.14115526911879697,0.08158536,0.0,0.0,0.0,0.0,0.0
511,0.14115526911879697,0.0,0.0,0.05697328,0.0,0.0,0.0
594,0.14968640552835785,387.5346,0.0,0.0,0.0,0.0,0.0
596,0.14968640552835785,0.0,0.0,0.0,462.8216,462.8216,0.0
597,0.14968640552835785,278.273,0.0,0.0,0.0,0.0,0.0
598,0.14968640552835785,0.0,0.0,0.0,401.1611,401.1611,0.0
599,0.14968640552835785,0.0,0.0,357.988,0.0,0.0,0.0
600,0.14968640552835785,0.0,344.0756,0.0,0.0,0.0,0.0
601,0.14968640552835785,0.0,315.2518,0.0,0.0,0.0,0.0
602,0.14968640552835785,161.8997,0.0,0.0,0.0,0.0,0.0
603,0.14968640552835785,0.0,0.0,302.0761,0.0,0.0,0.0
604,0.14968640552835785,0.0,0.0,0.0,266.6239,266.6239,0.0
605,0.14968640552835785,59.28672,0.0,0.0,0.0,0.0,0.0
606,0.14968640552835785,0.0,127.0822,0.0,0.0,0.0,0.0
607,0.14968640552835785,0.0,0.0,138.0559,0.0,0.0,0.0
608,0.14968640552835785,0.0,0.0,0.0,171.3879,171.3879,0.0
609,0.14968640552835785,0.0,92.79252,0.0,0.0,0.0,0.0
610,0.14968640552835785,0.0,0.0,81.98965,0.0,0.0,0.0
611,0.14968640552835785,0.0,0.0,0.0,50.22089,50.22089,0.0
612,0.14968640552835785,0.07982895,0.0,0.0,0.0,0.0,0.0
613,0.14968640552835785,0.0,0.0,0.05572935,0.0,0.0,0.0
691,0.15775683820361006,480.0745,0.0,0.0,0.0,0.0,0.0
695,0.15775683820361006,389.8817,0.0,0.0,0.0,0.0,0.0
697,0.15775683820361006,0.0,0.0,0.0,471.0371,471.0371,0.0
699,0.15775683820361006,0.0,0.0,0.0,395.3608,395.3608,0.0
700,0.15775683820361006,277.1449,0.0,0.0,0.0,0.0,0.0
701,0.15775683820361006,0.0,348.362,0.0,0.0,0.0,0.0
702,0.15775683820361006,0.0,0.0,353.8022,0.0,0.0,0.0
703,0.15775683820361006,163.8096,0.0,0.0,0.0,0.0,0.0
704,0.15775683820361006,0.0,312.8108,0.0,0.0,0.0,0.0
705,0.15775683820361006,0.0,0.0,307.6397,0.0,0.0,0.0
706,0.15775683820361006,0.0,0.0,0.0,271.9979,271.9979,0.0
707,0.15775683820361006,57.95517,0.0,0.0,0.0,0.0,0.0
708,0.15775683820361006,0.0,0.0,0.0,167.4627,167.4627,0.0
709,0.15775683820361006,0.0,130.3231,0.0,0.0,0.0,0.0
710,0.15775683820361006,0.0,0.0,134.5535,0.0,0.0,0.0
711,0.15775683820361006,0.0,90.08125,0.0,0.0,0.0,0.0
712,0.15775683820361006,0.0,0.0,85.91215,0.0,0.0,0.0
713,0.15775683820361006,0.0,0.0,0.0,54.23034,54.23034,0.0
714,0.15775683820361006,0.07829456,0.0,0.0,0.0,0.0,0.0
715,0.15775683820361006,0.0,0.0,0.05300614,0.0,0.0,0.0
794,0.16543403519227837,479.836,0.0,0.0,0.0,0.0,0.0
797,0.16543403519227837,392.5337,0.0,0.0,0.0,0.0,0.0
799,0.16543403519227837,0.0,0.0,0.0,478.9337,478.9337,0.0
801,0.16543403519227837,276.4981,0.0,0.0,0.0,0.0,0.0
802,0.16543403519227837,0.0,0.0,0.0,389.8262,389.8262,0.0
803,0.16543403519227837,0.0,352.478,0.0,0.0,0.0,0.0
804,0.16543403519227837,0.0,0.0,349.8646,0.0,0.0,0.0
805,0.16543403519227837,165.6538,0.0,0.0,0.0,0.0,0.0
806,0.16543403519227837,0.0,310.5107,0.0,0.0,0.0,0.0
807,0.16543403519227837,0.0,0.0,312.9945,0.0,0.0,0.0
808,0.16543403519227837,0.0,0.0,0.0,277.595,277.595,0.0
809,0.16543403519227837,56.67154,0.0,0.0,0.0,0.0,0.0
810,0.16543403519227837,0.0,0.0,0.0,163.3372,163.3372,0.0
811,0.16543403519227837,0.0,133.4833,0.0,0.0,0.0,0.0
812,0.16543403519227837,0.0,0.0,131.4971,0.0,0.0,0.0
813,0.16543403519227837,0.0,87.44149,0.0,0.0,0.0,0.0
814,0.16543403519227837,0.0,0.0,89.40027,0.0,0.0,0.0
815,0.16543403519227837,0.0,0.0,0.0,58.51016,58.51016,0.0
816,0.16543403519227837,0.07965095,0.0,0.0,0.0,0.0,0.0
817,0.16543403519227837,0.0,0.0,0.04937447,0.0,0.0,0.0
895,0.17277042570995765,479.6429,0.0,0.0,0.0,0.0,0.0
899,0.17277042570995765,395.0666,0.0,0.0,0.0,0.0,0.0
901,0.17277042570995765,0.0,0.0,0.0,486.4935,486.4935,0.0
903,0.17277042570995765,275.9295,0.0,0.0,0.0,0.0,0.0
904,0.17277042570995765,167.3907,0.0,0.0,0.0,0.0,0.0
905,0.17277042570995765,0.0,0.0,0.0,384.5746,384.5746,0.0
906,0.17277042570995765,0.0,356.4201,0.0,0.0,0.0,0.0
907,0.17277042570995765,0.0,0.0,346.1831,0.0,0.0,0.0
908,0.17277042570995765,0.0,308.3528,0.0,0.0,0.0,0.0
909,0.17277042570995765,0.0,0.0,318.1164,0.0,0.0,0.0
910,0.17277042570995765,0.0,0.0,0.0,283.2515,283.2515,0.0
911,0.17277042570995765,55.4397,0.0,0.0,0.0,0.0,0.0
912,0.17277042570995765,0.0,0.0,0.0,159.1828,159.1828,0.0
913,0.17277042570995765,0.0,136.5339,0.0,0.0,0.0,0.0
914,0.17277042570995765,0.0,0.0,129.0137,0.0,0.0,0.0
915,0.17277042570995765,0.0,84.90008,0.0,0.0,0.0,0.0
916,0.17277042570995765,0.0,0.0,92.32043,0.0,0.0,0.0
917,0.17277042570995765,0.0,0.0,0.0,62.8794,62.8794,0.0
918,0.17277042570995765,0.07510214,0.0,0.0,0.0,0.0,0.0
919,0.17277042570995765,0.0,0.0,0.04512297,0.0,0.0,0.0
