bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.3,2.0,20,3,0.0156096,10.61327824362,4.13082e-07,0.000185191,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,2.0,40,3,0.0153674,14.9251568322,4.07662e-07,0.000277866,Estable/Ruido,14,0.836,0
0.001,2500,1,0.3,4.0,0,3,0.0160925,4.382068752648,2.59697e-09,2.31138e-09,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,4.0,20,3,0.0160907,4.382590590306,2.80534e-09,2.26777e-09,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,4.0,40,3,0.0160371,5.083676484762001,3.08224e-08,1.38067e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,6.0,0,3,0.016096,4.382320674276,2.50772e-09,3.66231e-09,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,6.0,20,3,0.0160963,4.377012325686,3.02008e-09,2.13627e-09,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,6.0,40,3,0.0156489,10.34000325858,3.89673e-07,0.000194046,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,8.0,0,3,0.0160897,4.524308502324,6.83911e-09,1.2492e-06,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,8.0,20,3,0.0158597,7.363129354380001,3.29484e-07,0.000136812,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,8.0,40,3,0.0157431,9.71709704268,3.15337e-07,0.000182469,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,10.0,0,3,0.0160454,5.04949911723,5.87506e-08,1.91715e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,10.0,20,3,0.0158264,8.29080075882,2.91284e-07,0.000159539,Estable/Ruido,14,0.834,0
0.001,2500,1,0.3,10.0,40,3,0.0157037,10.97034716064,2.70665e-07,0.0001961,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,0.5,0,3,0.0155869,12.47803812288,3.33885e-07,0.000245089,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,0.5,20,3,0.0156438,13.10550292062,2.56626e-07,0.000252223,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,0.5,40,3,0.0154414,18.34187390262,2.59952e-07,0.000294674,Estable/Ruido,14,0.835,4
0.001,2500,1,0.4,2.0,0,3,0.0159542,5.888470116078,1.41661e-07,4.58586e-05,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,2.0,20,3,0.0156381,10.95187290792,3.51783e-07,0.000194606,Estable/Ruido,14,0.834,0
0.001,2500,1,0.4,2.0,40,3,0.0157121,10.77870677934,2.56155e-07,0.000189717,Estable/Ruido,14,0.834,0
