bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.001,2500,1,0.2,6.0,40,1,0.00622236,1.602377505564,2.06071e-08,4.35663e-08,BAE,4,0.752,1
0.001,2500,1,0.2,8.0,0,1,0.00602233,1.458452280234,1.09234e-08,1.05476e-08,Estable/Ruido,5,0.865,0
0.001,2500,1,0.2,8.0,20,1,0.00629093,1.635733128738,8.38388e-09,4.32461e-09,BAE,4,0.752,0
0.001,2500,1,0.2,8.0,40,1,0.00621034,1.614823633614,1.06026e-08,3.52684e-08,BAE,4,0.752,0
0.001,2500,1,0.2,10.0,0,1,0.00627062,1.6468956561119998,7.4125e-09,8.91706e-09,BAE,4,0.752,0
0.001,2500,1,0.2,10.0,20,1,0.00628269,1.6361769906539998,6.28299e-09,3.87161e-09,BAE,4,0.752,0
0.001,2500,1,0.2,10.0,40,1,0.00610228,1.603313214468,2.28983e-08,2.57384e-07,Estable/Ruido,5,0.865,1
0.001,2500,1,0.3,0.5,0,1,0.0062291,1.638282335688,1.11603e-08,1.44549e-08,BAE,4,0.752,0
0.001,2500,1,0.3,0.5,20,1,0.00627154,1.663318547004,6.50671e-09,1.04194e-09,BAE,4,0.752,0
0.001,2500,1,0.3,0.5,40,1,0.00625067,1.639655908374,7.65405e-09,3.81629e-09,BAE,4,0.752,0
0.001,2500,1,0.3,2.0,0,1,0.00625255,1.650014685792,7.41509e-09,1.94519e-09,BAE,4,0.752,0
0.001,2500,1,0.3,2.0,20,1,0.00625859,1.649210935836,7.51297e-09,1.04886e-09,BAE,4,0.752,0
0.001,2500,1,0.3,2.0,40,1,0.00624334,1.637976430854,8.0964e-09,5.38975e-09,BAE,4,0.752,0
0.001,2500,1,0.3,4.0,0,1,0.00614928,1.5564737860620002,9.08931e-09,2.62441e-08,Estable/Ruido,5,0.865,1
0.001,2500,1,0.3,4.0,20,1,0.00620541,1.73861912124,2.45758e-08,1.87231e-07,BAE,4,0.752,0
0.001,2500,1,0.3,4.0,40,1,0.00619421,1.611524659914,1.75942e-08,4.30455e-08,BAE,4,0.752,1
0.001,2500,1,0.3,6.0,0,1,0.00625166,1.624168726386,1.35798e-08,1.25922e-08,BAE,4,0.752,0
0.001,2500,1,0.3,6.0,20,1,0.00627941,1.6468596673079998,6.28323e-09,7.33083e-10,BAE,4,0.752,0
0.001,2500,1,0.3,6.0,40,1,0.00628215,1.642810926858,7.65638e-09,3.30837e-09,BAE,4,0.752,0
0.001,2500,1,0.3,8.0,0,1,0.00628299,1.64342873466,8.20256e-09,6.33183e-09,BAE,4,0.752,0
0.001,2500,1,0.3,8.0,20,1,0.00630223,1.645929956538,6.41244e-09,8.10405e-10,BAE,4,0.752,0
0.001,2500,1,0.3,8.0,40,1,0.00621023,1.615351469406,7.35106e-09,2.64619e-08,BAE,4,0.752,1
0.001,2500,1,0.3,10.0,0,1,0.00615553,1.627191785922,2.18242e-08,1.6365e-07,BAE,4,0.752,1
0.001,2500,1,0.3,10.0,20,1,0.00625494,1.620377905698,1.65203e-08,2.65572e-08,BAE,4,0.752,0
0.001,2500,1,0.3,10.0,40,1,0.00630172,1.6356491548619998,5.4484e-09,1.36967e-09,BAE,4,0.752,0
0.001,2500,1,0.4,0.5,0,1,0.0062453,1.644400432368,9.49261e-09,9.0657e-09,BAE,4,0.752,0
0.001,2500,1,0.4,0.5,20,1,0.00625303,1.6585680248760002,7.51622e-09,8.62268e-09,BAE,4,0.752,0
0.001,2500,1,0.4,0.5,40,1,0.00611269,1.739986695792,4.16473e-08,4.53278e-07,BAE,4,0.752,1
0.001,2500,1,0.4,2.0,0,1,0.00625452,1.653409629636,7.96879e-09,1.35812e-09,BAE,4,0.752,0
0.001,2500,1,0.4,2.0,20,1,0.00598843,1.504236037056,2.02428e-08,1.90603e-07,Estable/Ruido,5,0.865,0
0.001,2500,1,0.4,2.0,40,1,0.00623683,1.65587486271,9.42802e-09,1.81817e-08,BAE,4,0.752,0
0.001,2500,1,0.4,4.0,0,1,0.00625876,1.6464337997940002,7.9828e-09,1.26873e-09,BAE,4,0.752,0
0.001,2500,1,0.4,4.0,20,1,0.0061535,1.565806882566,1.06635e-08,2.31674e-08,Estable/Ruido,5,0.865,1
0.001,2500,1,0.4,4.0,40,1,0.00623007,1.629950927562,1.04822e-08,9.64411e-09,BAE,4,0.752,0
0.001,2500,1,0.4,6.0,0,1,0.00625924,1.636896766734,9.22564e-09,3.1824e-09,BAE,4,0.752,0
0.001,2500,1,0.4,6.0,20,1,0.00626322,1.646283846444,7.45477e-09,1.89306e-09,BAE,4,0.752,0
0.001,2500,1,0.4,6.0,40,1,0.00626889,1.640681589288,8.92977e-09,2.36194e-09,BAE,4,0.752,0
0.001,2500,1,0.4,8.0,0,1,0.00624637,1.619040321816,8.09725e-09,8.52225e-09,BAE,4,0.752,0
0.001,2500,1,0.4,8.0,20,1,0.00627101,1.632926002026,6.51357e-09,2.8372e-09,BAE,4,0.752,0
0.001,2500,1,0.4,8.0,40,1,0.00628813,1.643422736526,8.5945e-09,6.11745e-09,BAE,4,0.752,0
0.001,2500,1,0.4,10.0,0,1,0.00628206,1.6321402464719998,8.92209e-09,5.77671e-09,BAE,4,0.752,0
0.001,2500,1,0.4,10.0,20,1,0.00629096,1.643440730928,6.82185e-09,4.01808e-09,BAE,4,0.752,0
0.001,2500,1,0.4,10.0,40,1,0.0062808,1.619112299424,6.69496e-09,5.43802e-09,BAE,4,0.752,0
0.001,2500,1,0.6,0.5,0,1,0.00622184,1.621601525034,1.05553e-08,1.17763e-08,BAE,4,0.752,0
0.001,2500,1,0.6,0.5,20,1,0.00626467,1.6523839487220002,6.40348e-09,1.46653e-09,BAE,4,0.752,0
0.001,2500,1,0.6,0.5,40,1,0.00622962,1.623298996956,9.98719e-09,8.43988e-09,BAE,4,0.752,0
0.001,2500,1,0.6,2.0,0,1,0.00626357,1.668344983296,7.50217e-09,4.03365e-10,BAE,4,0.752,0
0.001,2500,1,0.6,2.0,20,1,0.00601654,1.482156905802,1.35384e-08,6.59377e-08,Estable/Ruido,5,0.865,0
0.001,2500,1,0.6,2.0,40,1,0.0062588,1.6533496482960002,7.8782e-09,8.60022e-10,BAE,4,0.752,0
0.001,2500,1,0.6,4.0,0,1,0.00624011,1.648143267984,8.70348e-09,4.20325e-09,BAE,4,0.752,0
0.001,2500,1,0.6,4.0,20,1,0.00625755,1.656990515634,8.37507e-09,5.08425e-10,BAE,4,0.752,0
0.001,2500,1,0.6,4.0,40,1,0.00623814,1.635505199646,9.73678e-09,3.38728e-09,BAE,4,0.752,0
0.001,2500,1,0.6,6.0,0,1,0.00624072,1.648983006744,9.5135e-09,3.25696e-09,BAE,4,0.752,0
0.001,2500,1,0.6,6.0,20,1,0.00621673,1.622531235804,1.07652e-08,7.52685e-09,BAE,4,0.752,0
0.001,2500,1,0.6,6.0,40,1,0.00625349,1.651652176374,8.49595e-09,7.37556e-10,BAE,4,0.752,0
0.001,2500,1,0.6,8.0,0,1,0.00624221,1.652030058816,7.88627e-09,3.62854e-09,BAE,4,0.752,0
0.001,2500,1,0.6,8.0,20,1,0.00624355,1.646013930414,8.40308e-09,2.5533e-09,BAE,4,0.752,0
0.001,2500,1,0.6,8.0,40,1,0.00624829,1.646619741948,8.41259e-09,1.93321e-09,BAE,4,0.752,0
0.001,2500,1,0.6,10.0,0,1,0.0062493,1.657668304776,7.7537e-09,2.33934e-09,BAE,4,0.752,0
0.001,2500,1,0.6,10.0,20,1,0.00625569,1.652959769586,9.43413e-09,9.36967e-10,BAE,4,0.752,0
0.001,2500,1,0.6,10.0,40,1,0.00625851,1.650980385366,9.77806e-09,1.32208e-09,BAE,4,0.752,0
0.001,2500,1,0.7,0.5,0,1,0.0062805,1.6748109717480002,5.69015e-09,3.4271e-10,BAE,4,0.752,0
0.001,2500,1,0.7,0.5,20,1,0.0062389,1.632128250204,8.98977e-09,8.89958e-09,BAE,4,0.752,0
0.001,2500,1,0.7,0.5,40,1,0.00626156,1.644382437966,7.41294e-09,2.31633e-09,BAE,4,0.752,0
0.001,2500,1,0.7,2.0,0,1,0.00626314,1.670162417898,7.38486e-09,4.25206e-10,BAE,4,0.752,0
0.001,2500,1,0.7,2.0,20,1,0.00625954,1.656732595872,8.01017e-09,6.31446e-10,BAE,4,0.752,0
0.001,2500,1,0.7,2.0,40,1,0.00625134,1.656780580944,7.29198e-09,2.93319e-09,BAE,4,0.752,0
0.001,2500,1,0.7,4.0,0,1,0.00625466,1.67084020704,8.11494e-09,7.39352e-10,BAE,4,0.752,0
0.001,2500,1,0.7,4.0,20,1,0.00614085,1.566124783668,1.74071e-08,1.9015e-08,BAE,4,0.752,1
0.001,2500,1,0.7,4.0,40,1,0.0062473,1.658292110712,7.55668e-09,4.27498e-09,BAE,4,0.752,0
0.001,2500,1,0.7,6.0,0,1,0.00625017,1.674193163946,7.85413e-09,7.81793e-10,BAE,4,0.752,0
0.001,2500,1,0.7,6.0,20,1,0.00623485,1.658028192816,8.50904e-09,4.26721e-09,BAE,4,0.752,0
0.001,2500,1,0.7,6.0,40,1,0.00622779,1.636518884292,1.02537e-08,4.20765e-09,BAE,4,0.752,0
0.001,2500,1,0.7,8.0,0,1,0.00624974,1.680719133738,8.45731e-09,9.18233e-10,BAE,4,0.752,0
0.001,2500,1,0.7,8.0,20,1,0.006252,1.6639903380119998,9.02348e-09,4.90971e-10,BAE,4,0.752,0
0.001,2500,1,0.7,8.0,40,1,0.006202,1.617198894678,1.26019e-08,8.8362e-09,BAE,4,0.752,0
0.001,2500,1,0.7,10.0,0,1,0.00623213,1.672915561404,8.30722e-09,4.67701e-09,BAE,4,0.752,0
0.001,2500,1,0.7,10.0,20,1,0.00624481,1.674343117296,9.42424e-09,4.93013e-09,BAE,4,0.752,0
0.001,2500,1,0.7,10.0,40,1,0.00624766,1.657476364488,9.74893e-09,7.28281e-10,BAE,4,0.752,0
0.001,2500,1,0.8,0.5,0,1,0.00626056,1.659089862534,6.68521e-09,4.08181e-09,BAE,4,0.752,0
0.001,2500,1,0.8,0.5,20,1,0.00611623,1.542384169296,1.061e-08,2.27849e-08,Estable/Ruido,5,0.865,1
0.001,2500,1,0.8,0.5,40,1,0.00624672,1.632224220348,9.76812e-09,5.96465e-09,BAE,4,0.752,0
0.001,2500,1,0.8,2.0,0,1,0.00622011,1.633945684806,1.089e-08,1.12034e-08,BAE,4,0.752,0
0.001,2500,1,0.8,2.0,20,1,0.0062627,1.659641690862,7.79626e-09,4.21787e-10,BAE,4,0.752,0
0.001,2500,1,0.8,2.0,40,1,0.00626208,1.656972521232,7.68663e-09,6.75377e-10,BAE,4,0.752,0
0.001,2500,1,0.8,4.0,0,1,0.00613898,1.665975720366,2.363e-08,1.7917e-07,BAE,4,0.752,0
0.001,2500,1,0.8,4.0,20,1,0.00623815,1.649954704452,8.75459e-09,3.79681e-09,BAE,4,0.752,0
0.001,2500,1,0.8,4.0,40,1,0.00625962,1.6580701797539998,8.03706e-09,5.04387e-10,BAE,4,0.752,0
0.001,2500,1,0.8,6.0,0,1,0.00621065,1.652767829298,1.14538e-08,9.80375e-09,BAE,4,0.752,0
0.001,2500,1,0.8,6.0,20,1,0.00623642,1.654501290024,9.62565e-09,5.62948e-09,BAE,4,0.752,0
0.001,2500,1,0.8,6.0,40,1,0.00623257,1.635493203378,1.09124e-08,4.11516e-09,BAE,4,0.752,0
0.001,2500,1,0.8,8.0,0,1,0.00625643,1.6943528923200002,7.54289e-09,5.71687e-10,BAE,4,0.752,0
0.001,2500,1,0.8,8.0,20,1,0.00617535,1.600200182922,1.86076e-08,2.90979e-08,BAE,4,0.752,0
0.001,2500,1,0.8,8.0,40,1,0.00602627,1.555801995054,2.52456e-08,2.50163e-07,Estable/Ruido,5,0.865,1
0.001,2500,1,0.8,10.0,0,1,0.00617117,1.631600414412,1.82869e-08,4.74109e-08,BAE,4,0.752,0
0.001,2500,1,0.8,10.0,20,1,0.00625103,1.661615076948,8.46514e-09,1.13671e-09,BAE,4,0.752,0
0.001,2500,1,0.8,10.0,40,1,0.00625972,1.661675058288,7.76133e-09,5.06328e-10,BAE,4,0.752,0
0.0049,2500,1,0.1,0.5,0,1,0.00622346,1.730125763496,9.15314e-09,9.13302e-09,BAE,4,0.752,0
0.0049,2500,1,0.1,0.5,20,1,0.00624742,1.689158508276,8.14383e-09,5.82635e-09,BAE,4,0.752,0
0.0049,2500,1,0.1,0.5,40,1,0.00625832,1.687736950518,6.78678e-09,6.74535e-09,BAE,4,0.752,0
0.0049,2500,1,0.1,2.0,0,1,0.0111547,100.519728639,1.07745e-08,2.10197e-09,BAE,4,0.052,0
0.0049,2500,1,0.1,2.0,20,1,0.0137035,106.7625865062,6.31291e-25,8.66194e-25,BAE,4,0.086,0
0.0049,2500,1,0.1,2.0,40,1,0.00966311,113.3671318536,5.24006e-12,1.79884e-08,BAE,4,0.111,0
0.0049,2500,1,0.1,4.0,0,1,0.0256789,82.663283721,2.20685e-26,4.43873e-26,BAE,3,0.063,0
0.0049,2500,1,0.1,4.0,20,1,0.0253436,105.8826602484,2.09828e-26,5.10172e-26,TAE,4,0.091,1
0.0049,2500,1,0.1,4.0,40,1,0.0237037,114.8456718846,3.56745e-26,4.8517e-26,BAE,4,0.113,0
0.0049,2500,1,0.1,6.0,0,1,0.0398577,82.8000411762,5.34842e-28,3.73837e-27,BAE,3,0.072,0
0.0049,2500,1,0.1,6.0,20,1,0.0333644,103.5775773522,9.580730000000001e-28,1.78376e-27,TAE,4,0.095,1
0.0049,2500,1,0.1,6.0,40,1,0.0329657,115.0598052684,5.2170499999999995e-27,9.5811e-27,TAE,4,0.114,1
0.0049,2500,1,0.1,8.0,0,1,0.0509886,82.19842833599999,1.46211e-27,7.958e-28,BAE,3,0.077,0
0.0049,2500,1,0.1,8.0,20,1,0.0431694,100.885614813,3.7370600000000004e-28,6.76915e-27,BAE,3,0.089,0
0.0049,2500,1,0.1,8.0,40,1,0.040306,115.071201723,3.9858e-27,7.71659e-27,BAE,4,0.115,0
0.0049,2500,1,0.1,10.0,0,1,0.0602844,81.499645725,5.88252e-28,1.53979e-27,BAE,3,0.08,0
0.0049,2500,1,0.1,10.0,20,1,0.0530555,100.1664385464,3.49867e-28,8.23081e-28,BAE,3,0.091,0
0.0049,2500,1,0.1,10.0,40,1,0.0468169,115.1527763454,3.1511e-27,3.31765e-27,BAE,4,0.114,0
0.0049,2500,1,0.2,0.5,0,1,0.00625288,1.752138915276,6.89314e-09,2.25463e-09,BAE,4,0.752,0
0.0049,2500,1,0.2,0.5,20,1,0.00627021,1.700854869576,6.66007e-09,3.52583e-10,BAE,4,0.752,0
0.0049,2500,1,0.2,0.5,40,1,0.00602289,1.536907872954,1.44352e-08,1.13915e-07,Estable/Ruido,5,0.865,0
0.0049,2500,1,0.2,2.0,0,1,0.00791237,71.3202125136,8.44114e-07,0.0044776,Estable/Ruido,4,0.053,0
0.0049,2500,1,0.2,2.0,20,1,0.0102221,106.7793812814,3.67172e-15,5.66297e-12,BAE,4,0.086,0
0.0049,2500,1,0.2,2.0,40,1,0.00626914,2.403740204232,8.42473e-09,2.47394e-05,BAE,4,0.752,0
0.0049,2500,1,0.2,4.0,0,1,0.011839,78.5623595052,7.92184e-10,1.81224e-09,BAE,3,0.065,0
0.0049,2500,1,0.2,4.0,20,1,0.0170061,106.8663542244,3.11179e-25,8.5807e-25,BAE,4,0.092,0
0.0049,2500,1,0.2,4.0,40,1,0.0148232,114.8150814012,2.39931e-25,1.5421900000000001e-24,BAE,4,0.116,0
0.0049,2500,1,0.2,6.0,0,1,0.0153575,76.1918969484,4.3529599999999995e-25,5.89516e-25,BAE,3,0.089,0
0.0049,2500,1,0.2,6.0,20,1,0.0190544,106.865754411,4.2353800000000004e-26,7.97309e-25,TAE,4,0.098,1
0.0049,2500,1,0.2,6.0,40,1,0.0191431,115.8383630616,6.88001e-26,1.10921e-25,BAE,4,0.122,0
0.0049,2500,1,0.2,8.0,0,1,0.0150256,73.0548728664,3.04263e-11,2.15378e-10,BAE,3,0.114,0
0.0049,2500,1,0.2,8.0,20,1,0.0190896,107.2484353602,2.45315e-25,8.21315e-26,TAE,4,0.104,1
0.0049,2500,1,0.2,8.0,40,1,0.0214959,116.8664432292,1.44282e-25,1.33318e-26,BAE,4,0.13,0
0.0049,2500,1,0.2,10.0,0,1,0.0237507,65.13973524000001,2.46487e-27,2.32222e-27,BAE,3,0.166,0
0.0049,2500,1,0.2,10.0,20,1,0.0183854,108.0917730006,1.84952e-08,2.08062e-09,TAE,4,0.109,1
0.0049,2500,1,0.2,10.0,40,1,0.0230732,118.1320495032,1.41271e-26,5.34682e-25,TAE,4,0.138,1
0.0049,2500,1,0.3,0.5,0,1,0.00626609,1.76480097615,5.91863e-09,3.32185e-10,BAE,4,0.752,0
0.0049,2500,1,0.3,0.5,20,1,0.00627106,1.702558339632,6.55161e-09,3.31198e-10,BAE,4,0.752,0
0.0049,2500,1,0.3,0.5,40,1,0.00614004,1.587682077264,1.2333e-08,1.89968e-08,BAE,4,0.752,1
0.0049,2500,1,0.3,2.0,0,1,0.00622561,1.685787556968,9.92872e-09,9.45411e-09,BAE,4,0.752,0
0.0049,2500,1,0.3,2.0,20,1,0.00626181,1.702198451592,7.21335e-09,4.819e-08,BAE,4,0.752,0
0.0049,2500,1,0.3,2.0,40,1,0.00625625,1.6566846108000002,7.92913e-09,1.03896e-09,BAE,4,0.752,0
0.0049,2500,1,0.3,4.0,0,1,0.00600588,2.588776639998,6.70682e-07,2.45946e-05,BAE,4,0.752,0
0.0049,2500,1,0.3,4.0,20,1,0.00651175,30.41269870824,8.91861e-08,0.00453235,Estable/Ruido,4,0.752,0
0.0049,2500,1,0.3,4.0,40,1,0.00627779,1.656612633192,8.36623e-09,6.04724e-09,BAE,4,0.752,0
0.0049,2500,1,0.3,6.0,0,1,0.00688263,22.14553059738,5.81537e-09,1.93594e-05,BAE,3,0.316,0
0.0049,2500,1,0.3,6.0,20,1,0.00611692,1.560882414552,1.317e-08,5.67601e-08,Estable/Ruido,5,0.865,1
0.0049,2500,1,0.3,6.0,40,1,0.00916304,39.65822245584,1.24997e-19,5.18349e-19,BAE,3,0.277,0
0.0049,2500,1,0.3,8.0,0,1,0.00880205,24.94425992178,1.28366e-18,4.90089e-18,BAE,3,0.311,0
0.0049,2500,1,0.3,8.0,20,1,0.00904058,38.82970020642,2.75768e-19,4.967240000000001e-19,BAE,3,0.272,0
0.0049,2500,1,0.3,8.0,40,1,0.0125825,41.45796256254,4.63776e-27,1.0552800000000001e-26,BAE,3,0.281,0
0.0049,2500,1,0.3,10.0,0,1,0.014237,36.76610218506,2.87769e-19,9.252519999999999e-20,BAE,3,0.275,0
0.0049,2500,1,0.3,10.0,20,1,0.0157124,40.87254468414,4.2682199999999996e-27,1.72149e-27,BAE,3,0.277,0
0.0049,2500,1,0.3,10.0,40,1,0.0157642,43.84773911082,1.2061200000000001e-26,6.4245499999999995e-27,BAE,3,0.281,0
0.0049,2500,1,0.4,0.5,0,1,0.00619984,1.764824968686,1.54179e-08,7.28325e-08,BAE,4,0.752,0
0.0049,2500,1,0.4,0.5,20,1,0.00626008,1.693759077054,6.90521e-09,1.41303e-09,BAE,4,0.752,0
0.0049,2500,1,0.4,0.5,40,1,0.00625162,1.67003045895,7.47891e-09,2.602e-09,BAE,4,0.752,0
0.0049,2500,1,0.4,2.0,0,1,0.00618006,1.63982985426,1.19929e-08,2.00846e-08,BAE,4,0.752,0
0.0049,2500,1,0.4,2.0,20,1,0.0061572,1.597525015158,1.69925e-08,3.75536e-08,BAE,4,0.752,1
0.0049,2500,1,0.4,2.0,40,1,0.00623039,1.639314014736,1.08001e-08,5.98731e-09,BAE,4,0.752,0
0.0049,2500,1,0.4,4.0,0,1,0.00580635,10.78200575304,2.0116e-07,0.000201569,Estable/Ruido,4,0.752,0
0.0049,2500,1,0.4,4.0,20,1,0.00623613,1.639913828136,8.59541e-09,6.00327e-09,BAE,4,0.752,0
0.0049,2500,1,0.4,4.0,40,1,0.00591017,19.37043392094,1.23485e-06,0.000731195,Estable/Ruido,4,0.752,0
0.0049,2500,1,0.4,6.0,0,1,0.00955896,22.16436473814,9.37697e-21,1.1032399999999999e-20,BAE,3,0.334,0
0.0049,2500,1,0.4,6.0,20,1,0.0103166,32.173930794659995,4.5053e-18,1.32239e-18,BAE,3,0.316,0
0.0049,2500,1,0.4,6.0,40,1,0.0142335,37.1341476873,7.52243e-27,1.05977e-26,BAE,3,0.338,0
0.0049,2500,1,0.4,8.0,0,1,0.0134598,25.71705950634,1.70103e-08,8.12503e-09,BAE,3,0.371,0
0.0049,2500,1,0.4,8.0,20,1,0.018395,32.5956595962,5.3796899999999996e-27,5.72958e-27,BAE,3,0.369,0
0.0049,2500,1,0.4,8.0,40,1,0.0208238,37.34054347824,2.97961e-26,1.65379e-26,BAE,3,0.371,0
0.0049,2500,1,0.4,10.0,0,1,0.0197995,26.464846872120003,3.82225e-26,2.64703e-26,BAE,3,0.385,0
0.0049,2500,1,0.4,10.0,20,1,0.0241867,32.82190921068,1.19141e-26,5.2774499999999994e-27,BAE,3,0.383,0
0.0049,2500,1,0.4,10.0,40,1,0.0258236,37.54064122848,3.54752e-26,3.7813299999999996e-27,BAE,3,0.382,0
0.0049,2500,1,0.6,0.5,0,1,0.00623845,1.7474363782200002,8.83297e-09,6.15179e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,0.5,20,1,0.00623118,1.670354358186,1.07133e-08,1.10934e-08,BAE,4,0.752,0
0.0049,2500,1,0.6,0.5,40,1,0.00625458,1.669844516796,7.98597e-09,3.88217e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,2.0,0,1,0.00624708,1.734918272562,7.62052e-09,8.28729e-10,BAE,4,0.752,0
0.0049,2500,1,0.6,2.0,20,1,0.00616686,1.620317924358,1.42529e-08,1.55566e-08,BAE,4,0.752,1
0.0049,2500,1,0.6,2.0,40,1,0.00625858,1.67542877955,7.79174e-09,5.30052e-10,BAE,4,0.752,0
0.0049,2500,1,0.6,4.0,0,1,0.00624906,1.73283092193,8.01113e-09,4.65361e-10,BAE,4,0.752,0
0.0049,2500,1,0.6,4.0,20,1,0.00625455,1.686429357306,8.34329e-09,4.91467e-10,BAE,4,0.752,0
0.0049,2500,1,0.6,4.0,40,1,0.0062482,1.66751124267,7.65005e-09,1.67861e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,6.0,0,1,0.00623807,1.717097816448,7.71389e-09,3.42735e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,6.0,20,1,0.00622421,1.652599881546,1.15187e-08,7.2054e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,6.0,40,1,0.00623661,1.659899610624,8.57122e-09,3.07849e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,8.0,0,1,0.00622796,1.683634226862,8.4191e-09,6.18774e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,8.0,20,1,0.00620719,1.632236216616,1.02129e-08,1.01858e-08,BAE,4,0.752,0
0.0049,2500,1,0.6,8.0,40,1,0.00622132,1.636644845106,8.3742e-09,1.21545e-08,BAE,4,0.752,0
0.0049,2500,1,0.6,10.0,0,1,0.0062502,1.688582687412,8.27871e-09,7.21425e-10,BAE,4,0.752,0
0.0049,2500,1,0.6,10.0,20,1,0.00625032,1.664776093566,8.49476e-09,1.3104e-09,BAE,4,0.752,0
0.0049,2500,1,0.6,10.0,40,1,0.00623658,1.647279536688,8.32778e-09,8.68626e-09,BAE,4,0.752,0
0.0049,2500,1,0.7,0.5,0,1,0.00626599,1.769425537464,5.83043e-09,4.53062e-10,BAE,4,0.752,0
0.0049,2500,1,0.7,0.5,20,1,0.00626285,1.702024505706,6.58181e-09,1.81886e-09,BAE,4,0.752,0
