r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.192,-4.24586235e-06,-2.11903703e-05,4.45930889e-05,0.000786248013,0.00877889531,0.000995477438,0.000124459688,2.87460352e-05,9.54259423e-06,6.76815588e-06,-2.17775245e-06,-1.82022935e-06,4.71433331e-06,-0.000531300519,0.00219564686,0.00179583637,0.000337348437,0.000229608634,4.31420662e-05,1.61285281e-05
0.193,-4.20879963e-06,-1.93999342e-05,4.35762843e-05,0.000700277594,0.00829576209,0.0010085837,0.000133630071,3.17635612e-05,9.34789918e-06,6.20971743e-06,-1.7262589e-06,-3.63527781e-07,4.25448418e-07,-0.000550368835,0.00140298575,0.00168325326,0.000333286015,0.000229483688,4.4642144e-05,1.69263112e-05
0.194,-4.12101581e-06,-1.76474877e-05,4.1973676e-05,0.000618264085,0.00776559775,0.0010148558,0.000142517759,3.50465126e-05,9.28605519e-06,5.69179424e-06,-1.30015302e-06,7.89639694e-07,-3.58450308e-06,-0.000560539198,0.000712749712,0.00157258199,0.000327731705,0.000228769345,4.60985106e-05,1.77393408e-05
0.195,-3.98968933e-06,-1.5966817e-05,3.98789151e-05,0.000541055167,0.00720582732,0.00101459603,0.000150925589,3.85187637e-05,9.35979012e-06,5.22259793e-06,-9.06646701e-07,1.67402897e-06,-7.22059435e-06,-0.000562852499,0.000125071065,0.00146471993,0.000320801759,0.000227461483,4.74918366e-05,1.85621293e-05
0.196,-3.82294008e-06,-1.43828201e-05,3.73970644e-05,0.000469272319,0.0066326799,0.00100825344,0.000158685322,4.21044929e-05,9.56769351e-06,4.80900417e-06,-5.50849528e-07,2.32616224e-06,-1.04169329e-05,-0.000558425012,-0.000363174367,0.00136045936,0.000312642573,0.000225568197,4.88030003e-05,1.93880174e-05
0.197,-3.62923179e-06,-1.29121173e-05,3.46365786e-05,0.000403311446,0.00606056261,0.000996392686,0.000165662385,4.573077e-05,9.90442123e-06,4.45633632e-06,-2.35758236e-07,2.78244908e-06,-1.31362167e-05,-0.000548395954,-0.000757823278,0.00126046418,0.000303422159,0.000223109037,5.00139516e-05,2.02094773e-05
0.198,-3.41684113e-06,-1.15640092e-05,3.17023339e-05,0.00034335616,0.00550163343,0.000979659562,0.000171758071,4.93297705e-05,1.03611074e-05,4.16823846e-06,3.75964529e-08,3.07765562e-06,-1.5367279e-05,-0.000533879551,-0.00106677629,0.00116525597,0.000293321231,0.000220113716,5.11084728e-05,2.10184518e-05
0.199,-3.19342961e-06,-1.03416495e-05,2.86901487e-05,0.00028940148,0.00496558048,0.000958745907,0.000176909373,5.28405156e-05,1.09259395e-05,3.9466403e-06,2.69884471e-07,3.24376719e-06,-1.71211586e-05,-0.000515924515,-0.00129931141,0.00107520932,0.000282524587,0.000216620424,5.20727879e-05,2.18067023e-05
0.2,-2.96573728e-06,-9.2433138e-06,2.5683007e-05,0.00024128486,0.00445959408,0.000934356596,0.000181086801,5.62100902e-05,1.15848433e-05,3.79180949e-06,4.6313666e-07,3.30924481e-06,-1.84263195e-05,-0.00049548281,-0.00146542066,0.000990555714,0.000271213379,0.000212673899,5.28959877e-05,2.25661411e-05
0.201,-2.7393997e-06,-8.2636489e-06,2.27488562e-05,0.000198719859,0.00398850318,0.000907181624,0.000184290659,5.93943134e-05,1.2322203e-05,3.70247527e-06,6.20373693e-07,3.29863974e-06,-1.93236238e-05,-0.000473389711,-0.00157521994,0.000911395453,0.000259558952,0.000208323483,5.35702806e-05,2.32891325e-05
0.202,-2.51888262e-06,-7.39482102e-06,1.99399171e-05,0.000161329894,0.00355503386,0.000877873985,0.000186546364,6.23579201e-05,1.312157e-05,3.67600817e-06,7.45241702e-07,3.23251768e-06,-1.98614398e-05,-0.000450354148,-0.00163846664,0.00083771508,0.000247718393,0.000203621293,5.4091069e-05,2.39687457e-05
0.203,-2.30751373e-06,-6.62751228e-06,1.72934722e-05,0.000128682742,0.0031601365,0.000847031669,0.000187899252,6.50743525e-05,1.39663417e-05,3.70864317e-06,8.41693984e-07,3.12763629e-06,-2.00913629e-05,-0.000426956965,-0.00166420207,0.000769405211,0.000235831123,0.000198620352,5.44568126e-05,2.45989336e-05
0.204,-2.10758018e-06,-5.95173806e-06,1.48334213e-05,0.000100320455,0.00280334668,0.000815186311,0.000188409316,6.75252036e-05,1.48403481e-05,3.79572224e-06,9.13726749e-07,2.99728161e-06,-2.0064811e-05,-0.000403656586,-0.00166051485,0.000706280661,0.000224017108,0.000193373012,5.46687738e-05,2.51746525e-05
0.205,-1.9204701e-06,-5.35747117e-06,1.2572264e-05,7.57828991e-05,0.00248314767,0.000782798322,0.000188146299,6.96994119e-05,1.57283168e-05,3.9319371e-06,9.65175373e-07,2.85170114e-06,-1.983048e-05,-0.000380800681,-0.00163441681,0.000648100924,0.000212376599,0.000187929726,5.47306842e-05,2.56919255e-05
0.206,-1.7468368e-06,-4.83508475e-06,1.05133429e-05,5.46257597e-05,0.00219730526,0.000750256603,0.000187185401,7.15923232e-05,1.66162229e-05,4.11156137e-06,9.99573885e-07,2.69858058e-06,-1.94326173e-05,-0.000358640703,-0.00159181443,0.000594588699,0.000200990843,0.000182338115,5.4648354e-05,2.61478516e-05
0.207,-1.58676507e-06,-4.37563516e-06,8.65308599e-06,3.64331477e-05,0.00194315595,0.000717881785,0.000185603723,7.32046973e-05,1.74915255e-05,4.3286611e-06,1.02007239e-06,2.54351572e-06,-1.8910067e-05,-0.000337347756,-0.00153755316,0.000545445788,0.000189923509,0.000176642306,5.4429255e-05,2.65405707e-05
0.208,-1.43992556e-06,-3.97101608e-06,6.98305104e-06,2.0825233e-05,0.00171783911,0.000685931919,0.000183477492,7.45417221e-05,1.83432979e-05,4.57727665e-06,1.0294024e-06,2.39044764e-06,-1.82959443e-05,-0.000317028383,-0.00147551123,0.000500366045,0.000179222552,0.000170882535,5.40821099e-05,2.68691939e-05
0.209,-1.30570846e-06,-3.61401545e-06,5.49166589e-06,7.46176274e-06,0.00151847197,0.000654609593,0.000180880019,7.56120863e-05,1.91622687e-05,4.8515724e-06,1.02987844e-06,2.24204313e-06,-1.76177717e-05,-0.000297739189,-0.0014087214,0.000459045323,0.000168922301,0.000165094958,5.36165085e-05,2.71337111e-05
0.21,-1.18333258e-06,-3.29830468e-06,4.16561965e-06,-3.95755036e-06,0.001342272,0.000624069583,0.000177880309,7.64271393e-05,1.99407909e-05,5.14595412e-06,1.0234244e-06,2.10001269e-06,-1.68979192e-05,-0.000279499602,-0.00133950304,0.000421188634,0.000159045566,0.000159311634,5.30425646e-05,2.7334884e-05
0.211,-1.07192932e-06,-3.01838464e-06,2.99091126e-06,-1.36948069e-05,0.0011866346,0.000594426442,0.000174542236,7.70001607e-05,2.06727594e-05,5.455156e-06,1.01161423e-06,1.96536648e-06,-1.61542107e-05,-0.000262302441,-0.00126959142,0.000386514954,0.000149605648,0.000153560644,5.23706245e-05,2.7474134e-05
0.212,-9.70603734e-07,-2.76950841e-06,1.95359232e-06,-2.19770178e-05,0.00104917541,0.000565761611,0.000170924146,7.73457488e-05,2.13534955e-05,5.77430146e-06,9.95719147e-07,1.83861349e-06,-1.54005906e-05,-0.000246122282,-0.00120025599,0.000354760078,0.00014060816,0.000147866296,5.16110269e-05,2.75534321e-05
0.213,-8.78475653e-07,-2.54759465e-06,1.0402564e-06,-2.8999935e-05,0.000927745846,0.000538129671,0.00016707878,7.74793179e-05,2.19796114e-05,6.09894165e-06,9.7675595e-07,1.71991175e-06,-1.4647791e-05,-0.000230921891,-0.00113240258,0.000325677738,0.000132052571,0.000142249353,5.07739046e-05,2.75751887e-05
0.214,-7.94706406e-07,-2.34914159e-06,2.38293721e-07,-3.49324564e-05,0.00082043216,0.000511563396,0.000163053306,7.74166026e-05,2.25488354e-05,6.42506132e-06,9.55531406e-07,1.60917563e-06,-1.39039446e-05,-0.000216657055,-0.0010666567,0.00029904066,0.000123933722,0.000136727398,4.98690575e-05,2.75421615e-05
0.215,-7.18514654e-07,-2.17114627e-06,-4.63924801e-07,-3.99197785e-05,0.000725542275,0.000486078463,0.000158889649,7.71733916e-05,2.30598824e-05,6.7490897e-06,9.32682939e-07,1.50616255e-06,-1.31750953e-05,-0.000203279928,-0.00100343316,0.000274639611,0.000116242833,0.000131315069,4.89058331e-05,2.74573618e-05
0.216,-6.4918218e-07,-2.01103169e-06,-1.07700007e-06,-4.40867865e-05,0.000641586925,0.000461677056,0.000154624851,7.67652774e-05,2.35123128e-05,7.06789252e-06,9.08712385e-07,1.41053112e-06,-1.24656463e-05,-0.000190741335,-0.000942989865,0.000252282497,0.000108968385,0.000126024356,4.7893052e-05,2.73239764e-05
0.217,-5.86054875e-07,-1.86658407e-06,-1.61053053e-06,-4.75412093e-05,0.000567259068,0.000438350807,0.000150291441,7.62074498e-05,2.39063965e-05,7.37875298e-06,8.84013552e-07,1.32188156e-06,-1.1778715e-05,-0.000178992277,-0.000885468703,0.000231793453,0.000102096896,0.000120864891,4.68389666e-05,2.71453012e-05
0.218,-5.28540929e-07,-1.73589884e-06,-2.07316212e-06,-5.03761964e-05,0.000501413231,0.00041608322,0.000145917833,7.55145546e-05,2.42429914e-05,7.67934906e-06,8.5889467e-07,1.23978454e-06,-1.1116414e-05,-0.000167984878,-0.00083092663,0.000213011715,9.56135203e-05,0.000115844226,4.57512391e-05,2.69246851e-05
0.219,-4.76107123e-07,-1.6173343e-06,-2.47265434e-06,-5.26724694e-05,0.000443045987,0.000394851602,0.000141528724,7.47005929e-05,2.45234349e-05,7.96772732e-06,8.33596321e-07,1.16380073e-06,-1.04800762e-05,-0.000157672967,-0.000779359113,0.00019579047,8.95025248e-05,0.00011096808,4.46369359e-05,2.66654821e-05
0.22,-4.28274264e-07,-1.50947264e-06,-2.81595446e-06,-5.45001213e-05,0.00039127819,0.000374628618,0.000137145466,7.37788541e-05,2.47494494e-05,8.24227474e-06,8.08305643e-07,1.09349407e-06,-9.87043163e-06,-0.000148012422,-0.000730717696,0.000179995719,8.37476605e-05,0.000106240568,4.3502533e-05,2.6371012e-05
0.221,-3.84612319e-07,-1.4110869e-06,-3.1092728e-06,-5.59201259e-05,0.000345339202,0.000355383562,0.000132786422,7.2761876e-05,2.49230586e-05,8.50169002e-06,7.83167524e-07,1.0284405e-06,-9.28774621e-06,-0.000138961323,-0.000684923153,0.000165505215,7.8332459e-05,0.000101664414,4.23539333e-05,2.60445295e-05
0.222,-3.4473566e-07,-1.32111349e-06,-3.35815699e-06,-5.69856371e-05,0.000304553041,0.000337083402,0.000128467302,7.16614292e-05,2.50465179e-05,8.74495506e-06,7.582934e-07,9.68233521e-07,-8.73193023e-06,-0.00013047999,-0.000641875364,0.000152207486,7.32404694e-05,9.72411467e-05,4.11964912e-05,2.56892002e-05
0.223,-3.0829828e-07,-1.23862868e-06,-3.56756785e-06,-5.77431949e-05,0.00026832609,0.000319693591,0.000124201444,7.04885059e-05,2.51222479e-05,8.97130548e-06,7.3376833e-07,9.12487804e-07,-8.20262265e-06,-0.000122531042,-0.000601460636,0.000140000852,6.84554442e-05,9.29712617e-05,4.00350393e-05,2.53080809e-05
0.224,-2.74989296e-07,-1.16282798e-06,-3.74193939e-06,-5.82336528e-05,0.000236136535,0.000303178671,0.000120000077,6.92533198e-05,2.51527804e-05,9.18020238e-06,7.09656591e-07,8.60842176e-07,-7.69925397e-06,-0.000115079392,-0.000563557008,0.000128792598,6.39614789e-05,8.88543791e-05,3.88739188e-05,2.49041047e-05
0.225,-2.44529179e-07,-1.09300814e-06,-3.88520312e-06,-5.84924895e-05,0.000207524998,0.000287502617,0.000115872554,6.79653321e-05,2.51407231e-05,9.37131084e-06,6.86006467e-07,8.12961744e-07,-7.22112107e-06,-0.000108092208,-0.000528037939,0.000118498126,5.97430252e-05,8.48893383e-05,3.77169933e-05,2.44800651e-05
0.226,-2.16666552e-07,-1.02855383e-06,-4.00084492e-06,-5.85504128e-05,0.000182086598,0.000272629235,0.000111826568,6.66332771e-05,2.50887238e-05,9.5444768e-06,6.62853653e-07,7.68536771e-07,-6.76744152e-06,-0.000101538832,-0.000494775172,0.000109040224,5.57849532e-05,8.10743103e-05,3.65676765e-05,2.40386067e-05
0.227,-1.91174896e-07,-9.68926553e-07,-4.09198923e-06,-5.84344419e-05,0.00015946449,0.00025852269,0.000107868354,6.52651772e-05,2.49994277e-05,9.69969912e-06,6.40223422e-07,7.27280905e-07,-6.33736181e-06,-9.53906663e-05,-0.00046364129,0.00010034849,5.20727079e-05,7.7406947e-05,3.54289832e-05,2.35822276e-05
0.228,-1.67849629e-07,-9.13653592e-07,-4.16143642e-06,-5.81684457e-05,0.000139343891,0.000245147791,0.000104002884,6.38683816e-05,2.48754524e-05,9.8371095e-06,6.18132763e-07,6.88930674e-07,-5.92997166e-06,-8.96210186e-05,-0.000434511687,9.2358679e-05,4.85923416e-05,7.38844726e-05,3.430356e-05,2.31132771e-05
0.229,-1.46505589e-07,-8.62318499e-07,-4.21168745e-06,-5.777342e-05,0.000121446729,0.000232470117,0.000100234015,6.2449602e-05,2.47193707e-05,9.95695467e-06,5.96592122e-07,6.53243745e-07,-5.54433318e-06,-8.4204971e-05,-0.000407265647,8.50121366e-05,4.5330506e-05,7.05037537e-05,3.31937106e-05,2.26339543e-05
0.23,-1.2697483e-07,-8.14553545e-07,-4.24497696e-06,-5.7267838e-05,0.000105527067,0.000220456162,9.65646347e-05,6.10149486e-05,2.45336945e-05,1.00595792e-05,5.75606673e-07,6.19997296e-07,-5.17949914e-06,-7.91192781e-05,-0.000381787005,7.82553016e-05,4.227446e-05,6.72613702e-05,3.21014233e-05,2.21463093e-05
0.231,-1.09104653e-07,-7.70033204e-07,-4.26330278e-06,-5.66679779e-05,9.13671031e-05,0.00020907341,9.29967756e-05,5.95699609e-05,2.43208594e-05,1.0145409e-05,5.55177399e-07,5.88986813e-07,-4.83452679e-06,-7.4342298e-05,-0.000357964505,7.20392391e-05,3.94120669e-05,6.41536724e-05,3.10283969e-05,2.16522453e-05
0.232,-9.27558805e-08,-7.28468604e-07,-4.26845202e-06,-5.59881715e-05,7.87736967e-05,0.000198290332,8.95317017e-05,5.81196325e-05,2.40832112e-05,1.02149362e-05,5.3530206e-07,5.60025274e-07,-4.5084893e-06,-6.98539467e-05,-0.000335691967,6.63191874e-05,3.67317766e-05,6.11768214e-05,2.99760605e-05,2.11535189e-05
0.233,-7.78016633e-08,-6.89603138e-07,-4.26202248e-06,-5.52410098e-05,6.7575654e-05,0.000188076543,8.61700347e-05,5.66684592e-05,2.38230027e-05,1.02687075e-05,5.15975757e-07,5.32942263e-07,-4.2004765e-06,-6.56355123e-05,-0.00031486863,6.10542419e-05,3.42226315e-05,5.83268531e-05,2.89456045e-05,2.06517489e-05
0.234,-6.41263007e-08,-6.53208154e-07,-4.24544014e-06,-5.44375366e-05,5.76212517e-05,0.000178402869,8.29118515e-05,5.5220478e-05,2.35423902e-05,1.03073137e-05,4.97191469e-07,5.07582646e-07,-3.90960151e-06,-6.16695396e-05,-0.000295399329,5.62070294e-05,3.18742555e-05,5.55997229e-05,2.79380043e-05,2.01484224e-05
0.235,-5.1624048e-08,-6.19079099e-07,-4.2199798e-06,-5.35874955e-05,4.87760042e-05,0.000169241349,7.97567577e-05,5.37792924e-05,2.32434265e-05,1.03313773e-05,4.78940382e-07,4.83804899e-07,-3.63500526e-06,-5.79397659e-05,-0.000277194465,5.1743456e-05,2.96768562e-05,5.2991352e-05,2.69540461e-05,1.96449027e-05
0.236,-4.01980595e-08,-5.87031905e-07,-4.18677893e-06,-5.26994396e-05,4.0920306e-05,0.00016056527,7.67039618e-05,5.23481189e-05,2.29280646e-05,1.0341548e-05,4.61212309e-07,4.61480967e-07,-3.37585654e-06,-5.44311026e-05,-0.000260170026,4.76322655e-05,2.76211668e-05,5.04976328e-05,2.59943382e-05,1.91424314e-05
0.237,-2.97595295e-08,-5.56900684e-07,-4.14685424e-06,-5.17808682e-05,3.39476283e-05,0.000152349141,7.37523362e-05,5.0929817e-05,2.25981571e-05,1.03384952e-05,4.43995888e-07,4.40495071e-07,-3.13135327e-06,-5.112952e-05,-0.00024424735,4.38447703e-05,2.56984217e-05,4.81144523e-05,2.5059328e-05,1.86421339e-05
0.238,-2.02270234e-08,-5.28536007e-07,-4.10111612e-06,-5.08384004e-05,2.77633015e-05,0.000144568643,7.09004632e-05,4.95269025e-05,2.22554508e-05,1.03228961e-05,4.27278736e-07,4.20741773e-07,-2.90072467e-06,-4.80219126e-05,-0.000229352749,4.03547729e-05,2.39003757e-05,4.58377387e-05,2.41493271e-05,1.81450302e-05
0.239,-1.15258437e-08,-5.01802588e-07,-4.05037528e-06,-4.98778252e-05,2.22831063e-05,0.000137200627,6.8146686e-05,4.81415823e-05,2.19015908e-05,1.0295433e-05,4.11047822e-07,4.02125385e-07,-2.6832337e-06,-4.50960669e-05,-0.000215417322,3.71382951e-05,2.22192616e-05,4.36634671e-05,2.32645225e-05,1.76520388e-05
0.24,-3.58741922e-09,-4.76577656e-07,-3.99535455e-06,-4.89042117e-05,1.74320419e-05,0.000130223075,6.54891501e-05,4.67757795e-05,2.15381223e-05,1.02567874e-05,3.95289608e-07,3.84558922e-07,-2.47817721e-06,-4.23406103e-05,-0.000202376731,3.41733737e-05,2.0647768e-05,4.15876739e-05,2.240499e-05,1.71639829e-05
0.241,3.65123491e-09,-4.52749494e-07,-3.93669863e-06,-4.79220009e-05,1.31432528e-05,0.000123615073,6.29258393e-05,4.54311573e-05,2.11664926e-05,1.02076358e-05,3.79990184e-07,3.6796324e-07,-2.28488536e-06,-3.97449503e-05,-0.000190170957,3.14398818e-05,1.91790171e-05,3.96064693e-05,2.15707075e-05,1.66815967e-05
0.242,1.02479937e-08,-4.30216209e-07,-3.87498233e-06,-4.6935081e-05,9.3570928e-06,0.000117356761,6.04546069e-05,4.41091411e-05,2.07880543e-05,1.01486458e-05,3.65135379e-07,3.52266281e-07,-2.10272091e-06,-3.72992193e-05,-0.000178744032,2.89193663e-05,1.78065412e-05,3.77160461e-05,2.0761566e-05,1.62055306e-05
0.243,1.62560485e-08,-4.08884575e-07,-3.81071741e-06,-4.59468504e-05,6.02031726e-06,0.000111429301,5.80732045e-05,4.28109391e-05,2.04040681e-05,1.00804731e-05,3.50710839e-07,3.3740232e-07,-1.93107796e-06,-3.49942208e-05,-0.000168043796,2.65949035e-05,1.65242625e-05,3.59126886e-05,1.9977381e-05,1.57363574e-05
0.244,2.17242927e-08,-3.88668969e-07,-3.74435759e-06,-4.49602492e-05,3.08536857e-06,0.00010581483,5.57793064e-05,4.15375629e-05,2.0015707e-05,1.00037592e-05,3.36702073e-07,3.23311101e-07,-1.76938297e-06,-3.28213927e-05,-0.000158021634,2.44509694e-05,1.53264672e-05,3.41927768e-05,1.92179001e-05,1.52745774e-05
0.245,2.66976265e-08,-3.6949084e-07,-3.67630371e-06,-4.39777543e-05,5.09713178e-07,0.000100496399,5.35705299e-05,4.02898458e-05,1.96240615e-05,9.9191297e-06,3.23094519e-07,3.09936822e-07,-1.61709996e-06,-3.07727675e-05,-0.0001486322,2.24733154e-05,1.42077742e-05,3.25527842e-05,1.84828088e-05,1.48206216e-05
0.246,3.1217177e-08,-3.51278667e-07,-3.60691584e-06,-4.30015218e-05,-1.74473143e-06,9.54579721e-05,5.14444597e-05,3.90684619e-05,1.92301415e-05,9.82719205e-06,3.09873544e-07,2.97227929e-07,-1.47371808e-06,-2.88408761e-05,-0.000139833295,2.06488412e-05,1.31631362e-05,3.09892926e-05,1.77717452e-05,1.437486e-05
0.247,3.53206185e-08,-3.33967042e-07,-3.53652086e-06,-4.20335867e-05,-3.71199589e-06,9.06844154e-05,4.93986683e-05,3.78739356e-05,1.88348752e-05,9.72853103e-06,2.97024382e-07,2.85136955e-07,-1.33873372e-06,-2.70186523e-05,-0.000131585777,1.89655345e-05,1.21878602e-05,2.94990174e-05,1.70843194e-05,1.39376113e-05
0.248,3.90424825e-08,-3.17495372e-07,-3.46540443e-06,-4.10757205e-05,-5.42262226e-06,8.61614077e-05,4.74307237e-05,3.67066622e-05,1.84391189e-05,9.62371148e-06,2.8453238e-07,2.73619871e-07,-1.21166606e-06,-2.52994659e-05,-0.000123853269,1.74123372e-05,1.12775365e-05,2.8078779e-05,1.64201046e-05,1.35091412e-05
0.249,4.24143929e-08,-3.01807751e-07,-3.39381456e-06,-4.01293709e-05,-6.90402054e-06,8.18753739e-05,4.55381945e-05,3.55669178e-05,1.80436618e-05,9.51327755e-06,2.72383072e-07,2.62635205e-07,-1.09206835e-06,-2.36771276e-05,-0.000116601823,1.59790872e-05,1.04280125e-05,2.67254985e-05,1.57786386e-05,1.30896649e-05
0.25,4.54652721e-08,-2.86852706e-07,-3.32196886e-06,-3.91957319e-05,-8.1807501e-06,7.78134671e-05,4.37186602e-05,3.44548701e-05,1.76492273e-05,9.39775137e-06,2.60562234e-07,2.52144334e-07,-9.79520555e-07,-2.21458607e-05,-0.00010979979,1.46564447e-05,9.63539084e-06,2.54362049e-05,1.51594334e-05,1.26793531e-05
0.251,4.8221529e-08,-2.7258281e-07,-3.25005786e-06,-3.82757779e-05,-9.27480608e-06,7.39635485e-05,4.1969725e-05,3.33705926e-05,1.72564775e-05,9.27763299e-06,2.4905596e-07,2.42111522e-07,-8.73625425e-07,-2.0700258e-05,-0.00010341772,1.3435824e-05,8.89601773e-06,2.42080372e-05,1.45619815e-05,1.22783363e-05
0.252,5.07072051e-08,-2.58954444e-07,-3.17824711e-06,-3.73702882e-05,-1.02058879e-05,7.03141768e-05,4.02890342e-05,3.23140798e-05,1.68660195e-05,9.15340149e-06,2.3785067e-07,2.32503548e-07,-7.74006741e-07,-1.93352285e-05,-9.7428274e-05,1.23093363e-05,8.20647154e-06,2.30382481e-05,1.39857629e-05,1.18867105e-05
0.253,5.29442422e-08,-2.45927332e-07,-3.10668077e-06,-3.64798921e-05,-1.09916759e-05,6.68545417e-05,3.86742694e-05,3.12852501e-05,1.64784054e-05,9.02551358e-06,2.26933158e-07,2.23289353e-07,-6.8031015e-07,-1.80460028e-05,-9.18060038e-05,1.12697201e-05,7.56354498e-06,2.19241963e-05,1.34302453e-05,1.15045381e-05
0.254,5.49526565e-08,-2.33464371e-07,-3.03548473e-06,-3.56051038e-05,-1.16480571e-05,6.35744206e-05,3.71231495e-05,3.02839519e-05,1.60941345e-05,8.89440324e-06,2.16290618e-07,2.14439985e-07,-5.92200676e-07,-1.68281187e-05,-8.65271865e-05,1.03102865e-05,6.96423281e-06,2.08633441e-05,1.28948877e-05,1.1131851e-05
0.255,5.67507023e-08,-2.21531232e-07,-2.9647681e-06,-3.47463367e-05,-1.21893265e-05,6.04641518e-05,3.56334355e-05,2.93099727e-05,1.57136572e-05,8.76048232e-06,2.059107e-07,2.05928761e-07,-5.09358766e-07,-1.56774049e-05,-8.15697083e-05,9.42485844e-06,6.40571854e-06,1.98532536e-05,1.23791432e-05,1.0768653e-05
0.256,5.83549872e-08,-2.10096388e-07,-2.89462403e-06,-3.39038684e-05,-1.2628325e-05,5.7514598e-05,3.42029336e-05,2.83630464e-05,1.53373785e-05,8.62414147e-06,1.9578158e-07,1.97730803e-07,-4.31485033e-07,-1.45899558e-05,-7.69129319e-05,8.60773248e-06,5.88535425e-06,1.88915797e-05,1.18824581e-05,1.0414921e-05
0.257,5.97806086e-08,-1.99131375e-07,-2.82513297e-06,-3.30778731e-05,-1.29764429e-05,5.47171138e-05,3.28294985e-05,2.74428533e-05,1.49656581e-05,8.48574743e-06,1.85891886e-07,1.89822035e-07,-3.58304192e-07,-1.35620823e-05,-7.25375811e-05,7.85371854e-06,5.40067212e-06,1.7976085e-05,1.14042812e-05,1.00706122e-05
0.258,6.10413335e-08,-1.88609968e-07,-2.75636288e-06,-3.22684215e-05,-1.32439168e-05,5.20635319e-05,3.1511036e-05,2.65490343e-05,1.45988166e-05,8.34564689e-06,1.76230778e-07,1.82180117e-07,-2.8955934e-07,-1.25903538e-05,-6.84256689e-05,7.15801561e-06,4.94935246e-06,1.71046193e-05,1.09440594e-05,9.73566176e-06
0.259,6.21496978e-08,-1.78508028e-07,-2.68837267e-06,-3.14755412e-05,-1.34399586e-05,4.95461379e-05,3.0245506e-05,2.56811948e-05,1.42371366e-05,8.20416616e-06,1.66787858e-07,1.74784343e-07,-2.25005501e-07,-1.16715576e-05,-6.45604272e-05,6.51618427e-06,4.52922391e-06,1.62751236e-05,1.05012434e-05,9.40998682e-06
0.26,6.31170911e-08,-1.68803398e-07,-2.62121242e-06,-3.06992197e-05,-1.35728464e-05,4.71576407e-05,2.90309238e-05,2.48389096e-05,1.3880866e-05,8.06161157e-06,1.57553149e-07,1.67615323e-07,-1.64410615e-07,-1.08026692e-05,-6.09262068e-05,5.92412816e-06,4.13825368e-06,1.54856278e-05,1.00752883e-05,9.09348873e-06
0.261,6.39538655e-08,-1.59475707e-07,-2.55492403e-06,-2.99394103e-05,-1.3650014e-05,4.48911436e-05,2.7865359e-05,2.40217257e-05,1.35302189e-05,7.91826984e-06,1.4851709e-07,1.60654804e-07,-1.07555975e-07,-9.98084535e-06,-5.75083775e-05,5.37806728e-06,3.77453784e-06,1.47342463e-05,9.6656553e-06,8.78605424e-06
0.262,6.46694535e-08,-1.50506166e-07,-2.48954252e-06,-2.91960397e-05,-1.36781312e-05,4.27401111e-05,2.67469308e-05,2.32291634e-05,1.31853775e-05,7.77440792e-06,1.39670547e-07,1.53885685e-07,-5.42357022e-08,-9.20342835e-06,-5.4293233e-05,4.87451038e-06,3.43629225e-06,1.40191729e-05,9.27181061e-06,8.48755633e-06
0.263,6.52724058e-08,-1.41877557e-07,-2.42509649e-06,-2.84689998e-05,-1.36631763e-05,4.06983634e-05,2.56738149e-05,2.24607241e-05,1.28464955e-05,7.63027464e-06,1.31004806e-07,1.47292049e-07,-4.2552437e-09,-8.46791689e-06,-5.12679642e-05,4.41023664e-06,3.12184676e-06,1.33386815e-05,8.89322879e-06,8.19785702e-06
0.264,6.57704714e-08,-1.33574026e-07,-2.36160843e-06,-2.77581598e-05,-1.36105094e-05,3.87600662e-05,2.46442459e-05,2.17158958e-05,1.25137006e-05,7.48610168e-06,1.22511587e-07,1.40859288e-07,4.25712357e-08,-7.77194447e-06,-4.84206296e-05,3.98227263e-06,2.8296411e-06,1.2691125e-05,8.52939505e-06,7.91680969e-06
0.265,6.61707064e-08,-1.25580753e-07,-2.29909457e-06,-2.70633839e-05,-1.35249219e-05,3.69197115e-05,2.36565167e-05,2.09941542e-05,1.21870965e-05,7.3421038e-06,1.14183015e-07,1.34573979e-07,8.64219665e-08,-7.11327349e-06,-4.57401065e-05,3.58787916e-06,2.55822068e-06,1.20749351e-05,8.179807e-06,7.64426111e-06
0.266,6.64795798e-08,-1.17883859e-07,-2.23756549e-06,-2.63844846e-05,-1.34107078e-05,3.51720893e-05,2.27089749e-05,2.02949666e-05,1.18667653e-05,7.19848054e-06,1.0601161e-07,1.28423455e-07,1.27459942e-07,-6.48982826e-06,-4.32159893e-05,3.22452534e-06,2.30621544e-06,1.14886092e-05,7.84396898e-06,7.38004955e-06
0.267,6.6703018e-08,-1.10470615e-07,-2.17702898e-06,-2.57212078e-05,-1.32717147e-05,3.35122691e-05,2.18000211e-05,1.96177943e-05,1.15527701e-05,7.05541715e-06,9.79902727e-08,1.22395817e-07,1.6583161e-07,-5.89969443e-06,-4.08385198e-05,2.88986915e-06,2.07233324e-06,1.09307061e-05,7.52139182e-06,7.12400542e-06
